fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
5rk1/5pp1/p3p3/1pP5/1P3P1p/P3n1nP/1B3KP1/8 b - - 1 35,772,0.38600,END,69,35,9,17,28,1,0,13.68,15
5rk1/5pp1/p3p3/1pP2n2/1P3P1p/P5nP/1B3KP1/8 w - - 2 36,-801,-0.40050,END,70,36,9,17,28,1,0,14.93,14
5rk1/5pp1/p3p3/1pP2n2/1P3P1p/P4KnP/1B4P1/8 b - - 3 36,792,0.39600,END,71,36,9,17,28,1,0,13.79,15
rn2kb2/ppp2pp1/3pp3/3n4/3P3q/P3P3/1PPN1PPP/R2K1B1R w q - 0 11,-590,-0.29500,MID,20,11,24,30,39,0,0,13.16,14
rn2kb2/ppp2pp1/3pp3/3n4/2PP3q/P3P3/1P1N1PPP/R2K1B1R b q - 0 11,595,0.29750,MID,21,11,24,30,39,0,0,15.14,14
rn2kb2/ppp2pp1/1n1pp3/8/2PP3q/P3P3/1P1N1PPP/R2K1B1R w q - 1 12,-605,-0.30250,MID,22,12,24,30,39,0,0,13.99,14
rn2kb2/ppp2pp1/1n1pp3/8/2PP3q/P3P3/1P1NBPPP/R2K3R b q - 2 12,624,0.31200,MID,23,12,24,30,39,0,0,13.99,13
rn2kb2/ppp2pp1/1n1pp3/8/2PP4/P3P3/1P1NBqPP/R2K3R w q - 0 13,-615,-0.30750,MID,24,13,23,30,37,0,0,12.68,14
5rk1/2Q5/5p2/3PN1p1/2P1P2p/8/1R1NK1PP/R7 b - - 0 26,-1115,-0.55750,MID,51,26,30,8,22,0,0,14.26,16
Q2k2r1/2p1n1bp/1p4p1/p7/6b1/2PP2P1/PP2PP1P/RN2K1NR b KQ - 0 15,-798,-0.39900,MID,29,15,33,19,35,0,0,12.79,15
Q5r1/2pkn1bp/1p4p1/p7/6b1/2PP2P1/PP2PP1P/RN2K1NR w KQ - 1 16,811,0.40550,MID,30,16,33,19,35,0,0,12.79,16
6r1/2pkn1bp/1p4p1/p7/4Q1b1/2PP2P1/PP2PP1P/RN2K1NR b KQ - 2 16,-812,-0.40600,MID,31,16,33,19,35,0,0,13.45,15
6r1/2pk2bp/1p4p1/p4n2/4Q1b1/2PP2P1/PP2PP1P/RN2K1NR w KQ - 3 17,883,0.44150,MID,32,17,33,19,35,0,0,13.98,15
6r1/2pk2bp/1p4p1/p4n2/6Q1/2PP2P1/PP2PP1P/RN2K1NR b KQ - 0 17,-926,-0.46300,MID,33,17,33,16,34,0,0,14.38,15
6r1/2pk2b1/1p4p1/p4n1p/6Q1/2PP2P1/PP2PP1P/RN2K1NR w KQ - 0 18,958,0.47900,MID,34,18,33,16,34,0,0,13.40,15
6r1/2pk2b1/1p4p1/p4nQp/8/2PP2P1/PP2PP1P/RN2K1NR b KQ - 1 18,-835,-0.41750,MID,35,18,33,16,34,0,0,13.97,15
6r1/2p3b1/1p1k2p1/p4nQp/8/2PP2P1/PP2PP1P/RN2K1NR w KQ - 2 19,1021,0.51050,MID,36,19,33,16,34,0,0,13.98,15
rn2k3/ppp2p1p/5q2/3p4/1P6/3PP3/P2P1PPP/1N1QK1NR b Kq - 0 10,-485,-0.24250,MID,19,10,28,23,35,0,0,12.27,12
rn2k3/ppp2p1p/8/3p4/1P6/3PP3/P2P1PPP/qN1QK1NR w Kq - 1 11,538,0.26900,MID,20,11,28,23,35,0,0,14.26,14
rn2k3/ppp2p1p/8/3p4/1P6/P2PP3/3P1PPP/qN1QK1NR b Kq - 0 11,-530,-0.26500,MID,21,11,28,23,35,0,0,15.72,15
rn2k3/ppp2p1p/8/3pq3/1P6/P2PP3/3P1PPP/1N1QK1NR w Kq - 1 12,595,0.29750,MID,22,12,28,23,35,0,0,14.89,14
rn2k3/ppp2p1p/8/3pq3/1P6/P2PPN2/3P1PPP/1N1QK2R b Kq - 2 12,-547,-0.27350,MID,23,12,28,23,35,0,0,14.28,14
rn2k3/ppp2p1p/8/3p3q/1P6/P2PPN2/3P1PPP/1N1QK2R w Kq - 3 13,577,0.28850,MID,24,13,28,23,35,0,0,15.33,14
rn2k3/ppp2p1p/8/3p3q/1P6/P2PPN2/3P1PPP/1N1Q1RK1 b q - 4 13,-541,-0.27050,MID,25,13,28,23,35,0,0,14.23,14
r3k3/ppp2p1p/2n5/3p3q/1P6/P2PPN2/3P1PPP/1N1Q1RK1 w q - 5 14,601,0.30050,MID,26,14,28,23,35,0,0,14.99,14
r1kQ2nr/pp4pp/8/8/2b2p2/2N5/PPP3PP/3R1RK1 b - - 0 18,-2000,-1.00000,MID,35,18,27,21,28,0,1,2.00,0
rnb1kbnr/pppp1ppp/8/8/3P4/8/PPP1BPPP/RNB1K1NR b KQkq - 0 5,-28,-0.01400,END,9,5,29,29,40,1,0,14.49,9
r1b1kbnr/pppp1ppp/2n5/8/3P4/8/PPP1BPPP/RNB1K1NR w KQkq - 1 6,48,0.02400,END,10,6,29,29,40,1,0,13.49,9
r1b1kbnr/pppp1ppp/2n5/8/3P4/5N2/PPP1BPPP/RNB1K2R b KQkq - 2 6,-39,-0.01950,END,11,6,29,29,40,1,0,15.05,9
r1b1kbnr/ppp2ppp/2np4/8/3P4/5N2/PPP1BPPP/RNB1K2R w KQkq - 0 7,76,0.03800,END,12,7,29,29,40,1,0,15.53,9
r1b1kbnr/ppp2ppp/2np4/8/3P4/5N2/PPP1BPPP/RNB2RK1 b kq - 1 7,-34,-0.01700,END,13,7,29,29,40,1,0,14.53,8
r3kbnr/ppp2ppp/2np4/8/3P2b1/5N2/PPP1BPPP/RNB2RK1 w kq - 2 8,63,0.03150,END,14,8,29,29,40,1,0,13.39,10
r3kbnr/ppp2ppp/2np4/8/3P2b1/2P2N2/PP2BPPP/RNB2RK1 b kq - 0 8,-55,-0.02750,END,15,8,29,29,40,1,0,13.47,8
r3kbnr/ppp2ppp/2np4/8/3P4/2P2b2/PP2BPPP/RNB2RK1 w kq - 0 9,120,0.06000,END,16,9,26,29,39,1,0,13.91,9
r5k1/p1pq1bp1/7p/8/2Pp3N/1P3NP1/P4P1P/1Q2r1K1 w - - 0 31,-351,-0.17550,MID,60,31,21,27,29,0,0,14.61,12
r5k1/p1pq1bp1/7p/8/2Pp3N/1P3NP1/P4P1P/4Q1K1 b - - 0 31,353,0.17650,MID,61,31,21,22,28,0,0,12.95,13
4r1k1/p1pq1bp1/7p/8/2Pp3N/1P3NP1/P4P1P/4Q1K1 w - - 1 32,-328,-0.16400,MID,62,32,21,22,28,0,0,15.09,11
4r1k1/p1pq1bp1/7p/8/2Pp3N/1P3NP1/P2Q1P1P/6K1 b - - 2 32,364,0.18200,MID,63,32,21,22,28,0,0,13.36,11
4r1k1/p2q1bp1/7p/2p5/2Pp3N/1P3NP1/P2Q1P1P/6K1 w - - 0 33,-344,-0.17200,MID,64,33,21,22,28,0,0,13.72,12
4r1k1/p2q1bp1/7p/2p5/P1Pp3N/1P3NP1/3Q1P1P/6K1 b - - 0 33,442,0.22100,MID,65,33,21,22,28,0,0,14.51,13
4r1k1/p4bp1/2q4p/2p5/P1Pp3N/1P3NP1/3Q1P1P/6K1 w - - 1 34,-397,-0.19850,MID,66,34,21,22,28,0,0,13.87,12
4r1k1/p4bp1/2q4p/2p5/P1Pp3N/1P1Q1NP1/5P1P/6K1 b - - 2 34,412,0.20600,MID,67,34,21,22,28,0,0,14.25,13
R4rk1/1p1bppbp/5np1/1N1p4/1pP5/3P2P1/4PPBP/4K1NR b K - 0 14,466,0.23300,END,27,14,25,21,35,1,0,13.93,12
r5k1/1p1bppbp/5np1/1N1p4/1pP5/3P2P1/4PPBP/4K1NR w K - 0 15,-497,-0.24850,END,28,15,20,21,34,1,0,15.95,14
r5k1/1pNbppbp/5np1/3p4/1pP5/3P2P1/4PPBP/4K1NR b K - 1 15,578,0.28900,END,29,15,20,21,34,1,0,14.96,12
6k1/1pNbppbp/5np1/3p4/1pP5/3P2P1/4PPBP/r3K1NR w K - 2 16,-568,-0.28400,END,30,16,20,21,34,1,0,14.13,12
6k1/1pNbppbp/5np1/3p4/1pP5/3P2P1/3KPPBP/r5NR b - - 3 16,559,0.27950,END,31,16,20,21,34,1,0,15.00,12
6k1/1pNbppbp/5np1/8/1pp5/3P2P1/3KPPBP/r5NR w - - 0 17,-547,-0.27350,END,32,17,19,21,32,1,0,13.87,13
6k1/1BNbppbp/5np1/8/1pp5/3P2P1/3KPP1P/r5NR b - - 0 17,917,0.45850,END,33,17,19,20,30,1,0,13.99,13
6k1/1BNbppbp/5np1/8/1p6/2pP2P1/3KPP1P/r5NR w - - 0 18,-855,-0.42750,END,34,18,19,20,30,1,0,14.48,14
r1b1k2r/pppp1ppp/8/3N4/3P4/5N2/4BPPP/q3K2R w Kkq - 0 15,-746,-0.37300,MID,28,15,18,29,30,0,0,13.99,13
r1b1k2r/pppp1ppp/8/3N4/3P4/5N2/5PPP/q2BK2R b Kkq - 1 15,792,0.39600,MID,29,15,18,29,30,0,0,14.58,16
r1b1k2r/pppp1ppp/8/q2N4/3P4/5N2/5PPP/3BK2R w Kkq - 2 16,-763,-0.38150,MID,30,16,18,29,30,0,0,14.60,13
r4rk1/1pp2p2/p2p3p/3P1b2/Pb5B/1P3P2/2P3PP/R2Q1RK1 w - - 0 19,640,0.32000,MID,36,19,29,22,34,0,0,14.03,16
r4rk1/1pp2p2/p2p3p/3P1b2/Pb1Q3B/1P3P2/2P3PP/R4RK1 b - - 1 19,-113,-0.05650,MID,37,19,29,22,34,0,0,14.03,10
r4rk1/1pp2p2/p2p3p/2bP1b2/P2Q3B/1P3P2/2P3PP/R4RK1 w - - 2 20,257,0.12850,MID,38,20,29,22,34,0,0,14.97,12
r4rk1/1pp2p2/p2p3p/2QP1b2/P6B/1P3P2/2P3PP/R4RK1 b - - 0 20,-242,-0.12100,MID,39,20,29,19,33,0,0,15.39,11
r4rk1/1pp2p2/p6p/2pP1b2/P6B/1P3P2/2P3PP/R4RK1 w - - 0 21,274,0.13700,END,40,21,20,19,32,1,0,13.53,11
r4rk1/1pp2p2/p6p/2pP1b2/P6B/1P3P2/2P3PP/4RRK1 b - - 1 21,-154,-0.07700,END,41,21,20,19,32,1,0,13.00,9
r4rk1/1pp2p2/p6p/2pP4/P6B/1P3P2/2b3PP/4RRK1 w - - 0 22,127,0.06350,END,42,22,19,19,30,1,0,13.85,10
r4rk1/1pp1Rp2/p6p/2pP4/P6B/1P3P2/2b3PP/5RK1 b - - 1 22,-15,-0.00750,END,43,22,19,19,30,1,0,13.99,12
N2k2nr/p2p1ppp/1p3q2/8/5B2/2P1Pb2/P4PPP/R3KB1R w KQ - 0 13,-379,-0.18950,MID,24,13,25,26,33,0,0,12.99,13
N2k2nr/p2p1ppp/1p3q2/8/5B2/2P1PP2/P4P1P/R3KB1R b KQ - 0 13,428,0.21400,MID,25,13,25,23,32,0,0,14.90,14
N2k2nr/p4ppp/1p1p1q2/8/5B2/2P1PP2/P4P1P/R3KB1R w KQ - 0 14,151,0.07550,MID,26,14,25,23,32,0,0,13.96,11
N2k2nr/p4ppp/1p1p1q2/8/5B2/2P1PP2/P4P1P/R3KBR1 b Q - 1 14,458,0.22900,MID,27,14,25,23,32,0,0,13.42,14
N1k3nr/p4ppp/1p1p1q2/8/5B2/2P1PP2/P4P1P/R3KBR1 w Q - 2 15,171,0.08550,MID,28,15,25,23,32,0,0,14.39,12
N1k3nr/p4ppp/Bp1p1q2/8/5B2/2P1PP2/P4P1P/R3K1R1 b Q - 3 15,-203,-0.10150,MID,29,15,25,23,32,0,0,14.58,10
Nk4nr/p4ppp/Bp1p1q2/8/5B2/2P1PP2/P4P1P/R3K1R1 w Q - 4 16,210,0.10500,MID,30,16,25,23,32,0,0,14.26,10
Nk4nr/p4ppp/Bp1p1q2/6B1/8/2P1PP2/P4P1P/R3K1R1 b Q - 5 16,350,0.17500,MID,31,16,25,23,32,0,0,13.44,12
1rb4r/2R2pk1/3R2n1/1p1Pp3/p3P1P1/5PPp/PP2B2B/7K b - - 0 31,-373,-0.18650,END,61,31,23,21,32,1,0,13.93,12
1rb4r/2R2pk1/3R2n1/3Pp3/pp2P1P1/5PPp/PP2B2B/7K w - - 0 32,389,0.19450,END,62,32,23,21,32,1,0,13.93,13
1rb4r/2R2pk1/2R3n1/3Pp3/pp2P1P1/5PPp/PP2B2B/7K b - - 1 32,-403,-0.20150,END,63,32,23,21,32,1,0,13.41,11
1rb4r/2R2pk1/2R3n1/3Pp3/p3P1P1/1p3PPp/PP2B2B/7K w - - 0 33,432,0.21600,END,64,33,23,21,32,1,0,13.72,14
1rb4r/2R2pk1/2R3n1/3Pp3/p3P1P1/Pp3PPp/1P2B2B/7K b - - 0 33,-430,-0.21500,END,65,33,23,21,32,1,0,14.87,11
1rb1r3/2R2pk1/2R3n1/3Pp3/p3P1P1/Pp3PPp/1P2B2B/7K w - - 1 34,445,0.22250,END,66,34,23,21,32,1,0,13.87,13
1rb1r3/2R2pk1/2R3n1/3Pp3/p1B1P1P1/Pp3PPp/1P5B/7K b - - 2 34,-350,-0.17500,END,67,34,23,21,32,1,0,14.13,12
1rb1r3/2R1npk1/2R5/3Pp3/p1B1P1P1/Pp3PPp/1P5B/7K w - - 3 35,374,0.18700,END,68,35,23,21,32,1,0,14.07,14
1k5r/p4pb1/Bpnr1np1/P2p4/3Pp3/1NP1B2P/1P4P1/R4RK1 w - - 0 21,264,0.13200,END,40,21,25,25,34,1,0,16.27,11
1k5r/p4pb1/BPnr1np1/3p4/3Pp3/1NP1B2P/1P4P1/R4RK1 b - - 0 21,-254,-0.12700,END,41,21,25,24,32,1,0,15.34,11
1k5r/5pb1/Bpnr1np1/3p4/3Pp3/1NP1B2P/1P4P1/R4RK1 w - - 0 22,218,0.10900,END,42,22,24,24,30,1,0,13.92,10
1k5r/5pb1/Bpnr1np1/3p4/3PpB2/1NP4P/1P4P1/R4RK1 b - - 1 22,-209,-0.10450,END,43,22,24,24,30,1,0,15.59,11
7r/2k2pb1/Bpnr1np1/3p4/3PpB2/1NP4P/1P4P1/R4RK1 w - - 2 23,330,0.16500,END,44,23,24,24,30,1,0,14.59,13
7r/2k2pb1/1pnr1np1/1B1p4/3PpB2/1NP4P/1P4P1/R4RK1 b - - 3 23,-330,-0.16500,END,45,23,24,24,30,1,0,15.59,10
3r4/2k2pb1/1pnr1np1/1B1p4/3PpB2/1NP4P/1P4P1/R4RK1 w - - 4 24,333,0.16650,END,46,24,24,24,30,1,0,14.50,11
3r4/2k2pb1/1pBr1np1/3p4/3PpB2/1NP4P/1P4P1/R4RK1 b - - 0 24,-284,-0.14200,END,47,24,24,21,29,1,0,14.88,12
2b1k1nr/4pp1p/p5p1/2q5/2B1N3/P7/1b3PPP/2R1K2R w Kk - 0 18,-356,-0.17800,MID,34,18,20,28,27,0,0,12.97,10
2b1k1nr/4pB1p/p5p1/2q5/4N3/P7/1b3PPP/2R1K2R b Kk - 0 18,406,0.20300,MID,35,18,20,27,25,0,0,13.96,13
2b3nr/4pk1p/p5p1/2q5/4N3/P7/1b3PPP/2R1K2R w K - 0 19,-387,-0.19350,MID,36,19,17,27,24,0,0,14.03,9
2b3nr/4pk1p/p5p1/2R5/4N3/P7/1b3PPP/4K2R b K - 0 19,372,0.18600,END,37,19,17,18,23,1,0,13.67,13
6nr/4pk1p/p5p1/2R2b2/4N3/P7/1b3PPP/4K2R w K - 1 20,-295,-0.14750,END,38,20,17,18,23,1,0,14.50,10
6nr/4pk1p/p5p1/2R2b2/8/P5N1/1b3PPP/4K2R b K - 2 20,411,0.20550,END,39,20,17,18,23,1,0,15.00,12
6nr/4pk1p/p5p1/2R2b2/8/b5N1/5PPP/4K2R w K - 0 21,-412,-0.20600,END,40,21,16,18,21,1,0,13.59,9
6nr/4pk1p/p1R3p1/5b2/8/b5N1/5PPP/4K2R b K - 1 21,399,0.19950,END,41,21,16,18,21,1,0,14.99,12
3r4/1q4kp/pn1pP1p1/2p5/5p2/1P1P3P/2P1Q3/R4RK1 b - - 0 25,-267,-0.13350,MID,49,25,24,23,28,0,0,14.49,10
3r4/1q4kp/pn1pP3/2p3p1/5p2/1P1P3P/2P1Q3/R4RK1 w - - 0 26,227,0.11350,MID,50,26,24,23,28,0,0,13.48,10
3r4/1q4kp/pn1pP3/2p3p1/5p1P/1P1P4/2P1Q3/R4RK1 b - - 0 26,-316,-0.15800,MID,51,26,24,23,28,0,0,16.50,10
3r4/1q4k1/pn1pP2p/2p3p1/5p1P/1P1P4/2P1Q3/R4RK1 w - - 0 27,328,0.16400,MID,52,27,24,23,28,0,0,14.96,10
3r4/1q4k1/pn1pP2p/2p3P1/5p2/1P1P4/2P1Q3/R4RK1 b - - 0 27,-413,-0.20650,MID,53,27,24,22,26,0,0,14.54,11
3r4/1q4k1/pn1pP3/2p3p1/5p2/1P1P4/2P1Q3/R4RK1 w - - 0 28,180,0.09000,MID,54,28,23,22,24,0,0,14.32,9
3r4/1q4k1/pn1pP3/2p3p1/5pQ1/1P1P4/2P5/R4RK1 b - - 1 28,-216,-0.10800,MID,55,28,23,22,24,0,0,13.82,11
3r4/4q1k1/pn1pP3/2p3p1/5pQ1/1P1P4/2P5/R4RK1 w - - 2 29,557,0.27850,MID,56,29,23,22,24,0,0,13.74,13
7q/5p2/4p1pk/2Q3Np/Pr6/8/5PPP/1r1R2K1 w - - 0 35,-198,-0.09900,MID,68,35,21,23,22,0,0,13.48,8
7q/5N2/4p1pk/2Q4p/Pr6/8/5PPP/1r1R2K1 b - - 0 35,209,0.10450,MID,69,35,21,22,20,0,0,13.96,11
7q/5Nk1/4p1p1/2Q4p/Pr6/8/5PPP/1r1R2K1 w - - 1 36,-232,-0.11600,MID,70,36,21,22,20,0,0,13.55,9
7q/5Nk1/4p1p1/7p/Pr6/2Q5/5PPP/1r1R2K1 b - - 2 36,266,0.13300,MID,71,36,21,22,20,0,0,13.49,11
7q/5k2/4p1p1/7p/Pr6/2Q5/5PPP/1r1R2K1 w - - 0 37,-301,-0.15050,MID,72,37,18,22,19,0,0,13.67,9
7q/2Q2k2/4p1p1/7p/Pr6/8/5PPP/1r1R2K1 b - - 1 37,374,0.18700,MID,73,37,18,22,19,0,0,14.66,13
6kq/2Q5/4p1p1/7p/Pr6/8/5PPP/1r1R2K1 w - - 2 38,-406,-0.20300,MID,74,38,18,22,19,0,0,13.42,12
3Q2kq/8/4p1p1/7p/Pr6/8/5PPP/1r1R2K1 b - - 3 38,370,0.18500,MID,75,38,18,22,19,0,0,13.96,12
7k/1b4rp/1p1pp2q/p2P1p2/2PQ1P2/P4B1P/1P5K/3R4 w - - 0 32,227,0.11350,MID,62,32,23,23,30,0,0,12.95,11
7k/1b4rp/1p1pp2q/p2P1p2/2PQ1P2/P4B1P/1P5K/6R1 b - - 1 32,-260,-0.13000,MID,63,32,23,23,30,0,0,12.95,10
6k1/1b4rp/1p1pp2q/p2P1p2/2PQ1P2/P4B1P/1P5K/6R1 w - - 2 33,300,0.15000,MID,64,33,23,23,30,0,0,14.80,12
6k1/1b4Rp/1p1pp2q/p2P1p2/2PQ1P2/P4B1P/1P5K/8 b - - 0 33,-270,-0.13500,MID,65,33,23,18,29,0,0,13.98,11
6k1/1b4qp/1p1pp3/p2P1p2/2PQ1P2/P4B1P/1P5K/8 w - - 0 34,237,0.11850,MID,66,34,18,18,28,0,0,15.36,12
6k1/1b4Qp/1p1pp3/p2P1p2/2P2P2/P4B1P/1P5K/8 b - - 0 34,5,0.00250,MID,67,34,18,9,27,0,0,14.34,11
8/1b4kp/1p1pp3/p2P1p2/2P2P2/P4B1P/1P5K/8 w - - 0 35,1,0.00050,END,68,35,9,9,26,1,0,13.30,9
8/1b4kp/1p1pp3/p2P1p2/2P2P2/P4BKP/1P6/8 b - - 1 35,7,0.00350,END,69,35,9,9,26,1,0,12.67,10
r4r2/1p2b2k/p2p2pp/3P1p2/P1N1p3/1P2q3/2P2PPP/3RR1K1 w - - 0 23,-48,-0.02400,MID,44,23,20,29,35,0,0,15.07,9
r4r2/1p2b2k/p2p2pp/3P1p2/P1N1p3/1P2P3/2P3PP/3RR1K1 b - - 0 23,91,0.04550,END,45,23,20,20,34,1,0,13.01,9
r4r2/4b2k/p2p2pp/1p1P1p2/P1N1p3/1P2P3/2P3PP/3RR1K1 w - - 0 24,-71,-0.03550,END,46,24,20,20,34,1,0,13.72,10
r4r2/4b2k/pN1p2pp/1p1P1p2/P3p3/1P2P3/2P3PP/3RR1K1 b - - 1 24,109,0.05450,END,47,24,20,20,34,1,0,13.32,10
5r2/r3b2k/pN1p2pp/1p1P1p2/P3p3/1P2P3/2P3PP/3RR1K1 w - - 2 25,-151,-0.07550,END,48,25,20,20,34,1,0,14.50,8
5r2/r3b2k/pN1p2pp/1P1P1p2/4p3/1P2P3/2P3PP/3RR1K1 b - - 0 25,457,0.22850,END,49,25,20,19,32,1,0,14.81,11
5r2/r3b2k/1N1p2pp/1p1P1p2/4p3/1P2P3/2P3PP/3RR1K1 w - - 0 26,-192,-0.09600,END,50,26,19,19,30,1,0,14.95,9
5r2/r3b2k/1N1p2pp/1p1P1p2/4p3/1P2P3/2P3PP/R3R1K1 b - - 1 26,203,0.10150,END,51,26,19,19,30,1,0,12.67,10
4r1k1/p6p/3p2pB/1q1P2N1/Pp1Q1Pb1/1P6/3KR3/8 b - - 0 29,2000,1.00000,MID,57,29,24,22,25,0,1,102.23,18
4r1k1/p6p/3p2pB/3P2N1/Pp1Q1Pb1/1P6/3Kq3/8 w - - 0 30,-2000,-1.00000,MID,58,30,19,22,24,0,1,19.85,23
4r1k1/p6p/3p2pB/3P2N1/Pp1Q1Pb1/1P6/4q3/2K5 b - - 1 30,2000,1.00000,MID,59,30,19,22,24,0,1,14.00,15
4r1k1/p6p/3p2pB/3P2N1/Pp1Q1Pb1/1P2q3/8/2K5 w - - 2 31,-527,-0.26350,MID,60,31,19,22,24,0,0,14.95,13
4r1k1/p6p/3p2pB/3P2N1/Pp3Pb1/1P2Q3/8/2K5 b - - 0 31,520,0.26000,MID,61,31,19,13,23,0,0,15.96,10
6k1/p6p/3p2pB/3P2N1/Pp3Pb1/1P2r3/8/2K5 w - - 0 32,-549,-0.27450,END,62,32,10,13,22,1,0,72.23,10
6k1/p6p/3pN1pB/3P4/Pp3Pb1/1P2r3/8/2K5 b - - 1 32,514,0.25700,END,63,32,10,13,22,1,0,15.83,10
6k1/p6p/3pb1pB/3P4/Pp3P2/1P2r3/8/2K5 w - - 0 33,-478,-0.23900,END,64,33,7,13,21,1,0,15.96,12
3r3r/p1pk1ppp/4b3/4p3/1Q6/6P1/PPp2PBP/2R1K1NR b K - 0 15,-786,-0.39300,MID,29,15,30,20,32,0,0,13.83,11
3rr3/p1pk1ppp/4b3/4p3/1Q6/6P1/PPp2PBP/2R1K1NR w K - 1 16,780,0.39000,MID,30,16,30,20,32,0,0,32.90,12
3rr3/p1pk1ppp/4b3/4p3/8/6P1/PPpQ1PBP/2R1K1NR b K - 2 16,-720,-0.36000,MID,31,16,30,20,32,0,0,14.28,14
3rr3/p1p1kppp/4b3/4p3/8/6P1/PPpQ1PBP/2R1K1NR w K - 3 17,710,0.35500,MID,32,17,30,20,32,0,0,16.85,14
3rr3/p1p1kppp/4b3/4p3/8/6P1/PPQ2PBP/2R1K1NR b K - 0 17,-736,-0.36800,MID,33,17,30,19,30,0,0,15.56,14
3rr3/p1p1kp1p/4b1p1/4p3/8/6P1/PPQ2PBP/2R1K1NR w K - 0 18,800,0.40000,MID,34,18,30,19,30,0,0,21.49,15
3rr3/p1p1kp1p/4b1p1/2Q1p3/8/6P1/PP3PBP/2R1K1NR b K - 1 18,-730,-0.36500,MID,35,18,30,19,30,0,0,16.50,15
3rr3/p1p2p1p/4bkp1/2Q1p3/8/6P1/PP3PBP/2R1K1NR w K - 2 19,682,0.34100,MID,36,19,30,19,30,0,0,31.97,14
5rk1/1p3pp1/r1p2n1p/2q5/1R2p1P1/P2P1N1P/1P2PKB1/2R5 w - - 0 23,218,0.10900,MID,44,23,22,28,32,0,0,30.49,12
5rk1/1p3pp1/r1p2n1p/2R5/1R2p1P1/P2P1N1P/1P2PKB1/8 b - - 0 23,-368,-0.18400,END,45,23,22,19,31,1,0,17.18,7
5rk1/1p3pp1/r1p2n1p/2R5/1R4P1/P2P1p1P/1P2PKB1/8 w - - 0 24,214,0.10700,END,46,24,19,19,30,1,0,19.22,10
5rk1/1p3pp1/r1p2n1p/2R5/1R4P1/P2P1B1P/1P2PK2/8 b - - 0 24,-248,-0.12400,END,47,24,19,18,28,1,0,13.53,9
