fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r4b2/ppk1pN1p/6p1/1B1n1b2/8/8/PP3PPP/R1B2RK1 b - - 1 18,-488,-0.24400,END,35,18,24,19,29,1,0,14.38,11
rn1k1bnr/p1p3pp/1p2p3/4P3/2P5/2N2b2/PP2B1PP/R1B1K2R w KQ - 0 12,293,0.14650,END,22,12,25,28,35,1,0,14.48,12
rn1k1bnr/p1p3pp/1p2p3/4P3/2P5/2N2B2/PP4PP/R1B1K2R b KQ - 0 12,-270,-0.13500,END,23,12,25,25,34,1,0,13.43,10
rn1k1bnr/p5pp/1pp1p3/4P3/2P5/2N2B2/PP4PP/R1B1K2R w KQ - 0 13,249,0.12450,END,24,13,25,25,34,1,0,15.96,11
rn1k1bnr/p5pp/1pp1p3/1N2P3/2P5/5B2/PP4PP/R1B1K2R b KQ - 1 13,-299,-0.14950,END,25,13,25,25,34,1,0,14.14,12
rn1k1bnr/p5pp/1p2p3/1p2P3/2P5/5B2/PP4PP/R1B1K2R w KQ - 0 14,390,0.19500,END,26,14,22,25,33,1,0,13.39,11
Bn1k1bnr/p5pp/1p2p3/1p2P3/2P5/8/PP4PP/R1B1K2R b KQ - 0 14,-280,-0.14000,END,27,14,22,20,32,1,0,15.38,11
B2k1bnr/p2n2pp/1p2p3/1p2P3/2P5/8/PP4PP/R1B1K2R w KQ - 1 15,385,0.19250,END,28,15,22,20,32,1,0,14.91,12
B2k1bnr/p2n2pp/1p2p3/1p2P3/2P5/8/PP4PP/R1B2RK1 b - - 2 15,-231,-0.11550,END,29,15,22,20,32,1,0,14.51,10
5r2/p1p3pp/1r4k1/8/8/3q4/PP3P1K/3R1R2 w - - 0 30,-105,-0.05250,MID,58,30,13,23,19,0,0,14.90,10
5r2/p1p3pp/1r4k1/8/8/3R4/PP3P1K/5R2 b - - 0 30,166,0.08300,END,59,30,13,14,18,1,0,14.09,11
5r2/p1p3pp/5rk1/8/8/3R4/PP3P1K/5R2 w - - 1 31,-6,-0.00300,END,60,31,13,14,18,1,0,14.96,11
5r2/p1p3pp/5rk1/8/8/3R4/PP3P1K/6R1 b - - 2 31,19,0.00950,END,61,31,13,14,18,1,0,13.96,10
5r2/p1p2kpp/5r2/8/8/3R4/PP3P1K/6R1 w - - 3 32,-30,-0.01500,END,62,32,13,14,18,1,0,14.96,11
5r2/p1pR1kpp/5r2/8/8/8/PP3P1K/6R1 b - - 4 32,8,0.00400,END,63,32,13,14,18,1,0,14.63,10
5rk1/p1pR2pp/5r2/8/8/8/PP3P1K/6R1 w - - 5 33,2000,1.00000,END,64,33,13,14,18,1,1,26.44,60
5rk1/p1pR2Rp/5r2/8/8/8/PP3P1K/8 b - - 0 33,-2000,-1.00000,END,65,33,13,13,16,1,1,86.30,245
1k1r1b1r/1b4p1/p1p2p1p/1pP1B3/1P4P1/P1p1P3/6PP/2RQ1RK1 b - - 0 21,-609,-0.30450,MID,41,21,29,23,36,0,0,12.48,14
k2r1b1r/1b4p1/p1p2p1p/1pP1B3/1P4P1/P1p1P3/6PP/2RQ1RK1 w - - 1 22,2000,1.00000,MID,42,22,29,23,36,0,1,16.47,41
k2r1b1r/1b4p1/p1p2p1p/1pP1B3/1P4P1/P1p1P3/2Q3PP/2R2RK1 b - - 2 22,-462,-0.23100,MID,43,22,29,23,36,0,0,13.96,14
k2r1b1r/1b4p1/p1p4p/1pP1p3/1P4P1/P1p1P3/2Q3PP/2R2RK1 w - - 0 23,421,0.21050,MID,44,23,26,23,35,0,0,14.95,13
k2r1R1r/1b4p1/p1p4p/1pP1p3/1P4P1/P1p1P3/2Q3PP/2R3K1 b - - 0 23,-346,-0.17300,MID,45,23,26,20,34,0,0,13.95,13
k2r1r2/1b4p1/p1p4p/1pP1p3/1P4P1/P1p1P3/2Q3PP/2R3K1 w - - 0 24,375,0.18750,MID,46,24,21,20,33,0,0,14.98,14
k2r1r2/1b4p1/p1p4p/1pP1p3/1P4P1/P1Q1P3/6PP/2R3K1 b - - 0 24,-381,-0.19050,MID,47,24,21,19,31,0,0,13.98,13
k2r1r2/1b4p1/p1p4p/1pP5/1P2p1P1/P1Q1P3/6PP/2R3K1 w - - 0 25,473,0.23650,MID,48,25,21,19,31,0,0,13.98,11
r6k/pp3prp/3PbQR1/8/8/2R5/PPP4P/2K5 b - - 0 28,-532,-0.26600,MID,55,28,24,17,24,0,0,13.96,14
r6k/pp3pr1/3PbQp1/8/8/2R5/PPP4P/2K5 w - - 0 29,564,0.28200,MID,56,29,19,17,23,0,0,13.96,13
r6k/pp2Qpr1/3Pb1p1/8/8/2R5/PPP4P/2K5 b - - 1 29,-495,-0.24750,MID,57,29,19,17,23,0,0,13.97,13
r7/pp2Qprk/3Pb1p1/8/8/2R5/PPP4P/2K5 w - - 2 30,546,0.27300,MID,58,30,19,17,23,0,0,15.09,14
r7/pp2Qprk/3Pb1p1/8/8/6R1/PPP4P/2K5 b - - 3 30,-505,-0.25250,MID,59,30,19,17,23,0,0,13.96,13
6r1/pp2Qprk/3Pb1p1/8/8/6R1/PPP4P/2K5 w - - 4 31,2000,1.00000,MID,60,31,19,17,23,0,1,31.73,245
6r1/pp2Qprk/3Pb1p1/8/8/1P4R1/P1P4P/2K5 b - - 0 31,-556,-0.27800,MID,61,31,19,17,23,0,0,12.97,13
6r1/pp2Qpr1/3Pb1pk/8/8/1P4R1/P1P4P/2K5 w - - 1 32,2000,1.00000,MID,62,32,19,17,23,0,1,31.77,245
r6k/3n2pp/p2bq3/1p3Q2/8/2N5/PPP3PP/5R1K b - - 0 24,496,0.24800,MID,47,24,22,24,25,0,0,13.96,14
r6k/3n2pp/p2b4/1p3q2/8/2N5/PPP3PP/5R1K w - - 0 25,-504,-0.25200,MID,48,25,13,24,24,0,0,14.96,14
r6k/3n2pp/p2b4/1p3R2/8/2N5/PPP3PP/7K b - - 0 25,487,0.24350,END,49,25,13,15,23,1,0,13.82,13
5r1k/3n2pp/p2b4/1p3R2/8/2N5/PPP3PP/7K w - - 1 26,-478,-0.23900,END,50,26,13,15,23,1,0,12.83,13
5R1k/3n2pp/p2b4/1p6/8/2N5/PPP3PP/7K b - - 0 26,495,0.24750,END,51,26,13,10,22,1,0,13.04,14
5b1k/3n2pp/p7/1p6/8/2N5/PPP3PP/7K w - - 0 27,-482,-0.24100,END,52,27,8,10,21,1,0,14.05,13
5b1k/3n2pp/p7/1p6/8/2N3P1/PPP4P/7K b - - 0 27,470,0.23500,END,53,27,8,10,21,1,0,14.04,13
5b1k/3n3p/p5p1/1p6/8/2N3P1/PPP4P/7K w - - 0 28,-476,-0.23800,END,54,28,8,10,21,1,0,14.03,13
r3k1n1/pp3pp1/2pPp1pr/3p4/P1BP4/2N1P2P/1P3PP1/R2QK2R b KQq - 0 14,-804,-0.40200,MID,27,14,33,21,40,0,0,13.96,15
r3k1n1/pp3pp1/2pPp1pr/8/P1pP4/2N1P2P/1P3PP1/R2QK2R w KQq - 0 15,827,0.41350,MID,28,15,30,21,39,0,0,12.96,15
r3k1n1/pp3pp1/2pPp1pr/P7/2pP4/2N1P2P/1P3PP1/R2QK2R b KQq - 0 15,-789,-0.39450,MID,29,15,30,21,39,0,0,13.91,14
r5n1/pp1k1pp1/2pPp1pr/P7/2pP4/2N1P2P/1P3PP1/R2QK2R w KQ - 1 16,849,0.42450,MID,30,16,30,21,39,0,0,13.97,16
r5n1/pp1k1pp1/P1pPp1pr/8/2pP4/2N1P2P/1P3PP1/R2QK2R b KQ - 0 16,-795,-0.39750,MID,31,16,30,21,39,0,0,12.55,16
r5n1/p2k1pp1/PppPp1pr/8/2pP4/2N1P2P/1P3PP1/R2QK2R w KQ - 0 17,803,0.40150,MID,32,17,30,21,39,0,0,14.54,16
r5n1/p2k1pp1/PppPp1pr/3P4/2p5/2N1P2P/1P3PP1/R2QK2R b KQ - 0 17,-769,-0.38450,MID,33,17,30,21,39,0,0,14.54,15
r5n1/p2k1pp1/Pp1Pp1pr/3p4/2p5/2N1P2P/1P3PP1/R2QK2R w KQ - 0 18,821,0.41050,MID,34,18,29,21,37,0,0,12.93,15
3r2k1/5pp1/1p1p2rp/p1bNn3/P1P1P3/1P3Q2/5PPP/R4RK1 b - - 0 28,417,0.20850,MID,55,28,29,22,34,0,0,13.96,13
3r2k1/5pp1/1p1p2rp/p1bN4/P1P1P3/1P3n2/5PPP/R4RK1 w - - 0 29,-405,-0.20250,END,56,29,20,22,33,1,0,14.96,12
3r2k1/5pp1/1p1p2rp/p1bN4/P1P1P3/1P3n2/5PPP/R4R1K b - - 1 29,423,0.21150,END,57,29,20,22,33,1,0,13.96,14
3r2k1/5pp1/1p1p2rp/p1bN4/P1P1P2n/1P6/5PPP/R4R1K w - - 2 30,-310,-0.15500,END,58,30,20,22,33,1,0,14.96,12
3r2k1/2N2pp1/1p1p2rp/p1b5/P1P1P2n/1P6/5PPP/R4R1K b - - 3 30,451,0.22550,END,59,30,20,22,33,1,0,13.96,12
3r2k1/2N2pp1/1p1p2rp/p1b5/P1P1P3/1P6/5PnP/R4R1K w - - 0 31,-439,-0.21950,END,60,31,19,22,31,1,0,14.98,13
3r2k1/2N2pp1/1p1p2rp/p1b5/P1P1P3/1P6/5PnP/R5RK b - - 1 31,501,0.25050,END,61,31,19,22,31,1,0,14.98,13
3r2k1/2N2pp1/1p1p2rp/p1b5/P1P1Pn2/1P6/5P1P/R5RK w - - 2 32,-521,-0.26050,END,62,32,19,22,31,1,0,13.98,14
3r1r2/2p2p2/pp1p2pk/3P2qp/2P1BP2/1P5P/P3R2K/4R3 w - - 0 27,397,0.19850,MID,52,27,19,26,32,0,0,14.96,13
3r1r2/2p2p2/pp1p2pk/3P2Pp/2P1B3/1P5P/P3R2K/4R3 b - - 0 27,-375,-0.18750,END,53,27,19,17,31,1,0,13.96,12
3r1r2/2p2p2/pp1p2p1/3P2kp/2P1B3/1P5P/P3R2K/4R3 w - - 0 28,410,0.20500,END,54,28,18,17,29,1,0,15.20,12
3r1r2/2p2p2/pp1p2p1/3P2kp/2P1B3/1P5P/P5RK/4R3 b - - 1 28,-335,-0.16750,END,55,28,18,17,29,1,0,13.00,12
3r1r2/2p2p2/pp1p2pk/3P3p/2P1B3/1P5P/P5RK/4R3 w - - 2 29,347,0.17350,END,56,29,18,17,29,1,0,14.20,13
3r1r2/2p2p2/pp1p2pk/3P3p/2P1B3/1P5P/P5RK/6R1 b - - 3 29,-213,-0.10650,END,57,29,18,17,29,1,0,14.69,11
3r1r2/2p5/pp1p2pk/3P1p1p/2P1B3/1P5P/P5RK/6R1 w - - 0 30,639,0.31950,END,58,30,18,17,29,1,0,14.96,15
3r1r2/2p5/pp1p2Rk/3P1p1p/2P1B3/1P5P/P6K/6R1 b - - 0 30,-587,-0.29350,END,59,30,18,16,27,1,0,14.96,12
r1b2rk1/ppp2pp1/3p3p/4p3/2BnP3/2NP3P/PPP2PPK/2R1R3 b - - 0 14,23,0.01150,END,27,14,24,24,40,1,0,13.73,10
r1b2rk1/1pp2pp1/p2p3p/4p3/2BnP3/2NP3P/PPP2PPK/2R1R3 w - - 0 15,20,0.01000,END,28,15,24,24,40,1,0,13.96,11
r1b2rk1/1pp2pp1/p2p3p/4p3/2BnP3/2NPR2P/PPP2PPK/2R5 b - - 1 15,53,0.02650,END,29,15,24,24,40,1,0,13.97,9
r4rk1/1pp2pp1/p2pb2p/4p3/2BnP3/2NPR2P/PPP2PPK/2R5 w - - 2 16,-14,-0.00700,END,30,16,24,24,40,1,0,14.96,10
r4rk1/1pp2pp1/p2pB2p/4p3/3nP3/2NPR2P/PPP2PPK/2R5 b - - 0 16,19,0.00950,END,31,16,24,21,39,1,0,13.50,10
r4rk1/1pp3p1/p2pp2p/4p3/3nP3/2NPR2P/PPP2PPK/2R5 w - - 0 17,3,0.00150,END,32,17,21,21,38,1,0,12.85,9
r4rk1/1pp3p1/p2pp2p/4p3/3nP3/2NPRP1P/PPP3PK/2R5 b - - 0 17,6,0.00300,END,33,17,21,21,38,1,0,13.96,7
r5k1/1pp3p1/p2ppr1p/4p3/3nP3/2NPRP1P/PPP3PK/2R5 w - - 1 18,1,0.00050,END,34,18,21,21,38,1,0,14.57,9
rnb1kb1r/pp3ppp/8/8/3N4/4P3/P4PPP/R1B1KB1R b KQkq - 0 10,-14,-0.00700,END,19,10,24,24,30,1,0,13.92,8
rnb1k2r/pp3ppp/8/8/1b1N4/4P3/P4PPP/R1B1KB1R w KQkq - 1 11,40,0.02000,END,20,11,24,24,30,1,0,12.92,10
rnb1k2r/pp3ppp/8/8/1b1N4/4P3/P2B1PPP/R3KB1R b KQkq - 2 11,-24,-0.01200,END,21,11,24,24,30,1,0,12.93,10
rnb1k2r/pp3ppp/8/8/3N4/4P3/P2b1PPP/R3KB1R w KQkq - 0 12,24,0.01200,END,22,12,21,24,29,1,0,12.97,9
rnb1k2r/pp3ppp/8/8/3N4/4P3/P2K1PPP/R4B1R b kq - 0 12,-35,-0.01750,END,23,12,21,21,28,1,0,13.98,11
rn2k2r/pp1b1ppp/8/8/3N4/4P3/P2K1PPP/R4B1R w kq - 1 13,126,0.06300,END,24,13,21,21,28,1,0,15.96,11
rn2k2r/pp1b1ppp/8/1B6/3N4/4P3/P2K1PPP/R6R b kq - 2 13,-22,-0.01100,END,25,13,21,21,28,1,0,12.97,10
r3k2r/pp1b1ppp/2n5/1B6/3N4/4P3/P2K1PPP/R6R w kq - 3 14,63,0.03150,END,26,14,21,21,28,1,0,15.96,10
2krr3/pp6/3p4/7p/2nq2p1/3b2P1/PPK1B2P/R3R3 w - - 0 30,-2000,-1.00000,MID,58,30,17,30,26,0,1,60.82,184
2krr3/pp6/3p4/7p/2nq2p1/3B2P1/PPK4P/R3R3 b - - 0 30,2000,1.00000,MID,59,30,17,27,25,0,1,45.88,184
2kr4/pp6/3p4/7p/2nq2p1/3B2P1/PPK4P/R3r3 w - - 0 31,-1001,-0.50050,MID,60,31,12,27,24,0,0,12.61,15
2kr4/pp6/3p4/7p/2nq2p1/3B2P1/PPK4P/4R3 b - - 0 31,2000,1.00000,MID,61,31,12,22,23,0,1,58.84,226
2kr4/pp6/3p4/4n2p/3q2p1/3B2P1/PPK4P/4R3 w - - 1 32,-767,-0.38350,MID,62,32,12,22,23,0,0,12.97,14
2kr4/pp6/3p4/4n2p/3q2p1/3B2P1/PPK4P/3R4 b - - 2 32,815,0.40750,MID,63,32,12,22,23,0,0,12.96,16
2kr4/pp6/3p4/7p/3q2p1/3n2P1/PPK4P/3R4 w - - 0 33,-763,-0.38150,MID,64,33,9,22,22,0,0,13.96,16
2kr4/pp6/3p4/7p/3q2p1/3R2P1/PPK4P/8 b - - 0 33,763,0.38150,MID,65,33,9,19,21,0,0,14.01,15
2k4r/pp4pp/1q3p2/2p1b3/2Q1P3/2P1B2P/PP2KP2/3R4 b - - 0 19,20,0.01000,MID,37,19,23,23,30,0,0,14.96,11
2kr4/pp4pp/1q3p2/2p1b3/2Q1P3/2P1B2P/PP2KP2/3R4 w - - 1 20,185,0.09250,MID,38,20,23,23,30,0,0,13.89,10
2kr4/pp4pp/1q2Qp2/2p1b3/4P3/2P1B2P/PP2KP2/3R4 b - - 2 20,771,0.38550,MID,39,20,23,23,30,0,0,14.93,16
1k1r4/pp4pp/1q2Qp2/2p1b3/4P3/2P1B2P/PP2KP2/3R4 w - - 3 21,597,0.29850,MID,40,21,23,23,30,0,0,13.41,14
1k1R4/pp4pp/1q2Qp2/2p1b3/4P3/2P1B2P/PP2KP2/8 b - - 0 21,-241,-0.12050,MID,41,21,23,18,29,0,0,14.45,12
1k1q4/pp4pp/4Qp2/2p1b3/4P3/2P1B2P/PP2KP2/8 w - - 0 22,238,0.11900,MID,42,22,18,18,28,0,0,13.26,10
1k1q4/pp4pp/5p2/2p1b3/4P3/1QP1B2P/PP2KP2/8 b - - 1 22,-61,-0.03050,MID,43,22,18,18,28,0,0,13.96,10
1k6/pp1q2pp/5p2/2p1b3/4P3/1QP1B2P/PP2KP2/8 w - - 2 23,148,0.07400,MID,44,23,18,18,28,0,0,13.61,10
r4rk1/ppp1b1pp/4p1b1/8/3B2P1/5B1P/PP1R1P2/3R2K1 w - - 0 20,143,0.07150,END,38,20,21,22,30,1,0,13.61,12
r4rk1/ppp1b1pp/4p1b1/8/3B2P1/5B1P/PP1R1PK1/3R4 b - - 1 20,24,0.01200,END,39,20,21,22,30,1,0,12.61,10
r4rk1/ppp3pp/3bp1b1/8/3B2P1/5B1P/PP1R1PK1/3R4 w - - 2 21,104,0.05200,END,40,21,21,22,30,1,0,14.61,10
r4rk1/ppp3pp/3bp1b1/8/3B2P1/P4B1P/1P1R1PK1/3R4 b - - 0 21,35,0.01750,END,41,21,21,22,30,1,0,12.97,10
r5k1/ppp3pp/3bp1b1/8/3B1rP1/P4B1P/1P1R1PK1/3R4 w - - 1 22,98,0.04900,END,42,22,21,22,30,1,0,13.96,9
r5k1/ppp3pp/3bp1b1/8/5rP1/P3BB1P/1P1R1PK1/3R4 b - - 2 22,2,0.00100,END,43,22,21,22,30,1,0,13.42,10
r5k1/ppp2rpp/3bp1b1/8/6P1/P3BB1P/1P1R1PK1/3R4 w - - 3 23,136,0.06800,END,44,23,21,22,30,1,0,14.96,12
r5k1/ppp2rpp/3bp1b1/8/1P4P1/P3BB1P/3R1PK1/3R4 b - - 0 23,-6,-0.00300,END,45,23,21,22,30,1,0,13.99,11
1r6/p3kppp/1N2bn2/2p5/4P3/2PP1P2/PP2Q1BP/2KR3R b - - 0 17,-726,-0.36300,MID,33,17,32,16,32,0,0,12.79,16
8/p3kppp/1r2bn2/2p5/4P3/2PP1P2/PP2Q1BP/2KR3R w - - 0 18,776,0.38800,MID,34,18,29,16,31,0,0,12.79,16
8/p3kppp/1r2bn2/2p5/3PP3/2P2P2/PP2Q1BP/2KR3R b - - 0 18,-724,-0.36200,MID,35,18,29,16,31,0,0,13.98,15
8/p3kppp/1r3n2/2p5/3PP3/2P2P2/bP2Q1BP/2KR3R w - - 0 19,785,0.39250,MID,36,19,28,16,29,0,0,13.96,15
8/p3kppp/1r3n2/2P5/4P3/2P2P2/bP2Q1BP/2KR3R b - - 0 19,-798,-0.39900,MID,37,19,28,15,27,0,0,13.94,14
8/p3kppp/5n2/2P5/4P3/2P2P2/br2Q1BP/2KR3R w - - 0 20,974,0.48700,MID,38,20,27,15,25,0,0,13.40,15
8/p3kppp/5n2/2P5/4P3/2P2P2/bQ4BP/2KR3R b - - 0 20,-927,-0.46350,MID,39,20,27,10,24,0,0,13.69,14
1r6/4qpk1/p3p1p1/P1p1n2p/Q1PpN3/3P1P2/B4P1P/4K1R1 w - - 0 23,-175,-0.08750,MID,44,23,26,24,33,0,0,13.96,9
1r6/4qpk1/p3p1p1/P1p1n2p/Q1PpN3/3P1P2/B3KP1P/6R1 b - - 1 23,273,0.13650,MID,45,23,26,24,33,0,0,13.10,11
8/4qpk1/p3p1p1/P1p1n2p/QrPpN3/3P1P2/B3KP1P/6R1 w - - 2 24,55,0.02750,MID,46,24,26,24,33,0,0,14.10,8
8/4qpk1/p3p1p1/P1p1n2p/1rPpN3/3P1P2/B3KP1P/3Q2R1 b - - 3 24,215,0.10750,MID,47,24,26,24,33,0,0,14.10,11
8/1q3pk1/p3p1p1/P1p1n2p/1rPpN3/3P1P2/B3KP1P/3Q2R1 w - - 4 25,-53,-0.02650,MID,48,25,26,24,33,0,0,12.97,9
8/1q3pk1/p3p1p1/P1p1n2p/1rPp4/3P1P2/B2NKP1P/3Q2R1 b - - 5 25,345,0.17250,MID,49,25,26,24,33,0,0,12.97,12
8/1q3pk1/p1n1p1p1/P1p4p/1rPp4/3P1P2/B2NKP1P/3Q2R1 w - - 6 26,70,0.03500,MID,50,26,26,24,33,0,0,14.96,10
8/1q3pk1/p1n1p1p1/P1p4p/1rPp1P2/3P4/B2NKP1P/3Q2R1 b - - 0 26,103,0.05150,MID,51,26,26,24,33,0,0,14.21,10
4r3/p1q3bk/1p4p1/2pR1p1p/5P2/2P2QPK/PPr5/8 w - - 0 38,-772,-0.38600,MID,74,38,19,28,28,0,0,13.07,12
4r3/p1q3bk/1p4p1/2pR1p1p/5P2/2PQ2PK/PPr5/8 b - - 1 38,704,0.35200,MID,75,38,19,28,28,0,0,13.21,15
4r3/p4qbk/1p4p1/2pR1p1p/5P2/2PQ2PK/PPr5/8 w - - 2 39,-639,-0.31950,MID,76,39,19,28,28,0,0,13.21,13
4r3/p4qbk/1p4p1/2pR1p1p/5P2/2P3PK/PPQ5/8 b - - 0 39,784,0.39200,MID,77,39,19,23,27,0,0,13.96,14
4r3/p5bk/1p4p1/2pq1p1p/5P2/2P3PK/PPQ5/8 w - - 0 40,-762,-0.38100,MID,78,40,14,23,26,0,0,13.96,15
4r3/p5bk/1p4p1/2pq1p1p/2P2P2/6PK/PPQ5/8 b - - 0 40,819,0.40950,MID,79,40,14,23,26,0,0,14.03,16
4r3/p5bk/1p4p1/2p2p1p/2Pq1P2/6PK/PPQ5/8 w - - 1 41,-793,-0.39650,MID,80,41,14,23,26,0,0,13.63,15
4r3/p5bk/1p4p1/2p2p1p/2Pq1P2/1P4PK/P1Q5/8 b - - 0 41,772,0.38600,MID,81,41,14,23,26,0,0,14.96,16
r4rk1/4Rpp1/2p1p3/p6Q/P7/6P1/5PBK/2q5 b - - 0 28,447,0.22350,MID,55,28,20,24,22,0,0,14.95,14
r4rk1/4Rpp1/2p1p2q/p6Q/P7/6P1/5PBK/8 w - - 1 29,-397,-0.19850,MID,56,29,20,24,22,0,0,15.02,13
r4rk1/4Rpp1/2p1p2Q/p7/P7/6P1/5PBK/8 b - - 0 29,400,0.20000,MID,57,29,20,15,21,0,0,13.96,15
r4rk1/4Rp2/2p1p2p/p7/P7/6P1/5PBK/8 w - - 0 30,-430,-0.21500,END,58,30,11,15,20,1,0,13.96,14
r4rk1/4Rp2/2B1p2p/p7/P7/6P1/5P1K/8 b - - 0 30,461,0.23050,END,59,30,11,14,18,1,0,13.97,12
2r2rk1/4Rp2/2B1p2p/p7/P7/6P1/5P1K/8 w - - 1 31,-418,-0.20900,END,60,31,11,14,18,1,0,12.91,13
2r2rk1/4Rp2/4p2p/pB6/P7/6P1/5P1K/8 b - - 2 31,476,0.23800,END,61,31,11,14,18,1,0,13.96,12
r4rk1/4Rp2/4p2p/pB6/P7/6P1/5P1K/8 w - - 3 32,-445,-0.22250,END,62,32,11,14,18,1,0,14.97,13
rn2kb1r/ppp1pppp/5n2/5b2/2P5/4PP2/PP4PP/R1BNKBNR b KQkq - 0 7,58,0.02900,END,13,7,29,29,40,1,0,12.96,9
rn2kb1r/ppp2ppp/5n2/4pb2/2P5/4PP2/PP4PP/R1BNKBNR w KQkq - 0 8,-51,-0.02550,END,14,8,29,29,40,1,0,12.97,11
rn2kb1r/ppp2ppp/5n2/4pb2/2P5/2N1PP2/PP4PP/R1B1KBNR b KQkq - 1 8,68,0.03400,END,15,8,29,29,40,1,0,13.96,9
rn2k2r/ppp2ppp/5n2/4pb2/1bP5/2N1PP2/PP4PP/R1B1KBNR w KQkq - 2 9,-24,-0.01200,END,16,9,29,29,40,1,0,14.94,10
rn2k2r/ppp2ppp/5n2/4pb2/1bP5/2N1PP2/PP1B2PP/R3KBNR b KQkq - 3 9,41,0.02050,END,17,9,29,29,40,1,0,13.95,9
rn2k2r/ppp2ppp/5n2/4pb2/2P5/2b1PP2/PP1B2PP/R3KBNR w KQkq - 0 10,29,0.01450,END,18,10,26,29,39,1,0,13.97,12
rn2k2r/ppp2ppp/5n2/4pb2/2P5/2B1PP2/PP4PP/R3KBNR b KQkq - 0 10,-27,-0.01350,END,19,10,26,26,38,1,0,13.28,10
r3k2r/ppp2ppp/2n2n2/4pb2/2P5/2B1PP2/PP4PP/R3KBNR w KQkq - 1 11,35,0.01750,END,20,11,26,26,38,1,0,13.34,9
r5k1/1p1r2pp/p1b1p3/2P2p2/5P2/1B4qP/PP2N1PN/6RK w - - 0 24,164,0.08200,MID,46,24,20,28,32,0,0,13.34,11
r5k1/1p1r2pp/p1b1p3/2P2p2/5P2/1B4NP/PP4PN/6RK b - - 0 24,-186,-0.09300,END,47,24,20,19,31,1,0,13.02,9
r5k1/1p1r2pp/p3p3/2Pb1p2/5P2/1B4NP/PP4PN/6RK w - - 1 25,170,0.08500,END,48,25,20,19,31,1,0,13.97,11
r5k1/1p1r2pp/p3p3/2Pb1p2/B4P2/6NP/PP4PN/6RK b - - 2 25,-30,-0.01500,END,49,25,20,19,31,1,0,15.99,11
r5k1/1pr3pp/p3p3/2Pb1p2/B4P2/6NP/PP4PN/6RK w - - 3 26,27,0.01350,END,50,26,20,19,31,1,0,12.69,9
r5k1/1pr3pp/p3p3/2Pb1p2/BP3P2/6NP/P5PN/6RK b - - 0 26,28,0.01400,END,51,26,20,19,31,1,0,13.96,11
3r2k1/1pr3pp/p3p3/2Pb1p2/BP3P2/6NP/P5PN/6RK w - - 1 27,145,0.07250,END,52,27,20,19,31,1,0,13.96,11
3r2k1/1pr3pp/p3p3/2Pb1p2/BP3P2/6NP/P5P1/5NRK b - - 2 27,128,0.06400,END,53,27,20,19,31,1,0,12.94,10
r2q1k1r/6pp/3b4/p4p2/3R4/2NP4/PPP2PPP/R1B3K1 b - - 0 18,538,0.26900,MID,35,18,23,26,30,0,0,14.14,14
3q1k1r/6pp/r2b4/p4p2/3R4/2NP4/PPP2PPP/R1B3K1 w - - 1 19,-341,-0.17050,MID,36,19,23,26,30,0,0,13.96,11
3q1k1r/6pp/r2b4/pN3p2/3R4/3P4/PPP2PPP/R1B3K1 b - - 2 19,317,0.15850,MID,37,19,23,26,30,0,0,14.93,11
5k1r/6pp/rq1b4/pN3p2/3R4/3P4/PPP2PPP/R1B3K1 w - - 3 20,-113,-0.05650,MID,38,20,23,26,30,0,0,14.72,11
5k1r/6pp/rq1R4/pN3p2/8/3P4/PPP2PPP/R1B3K1 b - - 0 20,122,0.06100,MID,39,20,23,23,29,0,0,12.93,11
5k1r/6pp/r2R4/pq3p2/8/3P4/PPP2PPP/R1B3K1 w - - 0 21,-77,-0.03850,MID,40,21,20,23,28,0,0,13.69,12
3R1k1r/6pp/r7/pq3p2/8/3P4/PPP2PPP/R1B3K1 b - - 1 21,135,0.06750,MID,41,21,20,23,28,0,0,13.01,9
3R3r/5kpp/r7/pq3p2/8/3P4/PPP2PPP/R1B3K1 w - - 2 22,-109,-0.05450,MID,42,22,20,23,28,0,0,13.24,11
4r1k1/p4p2/1p1b2p1/5P1p/1P3q2/P3r2P/6P1/2R2R1K w - - 0 35,-761,-0.38050,MID,68,35,15,27,26,0,0,13.48,15
4r1k1/p4p2/1p1b2p1/5P1p/1P3R2/P3r2P/6P1/2R4K b - - 0 35,784,0.39200,END,69,35,15,18,25,1,0,12.94,15
4r1k1/p4p2/1p4p1/5P1p/1P3b2/P3r2P/6P1/2R4K w - - 0 36,-796,-0.39800,END,70,36,10,18,24,1,0,13.00,14
4r1k1/p4p2/1p4p1/5P1p/1P3b2/P3r2P/6P1/2R3K1 b - - 1 36,2000,1.00000,END,71,36,10,18,24,1,1,12.86,21
4r1k1/p4p2/1p4p1/5P1p/1P3b2/P6P/6P1/2R1r1K1 w - - 2 37,-783,-0.39150,END,72,37,10,18,24,1,0,13.48,13
4r1k1/p4p2/1p4p1/5P1p/1P3b2/P6P/6P1/4R1K1 b - - 0 37,759,0.37950,END,73,37,10,13,23,1,0,14.02,12
6k1/p4p2/1p4p1/5P1p/1P3b2/P6P/6P1/4r1K1 w - - 0 38,-767,-0.38350,END,74,38,5,13,22,1,0,12.52,13
