fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
q3r1k1/5pp1/1p1p4/pP1b2p1/3P4/6P1/PQ3P1P/2R1N1K1 w - - 0 30,-102,-0.05100,MID,58,30,23,23,30,0,0,14.10,9
q3r1k1/5pp1/1p1p4/pP1b2p1/3P4/6P1/PQ3P1P/2R1NK2 b - - 1 30,331,0.16550,MID,59,30,23,23,30,0,0,11.78,11
q3r1k1/5pp1/1p1p4/pP4p1/2bP4/6P1/PQ3P1P/2R1NK2 w - - 2 31,-239,-0.11950,MID,60,31,23,23,30,0,0,12.96,10
q3r1k1/5pp1/1p1p4/pP4p1/2RP4/6P1/PQ3P1P/4NK2 b - - 0 31,2000,1.00000,MID,61,31,23,20,29,0,1,33.10,245
4r1k1/5pp1/1p1p4/pP4p1/2RP4/6P1/PQ3P1P/4NK1q w - - 1 32,-2000,-1.00000,MID,62,32,23,20,29,0,1,1.00,0
kn1Q2nr/p4p1p/8/B3p1p1/8/P6N/P1P2PPP/R3KB1R b KQ - 0 13,-1066,-0.53300,MID,25,13,34,16,31,0,0,13.49,14
kn1Q2nr/5p1p/p7/B3p1p1/8/P6N/P1P2PPP/R3KB1R w KQ - 0 14,1119,0.55950,MID,26,14,34,16,31,0,0,14.55,15
kn1Q2nr/5p1p/B7/B3p1p1/8/P6N/P1P2PPP/R3K2R b KQ - 0 14,-1103,-0.55150,MID,27,14,34,15,29,0,0,13.49,15
kn1Q3r/4np1p/B7/B3p1p1/8/P6N/P1P2PPP/R3K2R w KQ - 1 15,1135,0.56750,MID,28,15,34,15,29,0,0,13.96,14
kn5r/4Qp1p/B7/B3p1p1/8/P6N/P1P2PPP/R3K2R b KQ - 0 15,-1378,-0.68900,MID,29,15,34,12,28,0,0,15.46,16
kn2r3/4Qp1p/B7/B3p1p1/8/P6N/P1P2PPP/R3K2R w KQ - 1 16,2000,1.00000,MID,30,16,34,12,28,0,1,31.92,245
kn2Q3/5p1p/B7/B3p1p1/8/P6N/P1P2PPP/R3K2R b KQ - 0 16,-2000,-1.00000,MID,31,16,34,7,27,0,1,12.97,13
kn2Q3/7p/B7/B3ppp1/8/P6N/P1P2PPP/R3K2R w KQ - 0 17,1316,0.65800,MID,32,17,34,7,27,0,0,12.97,14
rnb1kbnr/pp2p1pp/2p2p2/8/8/2N2N2/PPPPBPPP/R1B2RK1 b kq - 1 7,-75,-0.03750,END,13,7,29,29,40,1,0,12.95,9
rnb1kb1r/pp2p1pp/2p2p1n/8/8/2N2N2/PPPPBPPP/R1B2RK1 w kq - 2 8,110,0.05500,END,14,8,29,29,40,1,0,13.96,11
rnb1kb1r/pp2p1pp/2p2p1n/8/3P4/2N2N2/PPP1BPPP/R1B2RK1 b kq - 0 8,-91,-0.04550,END,15,8,29,29,40,1,0,12.64,9
rnb1kb1r/pp4pp/2p1pp1n/8/3P4/2N2N2/PPP1BPPP/R1B2RK1 w kq - 0 9,176,0.08800,END,16,9,29,29,40,1,0,14.76,11
rnb1kb1r/pp4pp/2p1pp1n/8/3P4/2N1BN2/PPP1BPPP/R4RK1 b kq - 1 9,-58,-0.02900,END,17,9,29,29,40,1,0,13.77,10
rnb1k2r/pp4pp/2pbpp1n/8/3P4/2N1BN2/PPP1BPPP/R4RK1 w kq - 2 10,153,0.07650,END,18,10,29,29,40,1,0,15.76,10
rnb1k2r/pp4pp/2pbpp1n/8/3PN3/4BN2/PPP1BPPP/R4RK1 b kq - 3 10,-123,-0.06150,END,19,10,29,29,40,1,0,13.77,9
rnb1k2r/ppb3pp/2p1pp1n/8/3PN3/4BN2/PPP1BPPP/R4RK1 w kq - 4 11,303,0.15150,END,20,11,29,29,40,1,0,15.96,14
r3nk2/pp3p1p/2p5/8/1q6/5BQ1/P5PP/B4R1K b - - 0 26,-514,-0.25700,MID,51,26,23,22,23,0,0,12.96,14
3rnk2/pp3p1p/2p5/8/1q6/5BQ1/P5PP/B4R1K w - - 1 27,598,0.29900,MID,52,27,23,22,23,0,0,14.96,13
3rnk2/pp3p1p/2p5/7B/1q6/6Q1/P5PP/B4R1K b - - 2 27,-494,-0.24700,MID,53,27,23,22,23,0,0,13.96,13
3rnk2/pp5p/2p2p2/7B/1q6/6Q1/P5PP/B4R1K w - - 0 28,817,0.40850,MID,54,28,23,22,23,0,0,13.96,12
3rBk2/pp5p/2p2p2/8/1q6/6Q1/P5PP/B4R1K b - - 0 28,-568,-0.28400,MID,55,28,23,19,22,0,0,14.03,12
3rk3/pp5p/2p2p2/8/1q6/6Q1/P5PP/B4R1K w - - 0 29,669,0.33450,MID,56,29,20,19,21,0,0,15.04,12
3rk3/pp5p/2p2B2/8/1q6/6Q1/P5PP/5R1K b - - 0 29,-653,-0.32650,MID,57,29,20,18,19,0,0,13.58,12
4k3/pp5p/2pr1B2/8/1q6/6Q1/P5PP/5R1K w - - 1 30,2000,1.00000,MID,58,30,20,18,19,0,1,17.02,17
B4rk1/p4ppp/b7/N7/8/5R1P/PP1P2P1/RNBQ2K1 b - - 0 20,-987,-0.49350,MID,39,20,36,12,27,0,0,13.96,14
B4rk1/p4ppp/8/N7/8/3b1R1P/PP1P2P1/RNBQ2K1 w - - 1 21,1005,0.50250,MID,40,21,36,12,27,0,0,12.96,16
B4rk1/p4ppp/8/N7/8/3R3P/PP1P2P1/RNBQ2K1 b - - 0 21,-1044,-0.52200,MID,41,21,36,9,26,0,0,13.95,15
B4rk1/5ppp/p7/N7/8/3R3P/PP1P2P1/RNBQ2K1 w - - 0 22,1027,0.51350,MID,42,22,36,9,26,0,0,14.99,16
5rk1/5ppp/p1B5/N7/8/3R3P/PP1P2P1/RNBQ2K1 b - - 1 22,-1050,-0.52500,MID,43,22,36,9,26,0,0,13.99,14
2r3k1/5ppp/p1B5/N7/8/3R3P/PP1P2P1/RNBQ2K1 w - - 2 23,1105,0.55250,MID,44,23,36,9,26,0,0,12.96,14
2r3k1/5ppp/p1B5/N7/8/2R4P/PP1P2P1/RNBQ2K1 b - - 3 23,-1082,-0.54100,MID,45,23,36,9,26,0,0,13.96,14
2r2k2/5ppp/p1B5/N7/8/2R4P/PP1P2P1/RNBQ2K1 w - - 4 24,1137,0.56850,MID,46,24,36,9,26,0,0,13.08,14
5r1k/1p4p1/6Rp/4p2P/pn1pP3/1qrP2PB/8/2K1R3 w - - 0 27,-2000,-1.00000,MID,52,27,17,28,27,0,1,48.14,245
2r3k1/1b3p1p/p5p1/2p1r1Q1/3p4/PP1B3P/5PP1/2R1R1K1 b - - 0 28,51,0.02550,MID,55,28,27,19,29,0,0,13.97,12
2r3k1/1b3p1p/p5p1/2p3r1/3p4/PP1B3P/5PP1/2R1R1K1 w - - 0 29,-64,-0.03200,END,56,29,18,19,28,1,0,13.96,10
2r3k1/1b2Rp1p/p5p1/2p3r1/3p4/PP1B3P/5PP1/2R3K1 b - - 1 29,248,0.12400,END,57,29,18,19,28,1,0,14.96,10
b1r3k1/4Rp1p/p5p1/2p3r1/3p4/PP1B3P/5PP1/2R3K1 w - - 2 30,22,0.01100,END,58,30,18,19,28,1,0,13.72,11
b1r3k1/4Rp1p/p5p1/2p3r1/3p4/PP1B2PP/5P2/2R3K1 b - - 0 30,59,0.02950,END,59,30,18,19,28,1,0,14.28,10
b1r3k1/4R2p/p4pp1/2p3r1/3p4/PP1B2PP/5P2/2R3K1 w - - 0 31,66,0.03300,END,60,31,18,19,28,1,0,14.23,9
b1r3k1/4R2p/p4pp1/2p3r1/3p3P/PP1B2P1/5P2/2R3K1 b - - 0 31,4,0.00200,END,61,31,18,19,28,1,0,12.23,11
b1r3k1/4R2p/p4pp1/2p1r3/3p3P/PP1B2P1/5P2/2R3K1 w - - 1 32,-4,-0.00200,END,62,32,18,19,28,1,0,13.30,9
q4rk1/2p1pp1p/3p2p1/4P3/1p6/1Pn1P3/1NQ2PPP/4KR2 w - - 0 18,-355,-0.17750,MID,34,18,23,24,32,0,0,12.97,11
q4rk1/2p1pp1p/3p2p1/4P3/1p6/1Pn1P3/1NQK1PPP/5R2 b - - 1 18,594,0.29700,MID,35,18,23,24,32,0,0,13.96,13
q4rk1/2p1pp1p/3p2p1/4P3/1p2n3/1P2P3/1NQK1PPP/5R2 w - - 2 19,-375,-0.18750,MID,36,19,23,24,32,0,0,13.47,13
q4rk1/2p1pp1p/3p2p1/4P3/1p2n3/1P2P3/1NQ1KPPP/5R2 b - - 3 19,550,0.27500,MID,37,19,23,24,32,0,0,14.46,12
5rk1/2p1pp1p/q2p2p1/4P3/1p2n3/1P2P3/1NQ1KPPP/5R2 w - - 4 20,-329,-0.16450,MID,38,20,23,24,32,0,0,15.96,11
5rk1/2p1pp1p/q2p2p1/4P3/1p2n3/1P2P3/1NQ2PPP/4KR2 b - - 5 20,346,0.17300,MID,39,20,23,24,32,0,0,13.96,12
5rk1/2p1pp1p/q2p2p1/4P3/1p6/1Pn1P3/1NQ2PPP/4KR2 w - - 6 21,-364,-0.18200,MID,40,21,23,24,32,0,0,15.96,13
5rk1/2p1pp1p/q2p2p1/4P3/1pN5/1Pn1P3/2Q2PPP/4KR2 b - - 7 21,807,0.40350,MID,41,21,23,24,32,0,0,13.96,13
r4rk1/p7/1p4p1/2ppQb2/4p3/1P2PN2/P1PKB3/7R b - - 0 23,-919,-0.45950,MID,45,23,24,19,27,0,0,13.47,12
4rrk1/p7/1p4p1/2ppQb2/4p3/1P2PN2/P1PKB3/7R w - - 1 24,2000,1.00000,MID,46,24,24,19,27,0,1,38.41,142
4rrkR/p7/1p4p1/2ppQb2/4p3/1P2PN2/P1PKB3/8 b - - 2 24,-2000,-1.00000,MID,47,24,24,19,27,0,1,50.38,245
4rr1R/p4k2/1p4p1/2ppQb2/4p3/1P2PN2/P1PKB3/8 w - - 3 25,2000,1.00000,MID,48,25,24,19,27,0,1,26.04,245
4rr1R/p4k2/1p4p1/2ppQbN1/4p3/1P2P3/P1PKB3/8 b - - 4 25,-2000,-1.00000,MID,49,25,24,19,27,0,1,1.00,0
r2qr1k1/1pp2ppp/2N5/3p4/p7/2PP1P2/P4BPP/2KR2NR b - - 0 16,546,0.27300,MID,31,16,25,26,34,0,0,12.97,14
r2qr1k1/2p2ppp/2p5/3p4/p7/2PP1P2/P4BPP/2KR2NR w - - 0 17,-579,-0.28950,MID,32,17,22,26,33,0,0,13.96,15
r2qr1k1/2p2ppp/2p5/2Bp4/p7/2PP1P2/P5PP/2KR2NR b - - 1 17,575,0.28750,MID,33,17,22,26,33,0,0,12.96,15
r3r1k1/2p2ppp/2p5/2Bp2q1/p7/2PP1P2/P5PP/2KR2NR w - - 2 18,-564,-0.28200,MID,34,18,22,26,33,0,0,14.96,15
r3r1k1/2p2ppp/2p5/2Bp2q1/p7/2PP1P2/P1K3PP/3R2NR b - - 3 18,771,0.38550,MID,35,18,22,26,33,0,0,13.96,16
r3r1k1/2p2ppp/2p5/2Bp4/p7/2PP1P2/P1K3qP/3R2NR w - - 0 19,-822,-0.41100,MID,36,19,21,26,31,0,0,12.96,15
r3r1k1/2p2ppp/2p5/2Bp4/p7/2PP1P2/P1K1N1qP/3R3R b - - 1 19,2000,1.00000,MID,37,19,21,26,31,0,1,12.97,23
r3r1k1/2p2ppp/2p5/2Bp4/p7/2PP1P2/P1K1q2P/3R3R w - - 0 20,-688,-0.34400,MID,38,20,18,26,30,0,0,13.96,15
r5k1/1b3r2/p2p1nQ1/2pPp2p/B7/8/PPP2PP1/R3K3 b Q - 0 23,-397,-0.19850,MID,45,23,23,21,29,0,0,13.97,13
r5k1/1b4r1/p2p1nQ1/2pPp2p/B7/8/PPP2PP1/R3K3 w Q - 1 24,612,0.30600,MID,46,24,23,21,29,0,0,13.96,14
r5k1/1b4r1/p2p1Q2/2pPp2p/B7/8/PPP2PP1/R3K3 b Q - 0 24,-583,-0.29150,MID,47,24,23,18,28,0,0,15.01,15
5rk1/1b4r1/p2p1Q2/2pPp2p/B7/8/PPP2PP1/R3K3 w Q - 1 25,585,0.29250,MID,48,25,23,18,28,0,0,12.97,14
5rk1/1b4r1/p2pQ3/2pPp2p/B7/8/PPP2PP1/R3K3 b Q - 2 25,-576,-0.28800,MID,49,25,23,18,28,0,0,13.59,15
5rk1/1b3r2/p2pQ3/2pPp2p/B7/8/PPP2PP1/R3K3 w Q - 3 26,704,0.35200,MID,50,26,23,18,28,0,0,13.96,16
5rk1/1b3r2/p2pQ3/2pPp2p/B7/8/PPP2PP1/2KR4 b - - 4 26,-548,-0.27400,MID,51,26,23,18,28,0,0,14.40,15
5r2/1b3rk1/p2pQ3/2pPp2p/B7/8/PPP2PP1/2KR4 w - - 5 27,610,0.30500,MID,52,27,23,18,28,0,0,15.45,15
r3k2r/pp3p2/2n1p3/8/3P1P1q/2Pn4/PPK1B2P/R6R w kq - 0 22,-708,-0.35400,MID,42,22,19,29,28,0,0,13.45,13
r3k2r/pp3p2/2n1p3/8/3P1P1q/2PB4/PPK4P/R6R b kq - 0 22,833,0.41650,MID,43,22,19,26,27,0,0,13.97,14
2kr3r/pp3p2/2n1p3/8/3P1P1q/2PB4/PPK4P/R6R w - - 1 23,-620,-0.31000,MID,44,23,19,26,27,0,0,14.47,14
2kr3r/pp3p2/2n1p3/8/3P1P1q/2PB4/PPK4P/3R3R b - - 2 23,647,0.32350,MID,45,23,19,26,27,0,0,14.48,15
2kr3r/pp3p2/2n1p3/8/3P1q2/2PB4/PPK4P/3R3R w - - 0 24,-656,-0.32800,MID,46,24,18,26,25,0,0,12.48,14
2kr3r/pp3p2/2n1p3/8/3P1q2/2PB4/PPKR3P/7R b - - 1 24,693,0.34650,MID,47,24,18,26,25,0,0,13.48,15
2kr3r/pp3p2/4p3/8/3n1q2/2PB4/PPKR3P/7R w - - 0 25,-575,-0.28750,MID,48,25,17,26,23,0,0,14.96,15
2kr3r/pp3p2/4p3/8/3P1q2/3B4/PPKR3P/7R b - - 0 25,623,0.31150,MID,49,25,17,23,22,0,0,13.94,14
3q1rk1/p4ppp/4pn2/p1Pb4/8/PP2PP2/B3N1PP/2KR3R b - - 0 19,511,0.25550,MID,37,19,23,26,34,0,0,13.94,13
5rk1/p1q2ppp/4pn2/p1Pb4/8/PP2PP2/B3N1PP/2KR3R w - - 1 20,-502,-0.25100,MID,38,20,23,26,34,0,0,14.94,13
5rk1/p1q2ppp/4pn2/p1Pb4/1P6/P3PP2/B3N1PP/2KR3R b - - 0 20,614,0.30700,MID,39,20,23,26,34,0,0,13.02,14
5rk1/p1q2ppp/4pn2/2Pb4/1p6/P3PP2/B3N1PP/2KR3R w - - 0 21,-600,-0.30000,MID,40,21,22,26,32,0,0,13.11,15
5rk1/p1q2ppp/4pn2/2Pb4/1P6/4PP2/B3N1PP/2KR3R b - - 0 21,623,0.31150,MID,41,21,22,25,30,0,0,13.11,14
5rk1/p1q2ppp/4pn2/2P5/1P6/4PP2/b3N1PP/2KR3R w - - 0 22,-593,-0.29650,MID,42,22,19,25,29,0,0,13.11,14
5rk1/p1q2ppp/4pn2/2P5/1P6/4PP2/b2RN1PP/2K4R b - - 1 22,607,0.30350,MID,43,22,19,25,29,0,0,13.52,15
5rk1/p1q2ppp/4pn2/2P5/1Pb5/4PP2/3RN1PP/2K4R w - - 2 23,-612,-0.30600,MID,44,23,19,25,29,0,0,13.83,15
2r3k1/pp3p2/2bp1qp1/8/1P1QPp2/P1P2P1R/8/R3K3 b Q - 0 30,-115,-0.05750,MID,59,30,24,23,28,0,0,13.83,9
2r3k1/pp3p2/2bp2p1/8/1P1qPp2/P1P2P1R/8/R3K3 w Q - 0 31,89,0.04450,MID,60,31,15,23,27,0,0,13.73,11
2r3k1/pp3p2/2bp2p1/8/1P1PPp2/P4P1R/8/R3K3 b Q - 0 31,-104,-0.05200,END,61,31,15,14,26,1,0,12.95,10
2r3k1/pp3p2/2b3p1/3p4/1P1PPp2/P4P1R/8/R3K3 w Q - 0 32,92,0.04600,END,62,32,15,14,26,1,0,12.97,10
2r3k1/pp3p2/2b3p1/3pP3/1P1P1p2/P4P1R/8/R3K3 b Q - 0 32,-130,-0.06500,END,63,32,15,14,26,1,0,15.02,11
2r3k1/pp3p2/6p1/1b1pP3/1P1P1p2/P4P1R/8/R3K3 w Q - 1 33,121,0.06050,END,64,33,15,14,26,1,0,13.85,12
2r3k1/pp3p2/6p1/1b1pP3/1P1P1p2/P4P1R/3K4/R7 b - - 2 33,0,0.00000,END,65,33,15,14,26,1,0,13.96,12
6k1/pp3p2/6p1/1b1pP3/1P1P1p2/P1r2P1R/3K4/R7 w - - 3 34,579,0.28950,END,66,34,15,14,26,1,0,13.96,15
1r4k1/7p/4p3/4r1P1/3Pp2Q/P6P/1P3PP1/R1BR2K1 b - - 0 27,-929,-0.46450,MID,53,27,29,13,26,0,0,13.95,16
1r3rk1/2q1p1bp/4p1p1/p7/Pp3P2/7P/1P1R2P1/5RK1 w - - 0 29,-873,-0.43650,MID,56,29,15,28,28,0,0,14.00,16
1r3rk1/2q1p1bp/4p1p1/p4P2/Pp6/7P/1P1R2P1/5RK1 b - - 0 29,889,0.44450,MID,57,29,15,28,28,0,0,14.88,15
r3r2k/1p4pp/1pn2b2/4p3/2B5/P1N4P/1PP2P1P/R1B2RK1 w - - 0 22,448,0.22400,END,42,22,25,21,31,1,0,14.96,12
r3r2k/1p4pp/1pn2b2/4p3/2B5/P1N1B2P/1PP2P1P/R4RK1 b - - 1 22,-406,-0.20300,END,43,22,25,21,31,1,0,13.93,13
r3r2k/1p4pp/1p3b2/4p3/2Bn4/P1N1B2P/1PP2P1P/R4RK1 w - - 2 23,475,0.23750,END,44,23,25,21,31,1,0,14.96,14
r3r2k/1p4pp/1p3b2/4p3/2BnN3/P3B2P/1PP2P1P/R4RK1 b - - 3 23,-377,-0.18850,END,45,23,25,21,31,1,0,14.03,12
r3r2k/1p4pp/1p3b2/4p3/2B1N3/P3Bn1P/1PP2P1P/R4RK1 w - - 4 24,489,0.24450,END,46,24,25,21,31,1,0,13.96,14
r3r2k/1p4pp/1p3b2/4p3/2B1N3/P3Bn1P/1PP2PKP/R4R2 b - - 5 24,-524,-0.26200,END,47,24,25,21,31,1,0,13.66,14
r3r2k/1p4pp/1p3b2/4p3/2B1N2n/P3B2P/1PP2PKP/R4R2 w - - 6 25,530,0.26500,END,48,25,25,21,31,1,0,13.96,15
r3r2k/1p4pp/1p3b2/4p3/2B1N2n/P3B1KP/1PP2P1P/R4R2 b - - 7 25,-390,-0.19500,END,49,25,25,21,31,1,0,12.97,12
2r5/1pq2pk1/p2p2p1/2nPp3/2P1P3/7N/2Q2PPP/2R3K1 b - - 0 31,182,0.09100,MID,61,31,23,23,30,0,0,14.11,10
2r5/1p2qpk1/p2p2p1/2nPp3/2P1P3/7N/2Q2PPP/2R3K1 w - - 1 32,-180,-0.09000,MID,62,32,23,23,30,0,0,14.11,10
2r5/1p2qpk1/p2p2p1/2nPp3/2P1P3/7N/4QPPP/2R3K1 b - - 2 32,206,0.10300,MID,63,32,23,23,30,0,0,14.11,11
7r/1p2qpk1/p2p2p1/2nPp3/2P1P3/7N/4QPPP/2R3K1 w - - 3 33,-170,-0.08500,MID,64,33,23,23,30,0,0,14.39,9
7r/1p2qpk1/p2p2p1/2nPp3/2P1PP2/7N/4Q1PP/2R3K1 b - - 0 33,281,0.14050,MID,65,33,23,23,30,0,0,14.37,12
r1b2rk1/2p2pp1/pb3n1p/1p2N3/8/4P2P/PP4P1/RN1BR1K1 b - - 0 17,389,0.19450,END,33,17,24,25,32,1,0,15.37,13
r1b2rk1/2p2pp1/p4n1p/1p2N3/8/4b2P/PP4P1/RN1BR1K1 w - - 0 18,271,0.13550,END,34,18,23,25,30,1,0,15.94,12
r1b2rk1/2p2pp1/p4n1p/1p2N3/8/4R2P/PP4P1/RN1B2K1 b - - 0 18,-285,-0.14250,END,35,18,23,22,29,1,0,14.94,12
r1b1r1k1/2p2pp1/p4n1p/1p2N3/8/4R2P/PP4P1/RN1B2K1 w - - 1 19,350,0.17500,END,36,19,23,22,29,1,0,12.97,13
r1b1r1k1/2p2pp1/p4n1p/1p2N3/8/4RB1P/PP4P1/RN4K1 b - - 2 19,-336,-0.16800,END,37,19,23,22,29,1,0,14.49,13
1rb1r1k1/2p2pp1/p4n1p/1p2N3/8/4RB1P/PP4P1/RN4K1 w - - 3 20,371,0.18550,END,38,20,23,22,29,1,0,16.48,12
1rb1r1k1/2p2pp1/p4n1p/1p2N3/8/2N1RB1P/PP4P1/R5K1 b - - 4 20,-327,-0.16350,END,39,20,23,22,29,1,0,15.48,13
1r2r1k1/1bp2pp1/p4n1p/1p2N3/8/2N1RB1P/PP4P1/R5K1 w - - 5 21,338,0.16900,END,40,21,23,22,29,1,0,13.40,14
3r2k1/pbp1q2p/1p2R1p1/6N1/2P4P/8/PPQ2Pn1/6K1 b - - 0 23,246,0.12300,MID,45,23,22,25,27,0,0,12.97,10
3r2k1/pbp4p/1p2R1p1/2q3N1/2P4P/8/PPQ2Pn1/6K1 w - - 1 24,689,0.34450,MID,46,24,22,25,27,0,0,14.96,14
3r2k1/pbp4p/1p2R1p1/2q3NP/2P5/8/PPQ2Pn1/6K1 b - - 0 24,824,0.41200,MID,47,24,22,25,27,0,0,14.96,15
3r2k1/pbp4p/1p2R1p1/6NP/2Pq4/8/PPQ2Pn1/6K1 w - - 1 25,-106,-0.05300,MID,48,25,22,25,27,0,0,13.96,10
3r2k1/pbp4p/1p2R1P1/6N1/2Pq4/8/PPQ2Pn1/6K1 b - - 0 25,219,0.10950,MID,49,25,22,24,25,0,0,14.96,10
3r2k1/pbp4p/1p2R1P1/6N1/2P5/8/PPQ2Pn1/3q2K1 w - - 1 26,-187,-0.09350,MID,50,26,22,24,25,0,0,15.22,12
3r2k1/pbp4p/1p2R1P1/6N1/2P5/8/PPQ2PnK/3q4 b - - 2 26,418,0.20900,MID,51,26,22,24,25,0,0,15.21,15
3r2k1/pbp4p/1p2R1P1/6N1/2P5/8/PPq2PnK/8 w - - 0 27,-451,-0.22550,MID,52,27,13,24,24,0,0,13.23,13
r4rk1/p1qb3p/2p1ppp1/2pp2P1/3P1P1P/2P1PN2/PP6/R1B2RK1 w - - 0 19,-509,-0.25450,MID,36,19,24,30,40,0,0,13.63,14
r4rk1/p1qb3p/2p1pPp1/2pp4/3P1P1P/2P1PN2/PP6/R1B2RK1 b - - 0 19,504,0.25200,MID,37,19,24,29,38,0,0,13.99,15
r5k1/p1qb3p/2p1prp1/2pp4/3P1P1P/2P1PN2/PP6/R1B2RK1 w - - 0 20,-519,-0.25950,MID,38,20,23,29,36,0,0,13.99,15
r5k1/p1qb3p/2p1prp1/2ppN3/3P1P1P/2P1P3/PP6/R1B2RK1 b - - 1 20,573,0.28650,MID,39,20,23,29,36,0,0,13.19,15
r5k1/p1qb3p/2p1p1p1/2ppNr2/3P1P1P/2P1P3/PP6/R1B2RK1 w - - 2 21,-487,-0.24350,MID,40,21,23,29,36,0,0,13.96,15
r5k1/p1qb3p/2p1p1p1/2ppNr2/3P1P1P/2P1P3/PP3K2/R1B2R2 b - - 3 21,549,0.27450,MID,41,21,23,29,36,0,0,12.97,14
5rk1/p1qb3p/2p1p1p1/2ppNr2/3P1P1P/2P1P3/PP3K2/R1B2R2 w - - 4 22,-535,-0.26750,MID,42,22,23,29,36,0,0,14.96,15
5rk1/p1qb3p/2p1p1p1/2ppNr2/3P1P1P/2P1P3/PP2K3/R1B2R2 b - - 5 22,604,0.30200,MID,43,22,23,29,36,0,0,13.97,15
5rk1/1p3p2/2p1rq1p/p5p1/P7/7P/B1Q3P1/5R1K w - - 0 37,194,0.09700,MID,72,37,20,25,24,0,0,13.00,10
5rk1/1p3p2/2p1rR1p/p5p1/P7/7P/B1Q3P1/7K b - - 0 37,-185,-0.09250,MID,73,37,20,16,23,0,0,14.06,11
5rk1/1p3p2/2p2r1p/p5p1/P7/7P/B1Q3P1/7K w - - 0 38,185,0.09250,MID,74,38,15,16,22,0,0,13.11,10
5rk1/1p3p2/2p2r1p/p5p1/P7/7P/2Q3P1/1B5K b - - 1 38,-206,-0.10300,MID,75,38,15,16,22,0,0,14.00,10
5rk1/1p3p2/2p3rp/p5p1/P7/7P/2Q3P1/1B5K w - - 2 39,231,0.11550,MID,76,39,15,16,22,0,0,13.96,10
5rk1/1p3p2/2p3rp/p4Qp1/P7/7P/6P1/1B5K b - - 3 39,-180,-0.09000,MID,77,39,15,16,22,0,0,12.94,10
5r2/1p3pk1/2p3rp/p4Qp1/P7/7P/6P1/1B5K w - - 4 40,245,0.12250,MID,78,40,15,16,22,0,0,15.06,11
5r2/1p3pk1/2p3rp/p3Q1p1/P7/7P/6P1/1B5K b - - 5 40,-213,-0.10650,MID,79,40,15,16,22,0,0,14.04,11
r4k1r/p1pn3p/1p1p2p1/3n1p2/4p3/1P2P1P1/PBP2P1P/RN3RK1 w - - 0 16,474,0.23700,END,30,16,23,24,38,1,0,15.06,15
r4k1B/p1pn3p/1p1p2p1/3n1p2/4p3/1P2P1P1/P1P2P1P/RN3RK1 b - - 0 16,-478,-0.23900,END,31,16,23,19,37,1,0,14.43,13
r6B/p1pn1k1p/1p1p2p1/3n1p2/4p3/1P2P1P1/P1P2P1P/RN3RK1 w - - 1 17,475,0.23750,END,32,17,23,19,37,1,0,14.96,15
r7/p1pn1k1p/1p1p2p1/3n1p2/4p3/1P2P1P1/PBP2P1P/RN3RK1 b - - 2 17,-478,-0.23900,END,33,17,23,19,37,1,0,13.93,14
r7/p1p2k1p/1p1p2p1/3nnp2/4p3/1P2P1P1/PBP2P1P/RN3RK1 w - - 3 18,481,0.24050,END,34,18,23,19,37,1,0,13.79,14
r7/p1p2k1p/1p1p2p1/3nBp2/4p3/1P2P1P1/P1P2P1P/RN3RK1 b - - 0 18,-492,-0.24600,END,35,18,23,16,36,1,0,13.79,14
r7/p1p2k1p/1p4p1/3npp2/4p3/1P2P1P1/P1P2P1P/RN3RK1 w - - 0 19,434,0.21700,END,36,19,20,16,35,1,0,12.99,13
r7/p1p2k1p/1p4p1/3npp2/4p3/1P2P1P1/P1P2P1P/RN1R2K1 b - - 1 19,-459,-0.22950,END,37,19,20,16,35,1,0,14.96,14
1rb1kr2/1p5p/3P4/2p1PpP1/p1P5/8/3Q1KR1/1q6 w - - 0 29,-288,-0.14400,MID,56,29,18,27,24,0,0,14.47,14
1rb1kr2/1p5p/3P4/2p1PpP1/p1P5/8/3Q1K2/1q4R1 b - - 1 29,447,0.22350,MID,57,29,18,27,24,0,0,14.48,12
1rb1kr2/1p5p/3P4/2p1PpP1/p1P1q3/8/3Q1K2/6R1 w - - 2 30,-458,-0.22900,MID,58,30,18,27,24,0,0,13.48,13
1rb1kr2/1p5p/3P4/2p1PpP1/p1P1q3/8/3Q1K2/4R3 b - - 3 30,505,0.25250,MID,59,30,18,27,24,0,0,12.48,13
1rb1kr2/1p5p/3P4/2p1PpP1/p1Pq4/8/3Q1K2/4R3 w - - 4 31,-493,-0.24650,MID,60,31,18,27,24,0,0,13.23,14
1rb1kr2/1p5p/3P4/2p1PpP1/p1Pq4/8/3QK3/4R3 b - - 5 31,609,0.30450,MID,61,31,18,27,24,0,0,14.16,14
1rb1kr2/1p5p/3P4/2p1PpP1/p1P5/8/3qK3/4R3 w - - 0 32,-595,-0.29750,MID,62,32,9,27,23,0,0,12.92,15
1rb1kr2/1p5p/3P4/2p1PpP1/p1P5/8/3K4/4R3 b - - 0 32,599,0.29950,END,63,32,9,18,22,1,0,14.81,14
r3kb1r/ppp1nppp/2n5/3p4/6b1/2NB1N2/PPPP1PPP/R1B1K2R w KQkq - 0 8,-86,-0.04300,END,14,8,29,29,40,1,0,13.97,9
