fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rn1qk2r/pbp1ppbp/1p1p1np1/8/3P4/4PNPP/PPP1BP2/RNBQK2R w KQkq - 2 7,-67,-0.03350,OPEN,12,7,39,39,46,0,0,11.97,8
3r3r/pkp1b1p1/1pR4p/5p2/1P1P1N2/P3P1P1/1B3P1P/5RK1 w - - 1 22,598,0.29900,END,42,22,23,19,33,1,0,12.97,14
2k4r/p1p2p2/Pp6/8/1PPbp1P1/6P1/5P1p/4RRK1 w - - 0 27,366,0.18300,END,52,27,16,14,28,1,0,15.54,12
rnb3k1/p2p3p/1pnr2p1/2p2p2/2P1p3/1P4PN/P2NPPBP/R4RK1 w - - 0 16,-87,-0.04350,END,30,16,26,27,40,1,0,14.96,10
r5r1/pp4k1/5pp1/2pp2R1/8/1P1PP3/PB1P3P/7K b - - 0 27,391,0.19550,END,53,27,14,16,28,1,0,13.00,12
rn2k2r/pp3ppp/2p1p3/3p4/3P1P1P/2q1P3/P1P3R1/R2K1BN1 w kq - 0 13,-595,-0.29750,MID,24,13,22,30,36,0,0,13.96,15
6k1/ppp3p1/2pq1bpp/8/3P1rP1/2P2N1P/PP1Q1P2/R5K1 w - - 2 24,75,0.03750,MID,46,24,24,24,34,0,0,13.96,9
3rr1k1/5Q2/1p5b/6pP/2B3P1/P1P1B3/1P3P1q/5K2 b - - 0 37,-2000,-1.00000,MID,73,37,21,24,23,0,1,20.94,23
r1bq1rk1/ppp2ppp/2n5/2b1P3/4p3/2N2N2/PPP3PP/R2QKB1R w KQ - 0 11,-185,-0.09250,OPEN,20,11,34,35,38,0,0,14.96,10
5rk1/1p1b1ppp/2P1p3/b2p4/3P4/8/2PPBPPP/1N3RK1 b - - 0 19,138,0.06900,END,37,19,18,17,32,1,0,13.72,11
5rk1/4b1pp/3pn3/B1p5/P3P3/3P2PP/2PK4/7B b - - 0 25,513,0.25650,END,49,25,12,15,25,1,0,13.96,14
rnb1kb1r/ppp2ppp/4pn2/8/3Pq3/4BN2/PPP2PPP/RN1QKB1R w KQkq - 4 6,141,0.07050,OPEN,10,6,38,38,42,0,0,13.96,9
r1bqkb1r/pp3ppp/2n2n2/3pN3/3Pp3/8/PPP1BPPP/RNBQ1RK1 w kq - 2 8,57,0.02850,OPEN,14,8,38,38,42,0,0,13.96,8
3rk2r/1pp3p1/4p3/pPP1p2p/P3P3/4n1PP/1B6/R4RK1 w k - 1 26,55,0.02750,END,50,26,19,20,32,1,0,13.97,9
2kr2r1/p7/2pp3p/4qP2/5p2/2P5/PP2BPPP/R4RK1 w - - 0 21,-386,-0.19300,MID,40,21,20,24,30,0,0,13.80,13
r7/pp3pkp/4q1p1/4pn2/4Q3/1PP2B2/P4PPP/R5K1 w - - 2 23,109,0.05450,MID,44,23,23,23,30,0,0,13.25,11
r2qkb1r/pp1n1ppp/2p2n2/3pNb2/3P4/P3P3/1P2BPPP/RNBQK2R b KQkq - 0 8,89,0.04450,OPEN,15,8,38,38,42,0,0,13.96,10
rnb1k1nr/pppp1ppp/5q2/8/1bB1P3/2N2N2/PP3PPP/R1BQK2R b KQkq - 2 6,266,0.13300,OPEN,11,6,37,38,40,0,0,12.96,12
rn1qk2r/pbppn1bp/1p2ppp1/8/2BNPB2/2NP4/PPP2PPP/R2QK2R b KQkq - 3 8,257,0.12850,OPEN,15,8,39,39,46,0,0,14.96,11
1kr5/p4r2/4p2q/6p1/1P2p3/6P1/6QP/5RK1 w - - 0 28,24,0.01200,MID,54,28,17,23,19,0,0,13.99,12
rnbq1rk1/ppp1ppbp/3p1np1/6B1/3PP3/2NB1P2/PPP3PP/R2QK1NR b KQ - 4 6,20,0.01000,OPEN,11,6,39,39,46,0,0,13.96,10
2kr3r/ppp5/3p3b/4pp2/5n2/2PP1N2/PPKN3R/7R b - - 1 24,191,0.09550,END,47,24,20,22,28,1,0,12.71,9
8/8/4k3/7p/5PpN/6P1/5KP1/8 w - - 4 45,578,0.28900,END,88,45,6,2,11,1,0,14.06,16
2k2B1r/ppp3pp/1r2p3/4p3/1n6/2NP4/PPP2PPP/1R3RK1 b - - 0 16,4,0.00200,END,31,16,23,20,35,1,0,14.44,11
r3kb1r/pp2pppp/n3bn2/2P5/2p1P3/2N1BN2/PP3PPP/R2K1B1R b kq - 2 8,35,0.01750,END,15,8,29,29,40,1,0,13.43,9
r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1P3/P2P4/1PP2PPP/RNBQK1NR b KQkq - 0 4,50,0.02500,OPEN,7,4,39,39,46,0,0,14.86,10
r3k2r/2p2p2/p6p/1pb2Pp1/8/7P/P2KBP2/3R4 b kq - 0 23,678,0.33900,END,45,23,12,19,25,1,0,14.62,14
rn1q1rk1/ppp2pp1/3p1n1p/2b1p3/4P1b1/2NP1N2/PPPBBPPP/R2Q1RK1 w - - 2 8,21,0.01050,OPEN,14,8,39,39,46,0,0,15.96,11
5r2/1p1knppp/p3p3/3pP3/P2P3N/1q2P2P/5QP1/2R3K1 w - - 4 23,-113,-0.05650,MID,44,23,23,24,32,0,0,15.35,9
rn1qk1nr/1b1p1ppp/2p1p3/pp6/4P3/PBBP4/1PP1NPPP/R2QK2R b KQkq - 0 9,-94,-0.04700,OPEN,17,9,36,36,44,0,0,15.12,10
r4rk1/pp3ppp/4bn2/3p4/8/P2P1NP1/P3KPBP/7R b - - 0 18,608,0.30400,END,35,18,17,22,31,1,0,13.96,14
2r5/pb4p1/3kn1np/1p6/8/3K4/P4PPP/8 b - - 0 29,1012,0.50600,END,57,29,4,18,20,1,0,13.96,15
Q7/p1pr2pk/1p1p3p/8/6q1/8/PP3P1P/3RRK2 w - - 2 28,585,0.29250,MID,54,28,23,20,25,0,0,16.00,15
5R1r/3n4/ppk5/3p4/3P4/P1B1P1P1/1P4P1/R5K1 b - - 0 30,-351,-0.17550,END,59,30,19,11,23,1,0,13.75,13
r1bq1bnr/pppp2p1/2n4p/1Q6/1kBpPB2/8/PPP2PPP/RN2K2R b KQ - 11 11,-2000,-1.00000,OPEN,21,11,35,38,41,0,1,0.53,0
8/1bQ2pkp/p3pnp1/1p4q1/8/P3P1NP/BP3PP1/6K1 b - - 0 26,3,0.00150,MID,51,26,21,21,30,0,0,15.16,10
r3r1k1/pb4p1/8/1p3pR1/3BpP2/7Q/PPP4P/R5K1 b - - 0 23,-784,-0.39200,MID,45,23,27,18,27,0,0,14.43,14
rnbqkbnr/ppp2ppp/3p4/8/2BpP3/2P5/PP3PPP/RNBQK1NR b KQkq - 0 4,21,0.01050,OPEN,7,4,38,39,44,0,0,13.96,9
r4rk1/1p2bppp/p3p1n1/P2pP3/R2P4/1pP1PN1P/3N2P1/5RK1 w - - 0 18,66,0.03300,END,34,18,23,24,38,1,0,14.15,12
8/4npbk/4p1pp/p7/Pp1P4/4PNNP/1P2r1P1/7K w - - 0 32,14,0.00700,END,62,32,12,17,29,1,0,12.96,11
r1bqk2r/1pp1bppp/p1n2n2/3p2B1/3P4/2PB4/PP3PPP/RN1QK1NR w KQkq - 3 8,44,0.02200,OPEN,14,8,38,38,42,0,0,13.99,9
rnb1k1nr/ppp2ppp/3p1q2/2b1p3/4P1Q1/2N2N2/PPPP1PPP/R1B1KB1R w KQkq - 0 5,632,0.31600,OPEN,8,5,39,39,46,0,0,13.96,13
r1bqkb1r/ppp2ppp/5n2/3P4/2Bp4/8/PPP2PPP/RNBQ1RK1 b kq - 0 7,-87,-0.04350,OPEN,13,7,35,35,40,0,0,13.96,10
rnbqkbnr/ppp2ppp/3pp3/8/3P4/1P2P3/P1P2PPP/RNBQKBNR b KQkq - 0 3,-31,-0.01550,OPEN,5,3,39,39,46,0,0,14.96,9
r1bqr1k1/pp1nppbp/5np1/2pp4/3P1B2/2P1PN2/PPBNQPPP/R3K2R b KQ - 5 9,75,0.03750,OPEN,17,9,39,39,46,0,0,13.96,10
r1b3k1/pp3p1p/2pr1bp1/4N3/2P5/6P1/P3PPBP/RN3RK1 w - - 0 15,355,0.17750,END,28,15,25,22,33,1,0,13.96,12
r4b2/3n2pp/1pkp4/2r5/3NP3/5P2/PPP3PP/R2R2K1 b - - 3 22,91,0.04550,END,43,22,20,20,29,1,0,13.42,10
r1bqkbnr/pp2pppp/2n5/3pP3/3p1P2/2P5/PP4PP/RNBQKBNR w KQkq - 0 6,-29,-0.01450,OPEN,10,6,38,39,44,0,0,14.07,9
r5k1/pp5p/6p1/3q4/3bp1P1/1P2Qb2/P2B3P/2R3K1 w - - 2 25,-775,-0.38750,MID,48,25,21,25,25,0,0,13.39,16
5rk1/1p5p/2np2p1/7n/1bP2P2/3R1NP1/5PKP/7R b - - 0 30,206,0.10300,END,59,30,18,18,25,1,0,14.57,11
r7/2pkppb1/3p1n2/2p5/p1N1P1P1/1P1P1P1P/P1P3K1/R4R2 b - - 0 22,-423,-0.21150,END,43,22,21,17,34,1,0,14.98,13
r1b1r1k1/pp3pbp/1n1p1np1/2pP2B1/2P5/2NB1N2/PP3PPP/R4RK1 w - - 0 13,78,0.03900,END,24,13,29,29,40,1,0,13.49,9
rn4k1/p4ppp/1p2pq2/2P5/2B5/2P2P1P/P1P2P2/R2R2K1 b - - 0 16,464,0.23200,MID,31,16,20,23,32,0,0,13.78,15
r2k1b1r/ppp4p/4p2p/4p3/4P3/8/PPP2PPP/RN3RK1 w - - 0 11,115,0.05750,END,20,11,20,20,34,1,0,15.47,11
r1br4/ppp3bk/7p/5p1p/2N4R/2P1P1B1/P4PP1/4RK2 b - - 0 25,177,0.08850,END,49,25,21,22,30,1,0,13.86,10
r1bqk1nr/pppp1ppp/8/4n3/1b2P3/5P2/PPP3PP/RNBQKBNR w KQkq - 1 5,16,0.00800,OPEN,8,5,38,38,42,0,0,14.20,9
r2qkb1r/pppb1ppp/5n2/1B1pn3/3Pp3/2P1P3/PP3PPP/RNBQ1RK1 w kq - 0 8,-354,-0.17700,OPEN,14,8,36,39,45,0,0,14.05,12
r1bqkb1r/pp2np1p/2n3p1/2pp4/8/1BPP1N2/PP3PPP/RNBQ1RK1 b kq - 1 8,-1,-0.00050,OPEN,15,8,38,38,42,0,0,51.57,8
2r3k1/5pp1/8/8/2R2P2/3n4/5KPP/8 w - - 4 32,-638,-0.31900,END,62,32,8,10,13,1,0,12.75,13
r1b1kb1r/pp1n2pp/2p2n2/5P2/2NNp1P1/2Pp4/PP1P1P1P/R1B2K1R w kq - 4 13,-457,-0.22850,END,24,13,27,29,41,1,0,14.96,13
5r1k/5r2/3pQ1p1/p1pPp3/1pP5/5P2/P4KP1/8 w - - 0 32,63,0.03150,MID,62,32,14,16,25,0,0,12.97,8
rn1k3r/pp2p2p/2pp1np1/8/2BPP3/2N4P/PPP2PP1/R3K2R w KQ - 0 12,212,0.10600,END,22,12,24,23,38,1,0,14.61,10
4B2k/1b6/2pP1p1p/1p6/pP6/P7/5PPP/2R3K1 b - - 0 34,-831,-0.41550,END,67,34,14,8,25,1,0,14.12,15
r5r1/1p1k1p1p/p2bpp2/3p4/8/3P2P1/PPP1NP1P/4RRK1 b - - 0 17,44,0.02200,END,33,17,20,20,34,1,0,14.58,10
rnbqkbnr/pp3ppp/3p4/2p5/3pP3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 0 5,129,0.06450,OPEN,8,5,38,39,44,0,0,13.96,11
r1bqk1nr/pppp1ppp/2n5/2b5/2B1P3/2N2N2/PP3PPP/R1BQK2R b KQkq - 0 6,23,0.01150,OPEN,11,6,37,38,40,0,0,13.45,9
5rk1/p3Qp2/2r2p1p/1p2P3/3p4/3q2PP/PP4BK/5R2 b - - 0 26,271,0.13550,MID,51,26,22,25,28,0,0,14.95,11
3r2k1/5pp1/ppb1p3/2p5/4nB1N/2Pr2P1/PP4PP/R4RK1 w - - 3 23,-174,-0.08700,END,44,23,22,22,32,1,0,13.00,10
rnbqkbnr/ppp4p/8/3pp3/8/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 7,435,0.21750,OPEN,12,7,37,37,38,0,0,14.96,13
5k2/p5p1/1p5p/2pb4/P7/6Pq/2P2Q1P/2B3K1 b - - 1 31,143,0.07150,MID,61,31,16,17,22,0,0,14.36,9
3r2k1/p1p3pp/b7/8/3Np3/8/PPP2rPP/2KR3R w - - 0 19,-73,-0.03650,END,36,19,18,18,26,1,0,14.96,10
3r2k1/1p3ppp/4p3/p3R3/2Pr4/P7/1P3PPP/2R3K1 w - - 1 23,45,0.02250,END,44,23,16,16,28,1,0,12.96,12
r1bqkb1r/pppn1ppp/3p1n2/3Np3/4P3/3P1N2/PPP2PPP/R1BQKB1R b KQkq - 3 5,89,0.04450,OPEN,9,5,39,39,46,0,0,13.96,13
rnbqkb1r/ppp2ppp/4p2n/4N2Q/3Pp3/8/PPP2PPP/RNB1KB1R b KQkq d3 0 5,118,0.05900,OPEN,9,5,38,39,44,0,0,14.00,9
r4rk1/1p3pbp/4pPp1/p2p3P/3P1R2/1PP5/P5P1/RN4K1 b - - 0 21,184,0.09200,END,41,21,20,20,34,1,0,13.97,11
r5k1/1b3r1p/p5p1/1p4P1/2pP1P2/P7/1RB2K1P/2n2R2 w - - 0 28,-556,-0.27800,END,54,28,18,21,27,1,0,14.95,11
rn1qk1nr/pbpp2pp/1p2p3/5p2/1b2P3/2N3P1/PPPPNPBP/R1BQ1RK1 b kq - 1 6,-119,-0.05950,OPEN,11,6,39,39,46,0,0,13.41,11
5r2/ppn5/1nk2pB1/6p1/3P4/1P3N1P/P4PP1/R3R2K w - - 0 35,756,0.37800,END,68,35,22,15,27,1,0,12.97,13
r3k2r/pp3ppp/2p1p3/3p4/8/1Pn1P1P1/P1P2P1P/3R1RK1 b kq - 1 15,651,0.32550,END,29,15,17,21,35,1,0,12.97,15
rnbqk1nr/p4ppp/2p1p3/1p6/PbpP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq - 1 7,55,0.02750,OPEN,12,7,38,39,44,0,0,13.96,10
6r1/p3kp2/2p1r1bQ/2p5/8/5R2/P4PP1/5RK1 w - - 3 37,538,0.26900,MID,72,37,22,17,20,0,0,14.01,14
r1bqk2r/pp2npbp/2n1p1p1/3pP3/3p4/2P1BN2/PP2BPPP/RN1Q1RK1 w kq - 0 9,14,0.00700,OPEN,16,9,38,39,44,0,0,13.96,9
6k1/5r1p/p2p2pB/4p1P1/2p5/2Pb1q1P/P2Q3K/6R1 w - - 3 31,-427,-0.21350,MID,60,31,21,23,26,0,0,13.27,12
rnb1kb1r/pp2qppp/5n2/3pp1N1/8/1BN5/PPPP1PPP/R1BQK2R b KQkq - 1 7,137,0.06850,OPEN,13,7,38,38,42,0,0,11.98,10
2kr4/ppp5/8/2p5/5p1q/1P1P1Pp1/P1P3P1/R4K2 b - - 1 30,2000,1.00000,MID,59,30,11,20,27,0,1,18.95,34
1k6/1p4pp/p7/4P3/4K3/P1Pr2P1/1P4rP/7R w - - 0 33,161,0.08050,END,64,33,11,14,23,1,0,12.97,10
r2qk2r/pp3ppp/1npbpn2/8/2QPP3/2N2N2/PP3PPP/R1B2RK1 w kq - 1 11,75,0.03750,OPEN,20,11,35,35,40,0,0,11.97,11
2kr1b1r/ppp1pppp/2nq1n2/3p4/3P4/3QPN1P/PPP2PP1/RNB2RK1 w - - 1 8,39,0.01950,OPEN,14,8,36,36,44,0,0,13.79,8
r1b5/pppp1kpp/1bn2n2/1N6/8/3P4/PPP1KPPP/R1B1R3 b - - 0 12,299,0.14950,END,23,12,23,23,35,1,0,15.96,12
r1b1kbnr/2p2ppp/p3p3/1p6/3nP3/1BN5/PP3PPP/R1B1K1NR w KQkq - 0 9,-208,-0.10400,END,16,9,28,29,38,1,0,13.24,12
8/3Q2p1/Bp1p2kp/4p3/8/5N2/PPq2BPP/R5K1 w - - 2 25,1094,0.54700,MID,48,25,27,14,24,0,0,15.43,15
r1bqkb1r/pp1p1ppp/2n2n2/8/4p3/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 7,-27,-0.01350,OPEN,12,7,38,38,42,0,0,13.96,12
rn1qk1nr/ppp2ppp/4p3/bB1pPb2/3P4/2P2N2/PP3PPP/RNBQK2R b KQkq - 2 6,-49,-0.02450,OPEN,11,6,39,39,46,0,0,12.97,11
3r2k1/5ppp/1b6/5PB1/3pP2P/1b6/3r2P1/R4RK1 w - - 2 33,140,0.07000,END,64,33,17,20,23,1,0,13.82,11
r1bk1bnr/pp3ppp/4p3/1B1pP1B1/3n4/8/P1P2PPP/1R2K2R b K - 1 12,677,0.33850,END,23,12,22,29,36,1,0,13.66,16
r1b1kbnr/1p2pppp/p1Bp4/q1p5/3PP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 6,-103,-0.05150,OPEN,11,6,39,36,45,0,0,13.96,11
6k1/1pp2p2/6pp/2P5/1P1qN3/7P/3R2P1/6K1 w - - 0 35,704,0.35200,MID,68,35,12,14,21,0,0,13.66,13
r2r4/1bpn1pk1/pp2p3/3pPp1p/3P4/2N2P1P/PPP1N1P1/R3K2R w KQ - 0 16,82,0.04100,END,30,16,24,24,40,1,0,12.81,9
q4rk1/7p/4p1pP/p2pnP2/1p6/3BP3/PPP1Q1P1/2KR4 b - - 0 24,29,0.01450,MID,47,24,24,23,32,0,0,14.96,11
r1bk3r/ppp2ppp/5n2/4b3/8/8/PPP1BPPP/RNB2RK1 b - - 1 10,14,0.00700,END,19,10,25,25,34,1,0,13.94,8
r1b1k2r/pp2bppp/2n2n2/6B1/8/2N2N2/PPP2PPP/R3KB1R w KQkq - 0 11,207,0.10350,END,20,11,28,27,34,1,0,13.81,12
r1b2rk1/p2p1pbp/1p2p1p1/2p2P2/3nP2R/P1NB4/1PPP2PP/R1B3K1 w - - 0 14,-175,-0.08750,END,26,14,27,27,42,1,0,15.96,11
r2qk2r/pp2bppp/2p1pn2/3pn3/3P1B2/3QP2P/PPPN1PP1/R3K2R w KQkq - 0 10,10,0.00500,OPEN,18,10,33,36,43,0,0,13.70,10
3r2k1/pbp2ppp/1p1r1n2/8/2B5/1PN5/P1P2PPP/R3R1K1 w - - 2 16,105,0.05250,END,30,16,22,22,32,1,0,12.97,11
2kr4/ppp2ppp/2pq4/5b2/2P5/1P2P3/P2PQPPP/R3K2R w KQ - 0 14,313,0.15650,MID,26,14,27,24,36,0,0,17.13,11
8/p5pp/1qp1kn2/4p3/8/8/PPQ2PPP/2KR4 w - - 0 23,444,0.22200,MID,44,23,19,17,24,0,0,13.08,12
rnbqk2r/pp2bppp/3p4/4p3/4Q3/2N2N2/PPPP1PPP/R1B1KB1R b KQkq - 3 7,-390,-0.19500,OPEN,13,7,38,35,41,0,0,49.62,10
rnbq1rk1/pp1p1pbp/4pnp1/2p5/2B1PP2/2NP1N2/PPP3PP/R1BQ1RK1 b - - 0 7,18,0.00900,OPEN,13,7,39,39,46,0,0,15.01,9
r1b1k2r/pp4pp/2nBp3/4Pp2/2p5/2P2N2/P4KPP/1R1R4 b kq - 1 16,122,0.06100,END,31,16,21,23,32,1,0,14.96,11
r4k2/1p4p1/2p1p3/p2pBnq1/3P4/4P3/PPP2P2/R2QK3 w Q - 0 18,42,0.02100,MID,34,18,23,23,30,0,0,13.50,11
rn1qk2r/pbppppbp/1p3np1/8/2P5/1PN5/PB1PPPPP/2RQKBNR w Kkq - 4 6,8,0.00400,OPEN,10,6,39,39,46,0,0,13.96,10
r1bqr1k1/pp1n1pbp/2p2np1/4p1B1/2P1P3/2N2N2/PP2BPPP/R1QR2K1 b - - 5 11,-27,-0.01350,OPEN,21,11,38,38,42,0,0,12.97,11
8/ppq3p1/5k2/2P5/3PKp2/P7/1B3P2/2Q5 b - - 0 34,-504,-0.25200,MID,67,34,16,13,19,0,0,14.67,12
2kr1b1r/pppbpppp/8/3n4/8/2N1B3/PPP2PPP/R2B1RK1 w - - 5 12,298,0.14900,END,22,12,25,26,36,1,0,13.95,11
r1b2rk1/ppp2p1p/7p/4P3/1N1P4/7P/PP3PP1/R3KB1R w KQ - 0 16,606,0.30300,END,30,16,23,19,33,1,0,13.89,15
8/3q1pbk/p3r1pp/8/8/P2PB1P1/1PQ2P1P/2R3K1 b - - 2 28,-165,-0.08250,MID,55,28,23,21,26,0,0,12.97,9
3r3r/6Rp/kp6/1p1Bp2b/4P3/8/PP4PP/5RK1 b - - 0 25,-365,-0.18250,END,49,25,18,17,24,1,0,12.97,13
5r2/2P2r1k/8/2pP4/p1P3p1/P2R3P/1P4K1/8 w - - 2 52,-1,-0.00050,END,102,52,11,13,21,1,0,12.96,8
6k1/5r1p/2q2pp1/2P2Q2/1n6/4P3/5PPP/2B2RK1 w - - 0 31,239,0.11950,MID,60,31,22,20,22,0,0,14.10,10
r3k2r/p1q1bppp/b1p1pn2/2ppN3/5P2/1P1PP3/PBP3PP/RN1Q1RK1 b kq - 2 10,-12,-0.00600,OPEN,19,10,36,36,44,0,0,13.96,9
4r1k1/4p2p/p3Ppp1/1p6/r7/P6P/5PP1/3RR1K1 w - - 1 27,-201,-0.10050,END,52,27,15,16,26,1,0,13.47,10
8/1p3p2/1P1k2p1/7p/8/6KP/6P1/8 w - - 2 56,-431,-0.21550,END,110,56,3,4,14,1,0,14.95,11
4r1k1/p4ppp/2b2q2/2b5/8/2N2P2/PPPQ1P1P/3R2K1 b - - 0 20,2000,1.00000,MID,39,20,23,24,27,0,1,14.61,17
2b1k3/p2p1nBp/4pQ2/4N3/1p6/8/q4PPP/4R1K1 b - - 4 24,-803,-0.40150,MID,47,24,23,20,23,0,0,12.97,16
r1bqk2r/1p3ppp/p1n1pn2/2bp4/2P5/P1N1PN2/1P3PPP/R1BQKB1R w KQkq - 0 8,27,0.01350,OPEN,14,8,38,38,42,0,0,12.97,10
r5nr/ppp3pp/4k3/4npb1/4pB2/2N5/PPP2PPP/R3K2R w KQ - 0 13,-117,-0.05850,END,24,13,22,26,35,1,0,13.00,9
rnb1k1nr/pp1p1pp1/2p1pq1p/8/1bPP4/2N3P1/PP2PPBP/R1BQK1NR w KQkq - 2 6,174,0.08700,OPEN,10,6,39,39,46,0,0,13.97,11
4rb1r/6pp/4pn2/1k6/3P1P2/1P6/1P5P/1K1R2R1 w - - 0 25,-477,-0.23850,END,48,25,15,19,22,1,0,13.52,13
r1b5/pp5p/2p3pk/4n3/5q2/6P1/PP3PBP/R4RK1 w - - 0 23,165,0.08250,MID,44,23,18,25,27,0,0,15.93,11
r1b2rk1/pp3pp1/2pp3p/4p3/4P3/1P1P1N1P/1PP2PP1/R3K2R b KQ - 1 16,-12,-0.00600,END,31,16,21,21,38,1,0,14.96,8
r1bq2k1/pppp1rpp/5n2/n1b1p1B1/4P3/2PP3P/PP3PP1/RN1QK1NR w KQ - 0 8,-226,-0.11300,OPEN,14,8,36,38,43,0,0,14.96,9
8/6pk/2p4p/1p1p2Pb/pP1Ppr1P/P1P4K/4P3/6R1 w - - 0 52,-457,-0.22850,END,102,52,12,15,31,1,0,13.99,13
5rk1/1p3pp1/2p1p3/3n2N1/1P1P3P/2P1PK2/5P2/R7 b - - 0 25,-23,-0.01150,END,49,25,14,13,26,1,0,13.96,11
r4nk1/pp1b2p1/2p2p1p/3p4/3P1P2/2PB1N1P/PP2R1P1/7K b - - 0 23,-22,-0.01100,END,45,23,18,18,34,1,0,14.96,11
4r3/2p2ppk/1p1p1q1p/pP1P1N2/P1P1nPQ1/7P/6PK/1B6 b - - 4 30,408,0.20400,MID,59,30,22,24,34,0,0,15.95,13
2k1r2r/ppp5/2p2p2/5Pp1/7p/2NB3P/PPP3P1/4R1K1 w - - 1 22,247,0.12350,END,42,22,17,17,31,1,0,13.96,12
3q1bk1/3P1p1p/4p1p1/8/5P2/P5P1/5P1P/2RR2K1 b - - 2 28,-461,-0.23050,MID,55,28,16,16,24,0,0,12.79,12
2kr4/1ppb4/p6p/6p1/8/P1P2Q2/2P2P2/R1B1R1K1 w - - 1 23,613,0.30650,MID,44,23,26,13,24,0,0,13.69,15
r1b1kb1r/pp3ppp/4p3/6N1/nP6/PB6/2P2PPP/R1B2RK1 b kq - 1 15,-47,-0.02350,END,29,15,25,25,34,1,0,14.36,10
5rk1/pp3ppp/8/4n1N1/8/4r3/PPPR2PP/5RK1 b - - 3 19,1,0.00050,END,37,19,18,18,26,1,0,13.37,8
rnbq1rk1/ppppbpp1/5n1p/4p3/2B1P2B/2NP4/PPP2PPP/R2QK1NR w KQ - 2 7,14,0.00700,OPEN,12,7,39,39,46,0,0,13.97,8
3r4/1pk4p/6p1/5p2/2p1pP2/2P1b2P/6PB/5R1K b - - 1 33,581,0.29050,END,65,33,12,14,24,1,0,13.96,13
rn1q1rk1/ppp2ppp/3bbn2/3pp3/8/4P1PP/PPPPNPB1/RNBQ1RK1 w - - 5 7,-55,-0.02750,OPEN,12,7,39,39,46,0,0,12.96,11
3rr1k1/pp3p1p/2pP1np1/2P5/1P3P2/8/P3BP1P/2R2K1R b - - 2 21,-80,-0.04000,END,41,21,20,19,32,1,0,12.96,11
r3k1nr/pp3p1p/2bp2p1/7P/4Pp2/Q4K2/2P2PP1/7R w kq - 0 20,30,0.01500,MID,38,20,19,23,30,0,0,13.48,10
2k3r1/p4p2/Pppqp2p/8/R1PPQ3/1P3P1P/4NP1b/4K3 w - - 5 31,211,0.10550,MID,60,31,24,23,32,0,0,14.87,12
2r2rk1/pp3ppp/1q3n2/3p4/3N1P2/1PP3P1/P5BP/R4R1K w - - 1 21,-579,-0.28950,MID,40,21,22,28,32,0,0,12.76,15
q5k1/8/3P1pp1/1R5p/1PpQ4/2Bb2P1/5P1P/6K1 w - - 0 27,710,0.35500,MID,52,27,22,16,23,0,0,14.03,13
6k1/2p2p1p/6p1/2p5/1b6/1P6/1B4K1/1N6 b - - 0 40,73,0.03650,END,79,40,7,8,15,1,0,13.96,11
1k3r2/pp6/8/P3p3/7p/7P/1P3bPK/3Q4 b - - 0 40,-19,-0.00950,MID,79,40,13,12,19,0,0,14.27,9
5Rk1/ppp4p/3p4/3Pn1p1/P3B3/6P1/1PP1r3/5RK1 b - - 0 27,-444,-0.22200,END,53,27,18,14,27,1,0,15.13,11
3q3k/6pp/1p2r3/8/5Q2/P3RN2/1P4PP/6K1 b - - 0 30,-480,-0.24000,MID,59,30,21,17,19,0,0,13.78,10
rnbqk2r/pp1pnpbp/4p1p1/2p5/4P3/5NP1/PPPP1PBP/RNBQ1RK1 w kq - 2 6,92,0.04600,OPEN,10,6,39,39,46,0,0,13.96,11
rn1qkb1r/1p1B1ppp/p3pn2/3p4/8/1PN2N2/P1PP1PPP/R1BQ1RK1 b kq - 0 8,31,0.01550,OPEN,15,8,38,35,41,0,0,15.96,12
2r1k1nr/1pp2p2/p2p4/3Pp1bp/2P1P3/2N1B2n/PP3N2/4RR1K b k - 1 21,270,0.13500,END,41,21,24,26,34,1,0,13.96,11
rn1q1rk1/pp3ppp/2pbpn2/6N1/3P2b1/2NBB3/PPPQ2PP/R4RK1 b - - 5 10,94,0.04700,OPEN,19,10,37,38,40,0,0,13.90,9
5rk1/5ppp/rp6/3n4/6Q1/2bP4/P3K2P/n1B1R3 b - - 0 27,518,0.25900,MID,53,27,20,23,22,0,0,13.96,11
r2qkbnr/pppb2pp/2n1pp2/3pP3/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 6,120,0.06000,OPEN,10,6,39,39,46,0,0,15.99,9
rnbqkbnr/pp3ppp/4p3/3p4/8/2N3P1/PPPPNP1P/R1BQKB1R b KQkq - 0 5,90,0.04500,OPEN,9,5,38,38,42,0,0,15.32,10
r1bqkb1r/pppn1ppp/4pn2/8/2QP4/6P1/PP2PPBP/RNB1K1NR b KQkq - 0 6,-3,-0.00150,OPEN,11,6,38,38,42,0,0,14.69,9
