fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
2r2rk1/p3npp1/4p1p1/2p1P2P/3pb1P1/1NP2N2/PP3P2/K2R3R b - - 1 22,569,0.28450,END,43,22,23,23,36,1,0,13.31,14
6k1/pp1bqp2/4p1p1/4P2p/2QN4/P6P/1P3PP1/6K1 w - - 2 32,142,0.07100,MID,62,32,18,18,28,0,0,12.76,9
rnb2r2/2p1ppkp/p5p1/1p2P3/8/2NB1N2/PPP1K1PP/R6n w - - 0 14,-413,-0.20650,END,26,14,20,26,35,1,0,13.96,13
7Q/p1p1kp1p/n3q1p1/8/4PP2/PP2b3/K1P4P/3r1B1R b - - 0 28,531,0.26550,MID,55,28,23,25,29,0,0,17.84,10
2r2rk1/p4p2/4pp1p/1N1p1b2/3P4/4P3/PP3PPP/R4RK1 b - - 0 19,218,0.10900,END,37,19,20,19,32,1,0,13.96,12
r4r2/1pp2pk1/1p1p1p1p/8/2BP1Q2/7P/PqP3P1/4R1K1 w - - 1 21,111,0.05550,MID,40,21,22,26,30,0,0,12.43,10
rnbqkbnr/p1pppppp/8/1p6/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,-57,-0.02850,OPEN,3,2,39,39,46,0,0,12.97,10
r6r/1pbb1kp1/p1pp2n1/4p1Pp/n3P2P/P2PBP2/1PPNN3/2K1R2R w - - 3 22,-371,-0.18550,END,42,22,27,29,41,1,0,17.94,14
4b1k1/4qp1p/p3P1p1/8/2p5/8/PP3QPP/R4RK1 w - - 1 26,740,0.37000,MID,50,26,24,17,25,0,0,14.79,15
6k1/2r2ppp/1p2p3/3p4/b2P4/P1P4P/1P3PP1/2R1R1K1 w - - 0 27,441,0.22050,END,52,27,17,14,30,1,0,14.96,14
4r1k1/p4p1p/1q1p2p1/8/2P2Q2/4B3/P4PPP/b4RK1 b - - 2 27,-13,-0.00650,MID,53,27,22,22,26,0,0,13.97,12
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/2NQ4/PPP1PPPP/R1B1KBNR w KQkq - 0 4,25,0.01250,OPEN,6,4,39,39,46,0,0,15.70,11
rn1qk2r/1b3ppp/p3pn2/1pb5/8/2NBPN2/PP3PPP/R1BQ1RK1 w kq - 2 10,-5,-0.00250,OPEN,18,10,37,37,38,0,0,12.96,10
6k1/ppp1q2p/2n1p1p1/2P5/P1np4/3P4/BP5P/5K2 w - - 0 24,-794,-0.39700,MID,46,24,8,22,28,0,0,12.97,14
6k1/B1pqb1p1/1p1p3p/3Pp3/5r2/PQ6/1PP3PP/R5K1 w - - 0 20,-170,-0.08500,MID,38,20,23,23,30,0,0,12.74,10
rnbqk1nr/pppp1p1p/8/2b1N3/2BPPpp1/8/PPP3PP/RNBQK2R b KQkq - 1 6,-90,-0.04500,OPEN,11,6,38,39,44,0,0,13.96,9
2r3k1/r3bp1p/4p1p1/1B2P3/3P4/4P3/PP3P1P/R4RK1 b - - 0 24,-375,-0.18750,END,47,24,20,17,28,1,0,12.97,12
r4q1k/4bQ2/3p1p1p/p3pPpP/3p2P1/P4P2/6K1/1RR5 w - - 4 40,365,0.18250,MID,78,40,24,24,30,0,0,13.98,11
2kr1bnr/pppb1ppp/2n1p3/qB6/8/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8,107,0.05350,OPEN,14,8,38,38,42,0,0,14.96,8
rnbqk2r/pppp1ppp/5n2/1Bb1p3/4P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 4 4,-115,-0.05750,OPEN,6,4,39,39,46,0,0,13.96,9
r1b2k2/pp4pp/n7/8/1q2p1PP/8/P3Q3/K6R w - - 0 27,-556,-0.27800,MID,52,27,17,25,22,0,0,13.96,11
r1bqk1nr/1pbp1ppp/p1n1p3/2p5/2B1P3/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 6 7,100,0.05000,OPEN,12,7,39,39,46,0,0,13.97,10
r1bqk2r/pppp1ppp/2n5/8/1bP5/2n2N2/PPQ1PPPP/R1B1KB1R w KQkq - 0 8,-77,-0.03850,OPEN,14,8,35,38,41,0,0,49.63,8
r5k1/pp5p/2p2p2/2Pb4/8/3B2qP/PPQ3P1/4K3 w - - 1 28,-592,-0.29600,MID,54,28,17,22,25,0,0,48.85,14
r1b5/p4kpp/Pp6/8/3PN1n1/4P3/3bB2P/R3K3 w Q - 0 25,249,0.12450,END,48,25,15,18,23,1,0,15.20,13
rn1qkb1r/pp3ppp/8/4N3/8/8/PpPP1PPP/R1BQK2R w KQkq - 0 11,156,0.07800,OPEN,20,11,31,31,34,0,0,15.98,11
4r1k1/p3q2p/2pp1bp1/3p4/5P2/2P4P/PP1B2P1/R2Q2K1 w - - 2 22,1,0.00050,MID,42,22,23,23,30,0,0,14.61,9
1r3r2/5pkp/4bnp1/R7/8/2p2B1P/PPP2PP1/R1Q3K1 w - - 0 21,639,0.31950,MID,40,21,28,20,28,0,0,13.96,16
5n2/p5kp/1p3pp1/2b1r3/4B3/7R/1P4PP/3Q3K w - - 0 34,347,0.17350,MID,66,34,20,16,22,0,0,15.24,12
5rk1/pppQ2pb/3rpp1p/7P/4P1P1/3P4/PPP1B3/1K4RR w - - 1 24,711,0.35550,MID,46,24,29,20,35,0,0,14.01,16
rn1qkb1r/pp4pp/3p1n2/2p1pb2/2B5/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 0 7,142,0.07100,OPEN,12,7,38,38,42,0,0,12.88,8
3r3r/Q2k1ppp/2p5/3pP3/3P4/4BP2/PP2K2P/7R b - - 0 21,-861,-0.43050,MID,41,21,23,15,27,0,0,13.97,16
4r1kb/5p2/p2R1Pp1/1p5p/2p5/P5BP/1PP1r1P1/5RK1 w - - 1 32,-25,-0.01250,END,62,32,19,19,30,1,0,12.96,10
r1bqk2r/2pp1ppp/p1n2n2/1p2p3/1bP1P3/2NP2P1/PP3PBP/R1BQK1NR w KQkq - 0 7,30,0.01500,OPEN,12,7,39,39,46,0,0,14.77,10
rn2k2r/pp2bppp/2pp1n2/4p3/4P3/2N2P1P/PPPPB1P1/R1B1K2R b KQkq - 0 10,26,0.01300,END,19,10,27,27,42,1,0,14.96,8
r5k1/4qpp1/5b1p/8/3P4/4PN2/1Q3PPP/1N3K2 w - - 3 29,24,0.01200,MID,56,29,20,20,22,0,0,14.07,10
r2qkbnr/p1pb1pp1/3p3p/np1Pp3/4P3/1BP2N2/PP3PPP/RNBQ1RK1 b kq - 2 8,-1,-0.00050,OPEN,15,8,39,39,46,0,0,14.68,11
1rb1kbnr/pp2pppp/1qp5/3p4/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQk - 3 5,239,0.11950,OPEN,9,5,36,36,44,0,0,14.91,12
8/pQpkn2p/3p3q/4pP2/4P3/2PB4/1PK1NP2/3R4 b - - 2 28,-844,-0.42200,MID,55,28,25,17,26,0,0,13.99,15
8/8/p4k2/4pP2/2P1P3/1P3K2/P7/8 w - - 0 46,568,0.28400,END,90,46,5,2,14,1,0,14.96,13
r3k2r/pp3pb1/4p2p/3pP2B/3n1P2/2N2P2/PP6/2R1R2K b kq - 2 22,95,0.04750,END,43,22,21,22,30,1,0,13.94,11
r2q4/1p1n2k1/3PQ2p/pP4p1/3N4/8/1P4PP/5RK1 w - - 1 28,2000,1.00000,MID,54,28,22,21,24,0,1,13.57,24
1B6/4q2k/bp3ppp/p3p3/P1P5/4PN1P/1R1N1PP1/6K1 w - - 0 29,362,0.18100,MID,56,29,20,18,30,0,0,12.97,13
1r4k1/3bnpbp/3pp1p1/2B5/N3PP2/1Q1P3P/1P4P1/5R1K b - - 0 26,376,0.18800,MID,51,26,26,19,30,0,0,13.96,14
rnbk3r/ppp2pb1/5npp/4N1B1/2P5/2N5/PP2PPPP/R3KB1R w KQ - 0 9,462,0.23100,END,16,9,29,28,38,1,0,12.97,13
rn2kb1r/pp2pppp/2p2n2/3q4/3P4/5bN1/PPPBBPPP/R2QK2R w KQkq - 0 10,66,0.03300,OPEN,18,10,35,38,41,0,0,16.21,12
2rq1rk1/5ppp/p3p3/1pp5/3p4/1P1R4/PBPb1PPP/5RK1 w - - 0 21,-735,-0.36750,MID,40,21,19,30,35,0,0,13.36,14
3rr1k1/ppp2pp1/2n4p/8/2Pp1P2/1P1P1NP1/P5KP/R3R3 b - - 0 22,47,0.02350,END,43,22,20,20,34,1,0,13.95,9
r4rk1/2p1qppp/p1p1pn2/3pB3/3P4/1P2KNP1/P1P4P/R6R w - - 3 17,-708,-0.35400,MID,32,17,22,30,36,0,0,13.92,15
5rk1/1pp3pn/p2p1r1p/2bPp3/7P/P2PBpPK/BPP2P2/R4R2 b - - 2 26,199,0.09950,END,51,26,24,24,40,1,0,15.97,12
r2r2k1/pp2npb1/6pp/8/2B5/5P2/P2q1P1P/2R1K2R w - - 0 20,-1299,-0.64950,MID,38,20,17,30,26,0,0,13.96,16
r1bq1rk1/pp2bppp/2B5/8/8/5N2/PP3PPP/R1BQ1RK1 b - - 0 12,3,0.00150,OPEN,23,12,33,30,31,0,0,13.60,10
r4rk1/p1p5/1p1bp2p/3n1pp1/3P3N/2P5/PP3PPP/R1B2RK1 w - - 0 19,-16,-0.00800,END,36,19,23,23,36,1,0,14.04,10
5rk1/p4ppp/4pb2/2pp4/5NP1/5Q1P/2q2P2/5RK1 b - - 1 22,525,0.26250,MID,43,22,20,24,26,0,0,13.71,14
r7/pbp2k2/1p1pN3/2bP4/2P4Q/3n1P2/PP5P/R6K b - - 1 26,-592,-0.29600,MID,51,26,23,18,27,0,0,14.96,12
r1b4r/pp4pp/3p1k2/2p5/8/3B4/PPP2PPP/R4RK1 w - - 0 18,50,0.02500,END,34,18,19,19,30,1,0,14.95,10
2r2rk1/1b1pnppp/p7/3pP3/N2P4/1P1q1P2/P5PP/R2R2K1 w - - 0 20,-487,-0.24350,MID,38,20,20,31,34,0,0,50.06,12
r4rk1/1p1b2p1/2p1p1Bp/p3P3/2P5/8/PP4PP/3R1RK1 b - - 2 24,-41,-0.02050,END,47,24,19,19,30,1,0,13.96,9
r2q1rk1/pppbbppp/2n1pn2/3p4/3P1B2/2NBPN1P/PPP1QPP1/R3K2R b KQ - 6 8,-19,-0.00950,OPEN,15,8,39,39,46,0,0,12.97,11
rn1qkbnr/ppp2ppp/4p1b1/8/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 6,39,0.01950,OPEN,10,6,38,38,42,0,0,13.92,7
r1bk4/ppp2Q2/3q4/3B4/4PP2/2N5/PPP3P1/R3K3 w Q - 1 24,818,0.40900,MID,46,24,26,20,25,0,0,14.50,15
5r2/5rkp/6p1/5p2/1PpPpR1P/2P5/8/5RK1 w - - 1 38,-180,-0.09000,END,74,38,14,15,22,1,0,12.97,10
r1b1k1nr/3p1ppp/p1p5/q1b1p3/4P3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 1 9,-32,-0.01600,OPEN,17,9,35,35,40,0,0,13.96,9
r1bqkbnr/ppp2ppp/3p4/n3p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5,17,0.00850,OPEN,8,5,39,39,46,0,0,13.56,9
r1b2rk1/pp3ppp/3Np3/4P3/2R2P2/1B2K3/PP4PP/7R b - - 0 24,-612,-0.30600,END,47,24,22,19,31,1,0,13.96,13
3r2k1/p3p2p/1p4p1/2pP4/8/P7/2P3PP/3R3K b - - 2 29,362,0.18100,END,57,29,10,11,24,1,0,14.96,12
6k1/p4p2/b1p1p1pp/2PpP3/3P2Q1/P5PN/5PKP/1q6 b - - 1 29,2000,1.00000,MID,57,29,19,19,32,0,1,16.46,37
r1b1kb1r/ppp1nppp/2Np1q2/8/4P3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 0 7,-214,-0.10700,OPEN,13,7,38,35,41,0,0,15.08,11
8/p2r1p1k/4pQ1p/4P1p1/3b4/q5BP/5PP1/3R3K b - - 0 37,390,0.19500,MID,73,37,21,22,24,0,0,14.48,13
rn1qkb1r/1p3ppp/p2pbn2/4p3/2P1P3/3B1N2/PP3PPP/RNBQ1RK1 b kq - 2 8,-60,-0.03000,OPEN,15,8,38,38,42,0,0,13.96,9
r1bqk2r/pppp1ppp/2n5/4p3/1PB1P3/2PP1N2/P4KPP/RNBQ4 b kq - 0 9,-250,-0.12500,OPEN,17,9,33,33,41,0,0,15.01,12
3bk1nr/3b4/3p1p2/4p1p1/pr2P1Pp/3P1P1P/1BP2RB1/1K1R4 w k - 0 28,-546,-0.27300,END,54,28,22,25,33,1,0,13.76,13
8/2k4p/1p4p1/3b4/K7/2b5/6rP/8 b - - 1 39,2000,1.00000,END,77,39,1,14,11,1,1,44.88,170
rnbq1rk1/pppnp1bp/4p1p1/8/8/2N1BN2/PPP2PPP/R2QKB1R w KQ - 0 9,62,0.03100,OPEN,16,9,37,38,40,0,0,16.39,9
rnb1kb1r/ppp2ppp/5n2/8/3P4/8/PP3PPP/RNB1KBNR w KQkq - 1 7,-29,-0.01450,END,12,7,28,28,36,1,0,12.48,9
6k1/1r5p/3P1p1Q/p3p3/1q6/1P5P/1KP5/3R4 w - - 0 34,614,0.30700,MID,66,34,18,18,20,0,0,14.96,13
6k1/p3Bppp/8/P2p4/3P4/1rr1P3/3n1PPP/R4RK1 w - - 5 27,125,0.06250,END,52,27,19,18,28,1,0,13.94,10
4k2r/bpp3p1/p3Bn1p/4p3/3r4/P1N1B3/1P3PPP/R4RK1 b k - 4 17,-486,-0.24300,END,33,17,24,22,31,1,0,14.96,13
r5k1/2p2ppp/2bb1n2/1p1p4/1P1Pp3/2P1P3/1B1NNPPP/5RK1 w - - 3 19,-107,-0.05350,END,36,19,21,21,36,1,0,14.07,9
r4k1r/pp3pb1/2n3p1/2pP1bNp/3p3P/PP2PP2/1R1P1KP1/2B4R w - - 2 18,38,0.01900,END,34,18,24,26,39,1,0,14.87,11
r1b1kbnr/pp2pppp/2n5/8/3NN3/8/PPP2PPP/R1B1KB1R w KQkq - 1 8,195,0.09750,END,14,8,28,28,36,1,0,12.97,10
4b3/p3q2k/2p2Rp1/8/2p1P3/2N5/PP2B1PP/5R1K w - - 0 28,551,0.27550,MID,54,28,21,16,24,0,0,12.97,13
7r/4kp2/r3p3/P2p2p1/1PpP4/2Pn1RP1/5P2/R5K1 w - - 3 35,-321,-0.16050,END,68,35,16,18,27,1,0,14.53,11
r3r1k1/pp2b1p1/2p4p/2PppN2/1P2P3/P7/5PP1/R4RK1 b - - 0 28,139,0.06950,END,55,28,19,20,32,1,0,14.96,9
2r2nk1/5p1p/p3P1p1/1b1p1PN1/3P3Q/2P4P/P3RK2/1r6 b - - 0 33,-152,-0.07600,MID,65,33,23,21,29,0,0,14.96,10
rnb1k2r/pp2npp1/2pp1q1p/2b1p3/2B1P3/2NPBN1P/PPP1QPP1/R3K2R b KQkq - 0 8,-12,-0.00600,OPEN,15,8,39,39,46,0,0,13.97,8
r1b2b1r/ppkn2pp/2p2pn1/4p3/P1B1P3/2N1BN2/1PP2PPP/2KR3R w - - 1 11,84,0.04200,END,20,11,29,29,40,1,0,14.51,9
3r2kr/1p3pp1/p4n1p/8/8/1N2PP1P/PP3P1B/R4RK1 b - - 0 22,-542,-0.27100,END,43,22,22,18,29,1,0,12.96,14
3R4/1p3rpk/p6p/4Rn2/1B6/8/PPP2PPP/6K1 w - - 0 23,696,0.34800,END,44,23,19,12,25,1,0,14.90,15
r7/pp1qb1kp/5p2/3p2p1/3P4/1Q3PP1/PP4P1/2R1R1K1 w - - 2 23,393,0.19650,MID,44,23,25,23,30,0,0,13.52,12
1k1r3r/pp1b2pp/2np1p2/1P6/2P5/P4NP1/4PPBP/1R2R1K1 b - - 0 19,-163,-0.08150,END,37,19,23,22,34,1,0,12.51,11
3r2k1/2Q2pp1/p4q1p/1b6/5P2/PB2P2P/1P3RP1/7K w - - 1 28,403,0.20150,MID,54,28,23,21,26,0,0,13.18,13
rn1qk1nr/ppp1bpp1/3pb2p/4p3/3PP3/5N2/PPP1BPPP/RNBQ1RK1 w kq - 0 6,211,0.10550,OPEN,10,6,39,39,46,0,0,15.10,13
r5r1/pp1n1k2/2pBp2p/4P1p1/3P4/2P5/P1P2P1P/1R2K1R1 b - - 1 22,-173,-0.08650,END,43,22,20,19,32,1,0,13.81,12
rnbqk2r/pppp1ppn/8/2b1p1Pp/2B1P3/5Q2/PPPP1P1P/RNB1K1NR w KQkq - 1 6,2000,1.00000,OPEN,10,6,39,39,46,0,1,31.93,245
2k2r2/pp1r1p2/2p1p2p/6p1/2P1R3/P2Q3P/5PP1/1R4K1 b - - 0 25,348,0.17400,MID,49,25,24,17,29,0,0,15.02,13
2k4r/pp5n/2bp4/2p1p3/4PB2/2PP1P2/P1P5/R3KB2 w Q - 0 26,44,0.02200,END,50,26,17,16,28,1,0,15.15,10
rn1qkbnr/pbpppppp/8/1p6/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,55,0.02750,OPEN,4,3,39,39,46,0,0,13.96,9
5rk1/3p1pb1/2p3pp/1b6/p2PP1N1/7N/5PPP/3R2K1 b - - 0 26,539,0.26950,END,51,26,16,17,28,1,0,14.29,13
rnbqk2r/pp3ppp/1b2pn2/3p4/1P1P4/P1N2N2/2PBBPPP/R2QK2R b KQkq - 2 9,16,0.00800,OPEN,17,9,38,38,42,0,0,12.96,9
5r1k/ppp3pp/3b3q/4R3/8/1QP5/PP1N2PP/7K w - - 1 20,-582,-0.29100,MID,38,20,22,22,26,0,0,12.97,12
8/pQ1kqp2/4p3/3p3p/2pP4/2N4p/PP3PP1/3R1RK1 b - - 1 23,-839,-0.41950,MID,45,23,27,16,29,0,0,13.70,15
rn1qkb1r/3bpp1p/3p1np1/1BpP4/P3PP2/2N5/1P4PP/R1BQK1NR b KQkq - 0 9,61,0.03050,OPEN,17,9,38,37,40,0,0,15.03,12
6r1/pp4k1/2p1Q3/2bNp3/3p4/3P2P1/PP3P1P/R4RK1 w - - 5 28,1072,0.53600,MID,54,28,28,13,28,0,0,13.95,15
rnbqk2r/ppp2ppp/4pB2/8/3P4/8/PPP2PPP/R2QKBNR b KQkq - 0 7,-21,-0.01050,OPEN,13,7,35,32,39,0,0,14.96,11
rnbq1rk1/ppppnpbp/4p1p1/4P3/2BP4/2P2N2/PP3PPP/RNBQK2R b KQ - 0 6,-3,-0.00150,OPEN,11,6,39,39,46,0,0,12.97,9
4k3/8/3n1PK1/3q4/8/6P1/8/8 b - - 2 39,2000,1.00000,END,77,39,2,12,6,1,1,14.47,23
3r3r/4kp2/6p1/p1pp3p/1p5P/5P1R/PPPN1P2/1K1R4 b - - 1 29,-361,-0.18050,END,57,29,19,17,31,1,0,13.96,10
r1bqk1nr/pp2pp1p/2np2p1/2pN4/4P3/3P1N2/PbPB1PPP/1R1QKB1R b Kkq - 1 7,163,0.08150,OPEN,13,7,38,39,44,0,0,13.96,11
2r5/7k/1b2B1p1/p5P1/3Pbr2/2P5/P3N2P/R5K1 w - - 0 42,234,0.11700,END,82,42,16,18,21,1,0,13.96,11
rnbq1rk1/pppp1pbp/4p1p1/3BP3/3P1P2/5N2/PPP3PP/RNBQK2R b KQ - 0 7,-3,-0.00150,OPEN,13,7,39,36,45,0,0,13.99,11
4r1k1/5ppp/p3q3/1pp1n3/8/R1N1P3/PP2QPPP/6K1 w - - 0 24,-140,-0.07000,MID,46,24,23,23,30,0,0,14.26,8
1r5k/p6p/1p3Np1/2p5/2b5/8/P3RPPP/6K1 w - - 0 36,-35,-0.01750,END,70,36,12,13,22,1,0,14.96,10
r4r2/pp3p1p/2p2npk/3p3n/8/2B4P/PPP2PP1/R3R1K1 w - - 0 20,-293,-0.14650,END,38,20,19,23,33,1,0,13.96,11
8/pp3kbp/2q2p2/3R2p1/8/1Q3PB1/PP3KPP/8 b - - 6 28,-573,-0.28650,MID,55,28,22,17,25,0,0,14.47,15
r2qkbnr/p2b1ppp/2p1p3/2ppP3/3P4/2P5/PP3PPP/RNBQK1NR w KQkq - 0 7,16,0.00800,OPEN,12,7,36,36,44,0,0,14.83,9
2r5/p3pp1k/3pn1pb/7p/B2PP3/P1r1PN1P/5KP1/1R2R3 b - - 0 35,207,0.10350,END,69,35,22,22,32,1,0,13.96,10
rnb1kbnr/ppp1ppp1/8/7p/1q6/2N2N2/P1PP1PPP/1RBQKB1R b Kkq - 1 6,-110,-0.05500,OPEN,11,6,37,38,40,0,0,13.03,11
8/1B6/5R1p/4p2p/1k1r3P/8/1PP5/1K3R2 w - - 0 44,864,0.43200,END,86,44,16,8,16,1,0,15.96,13
7r/pp2kppp/4p3/3p4/B3n3/P3Q2P/1qP2PP1/4R1K1 w - - 0 22,-172,-0.08600,MID,42,22,22,24,30,0,0,14.96,11
rnbqkbnr/p1pppppp/1p6/8/3P4/2P5/PP2PPPP/RNBQKBNR b KQkq - 0 2,-18,-0.00900,OPEN,3,2,39,39,46,0,0,14.48,10
r1b1k2r/p2nnpp1/2pp1q1p/1pb1p3/4P3/1BNPBN1P/PPP1QPP1/2KR3R b kq - 1 10,47,0.02350,OPEN,19,10,39,39,46,0,0,14.81,10
7Q/2pk3p/1p5p/2q1p3/2P1P3/3P4/5PPP/R2R2K1 b - - 0 25,-856,-0.42800,MID,49,25,25,14,26,0,0,13.82,15
r1b2rk1/6p1/2p1p1p1/1pNnPp2/pP3PP1/P6P/4BP2/R3R1K1 b - - 0 27,-3,-0.00150,END,53,27,23,23,36,1,0,14.96,9
2r3k1/pp3pp1/7p/3PPb2/2P1B3/q7/PN1Q3P/K3R3 b - - 2 33,-461,-0.23050,MID,65,33,25,22,27,0,0,14.94,13
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR w KQ - 3 6,-16,-0.00800,OPEN,10,6,39,39,46,0,0,13.96,8
r1bqk2r/1p1nbppp/p1n1p3/2ppP3/3P1P2/P1N1BN2/1PP1B1PP/R2Q1RK1 b kq - 0 10,-49,-0.02450,OPEN,19,10,39,39,46,0,0,12.97,10
3r1rk1/1p1b2p1/p1p1p2p/4P3/P4P2/RP4P1/7P/5Q1K w - - 1 27,134,0.06700,MID,52,27,20,19,29,0,0,14.49,11
r5k1/2p1bpp1/p3n2p/1p1rP3/1P6/P2P1N1P/1BP3P1/4RRK1 w - - 2 23,32,0.01600,END,44,23,23,22,34,1,0,13.11,9
3r2k1/pp1n3p/6p1/2p3Bb/P2r4/1P4RP/1KP5/8 w - - 0 31,-468,-0.23400,END,60,31,12,21,24,1,0,15.01,13
4r1k1/B5pp/3r1p2/1P6/1PR4n/8/4BPPK/5R2 b - - 0 28,-512,-0.25600,END,55,28,20,16,21,1,0,13.60,15
r2q1rk1/pp1nppbp/3p1np1/2pP4/2P1P3/2N5/PP2QPPP/R1B1NRK1 b - - 0 10,-61,-0.03050,OPEN,19,10,36,36,44,0,0,15.96,10
r3Q3/2kp2pp/1pp5/8/p7/B4N2/P1P2PPP/RN3K1R w - - 1 22,1102,0.55100,MID,42,22,33,11,29,0,0,12.99,13
r2q2k1/pp3pp1/2p3bp/2Q5/4N3/3P2P1/PPP2PBP/2K1R3 w - - 3 22,496,0.24800,MID,42,22,27,23,33,0,0,13.55,14
rnb4r/ppp1k1p1/3bNn1p/3P4/8/8/PPPP1PPP/RNB1K2R w KQ - 0 12,-371,-0.18550,END,22,12,27,27,37,1,0,15.34,13
r3r1k1/p4pp1/1p3n1p/2p5/2R1bB2/P1P2PP1/2P3BP/3R2K1 b - - 0 19,407,0.20350,END,37,19,22,22,32,1,0,13.98,13
rn2k1r1/5p2/p2R3p/4p3/1p2b1p1/1B4B1/PPP2PPP/2K4R w q - 0 19,474,0.23700,END,36,19,22,22,32,1,0,13.96,13
rnbqkbnr/pp3ppp/2p5/3p4/1P1Pp3/P1P1P3/5PPP/RNBQKBNR b KQkq - 0 5,109,0.05450,OPEN,9,5,39,39,46,0,0,14.18,9
