fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
r5k1/ppp2ppp/2n5/3r4/3P4/1N3P1P/PP3P2/2RR2K1 b - - 4 17,97,0.04850,END,33,17,19,19,30,1,0,12.97,9
rn2kbnr/pp3ppp/1q2p3/2ppP3/3P2b1/1P3N2/P1P1BPPP/RNBQK2R w KQkq - 0 7,-1,-0.00050,OPEN,12,7,39,39,46,0,0,13.96,10
2kr1bnr/ppp3pp/5p2/1B2p2b/3n3P/2N1BP2/PPP1N1P1/2KR3R b - - 1 13,116,0.05800,END,25,13,28,29,38,1,0,15.67,10
r2qkbnr/pp1npppp/2p5/8/3PN3/5B2/PPP2PPP/R1BQK2R b KQkq - 0 7,-54,-0.02700,OPEN,13,7,35,35,40,0,0,13.96,10
rnbqk2r/ppp2ppp/3b1n2/3P4/8/1N1B4/PPP2PPP/RNBQK2R b KQkq - 0 7,-26,-0.01300,OPEN,13,7,38,37,40,0,0,13.96,10
6k1/p7/2p1p3/4Pn2/2P1N1Np/b7/6PK/8 w - - 2 37,-177,-0.08850,END,72,37,9,10,18,1,0,14.05,11
rnb1kbnr/pp2pppp/8/3q4/2P5/2N5/PP2PPPP/R1B1KBNR w KQkq - 0 6,189,0.09450,OPEN,10,6,29,37,39,0,0,14.96,11
3r2k1/p4pb1/b6B/2p4Q/2qN4/2P5/2PK1PP1/8 b - - 0 27,603,0.30150,MID,53,27,19,23,21,0,0,14.15,11
r4k2/p2b3p/1p3P2/5p2/3PpR2/P1P5/1P5P/R5K1 b - - 2 28,-292,-0.14600,END,55,28,16,13,26,1,0,12.40,10
3rk1nr/ppp2ppp/2n5/1B2p3/1b2PPb1/2N2N2/PPP3PP/R1B1K2R b KQk - 3 8,24,0.01200,END,15,8,29,29,40,1,0,14.96,10
r1bq1rk1/ppp2ppp/2p2n2/8/1b1NP3/2N5/PPP2PPP/R1BQ1RK1 b - - 0 8,123,0.06150,OPEN,15,8,35,35,40,0,0,15.74,10
4r1k1/6p1/4Pp1p/p7/2p5/p1P4P/1P3KP1/4R3 w - - 0 32,7,0.00350,END,62,32,10,11,24,1,0,12.97,11
5rk1/pR3p2/4rBbp/2Pp4/8/5N1P/PP3PP1/6K1 w - - 1 28,266,0.13300,END,54,28,17,17,26,1,0,14.50,11
rnb1k1nr/pppp1p2/4pbp1/7p/2B1P3/3P1N1P/PPP2PP1/RNB1K2R b KQkq - 1 7,-32,-0.01600,END,13,7,30,30,44,1,0,13.68,10
r1b1k2r/pppp1pp1/2n2q1p/2b1p3/4P2P/2NP4/PPP2PP1/R2QKBNR w KQkq - 0 7,-62,-0.03100,OPEN,12,7,36,36,44,0,0,13.45,8
1n5r/2pk1pbp/1p1pp1p1/8/pN1PRP2/2P3P1/PP3P1P/4R1K1 b - - 5 23,-135,-0.06750,END,45,23,21,19,38,1,0,14.96,11
r3r1k1/1p3p1p/pb3Pn1/3p4/8/1N3RB1/PP4PP/4R2K b - - 0 28,66,0.03300,END,55,28,21,21,28,1,0,13.96,10
r1bk2nr/ppp1b1pp/2n5/4ppB1/2P5/2N2N2/PP2PPPP/2KR1B1R b - - 3 8,-77,-0.03850,END,15,8,29,29,40,1,0,12.97,11
1r3rk1/1p5p/1qp3p1/1pNp4/8/1P3P2/P1Q3PP/3R1K2 w - - 3 38,-85,-0.04250,MID,74,38,22,25,28,0,0,13.58,12
1rb1kbnr/1p4pp/pN3p2/4p3/3p1P2/8/PPP1N1PP/R1B2RK1 b k - 0 14,418,0.20900,END,27,14,25,26,36,1,0,14.00,11
3r2nr/1kp3pp/p1pb1p2/8/2RP4/4BN2/PP3PPP/R5K1 w - - 4 19,36,0.01800,END,36,19,22,22,32,1,0,13.96,10
r1b3k1/1pn1p1b1/5r2/3P1N1p/pPp3p1/2P1B3/P5PP/5RK1 w - - 4 29,-539,-0.26950,END,56,29,17,25,32,1,0,13.96,14
rnbqkb1r/ppp2ppp/5n2/4p3/4P3/2N2Q2/PPP2PPP/R1B1KBNR b KQkq - 2 5,13,0.00650,OPEN,9,5,38,38,42,0,0,13.96,10
8/3b1pk1/1r4p1/3pP2p/2p4P/qp2P1P1/5P2/1BR1Q1K1 b - - 0 41,498,0.24900,MID,81,41,22,23,28,0,0,14.47,14
r5r1/1ppk2bR/3p1p2/7Q/p1P1P1p1/2P2P2/PP6/2K4R w - - 0 28,796,0.39800,MID,54,28,25,19,30,0,0,14.58,16
4r3/ppp2kp1/5p2/5p2/3P1P1P/2P5/PP1Q4/5K2 b - - 1 30,-473,-0.23650,MID,59,30,15,11,26,0,0,13.97,14
4rrk1/p1pR1p1p/2p2p2/7b/4P3/2P2N1P/P1P2PP1/4K2R w K - 2 16,170,0.08500,END,30,16,20,19,32,1,0,13.95,11
3R1k2/pp4p1/2p1qb1p/8/8/P1N2Q1P/1PP2PP1/6K1 b - - 0 21,-605,-0.30250,MID,41,21,23,17,27,0,0,14.11,13
r1b5/p2kQ3/2p1p1B1/1p1n2p1/2p4p/8/P4PPP/3R1K1R b - - 0 25,369,0.18450,MID,49,25,26,18,29,0,0,14.52,12
6k1/p3pp1p/6p1/3P1b2/3R4/P4P2/1rr3PP/K2Q1B1R w - - 0 25,430,0.21500,MID,48,25,27,18,27,0,0,13.96,13
5r1k/p1pP2p1/2P5/p6p/3Pp3/P3PpP1/1R5P/6K1 b - - 0 32,-441,-0.22050,END,63,32,12,12,30,1,0,13.61,11
2q1k2r/5p2/p2Q1b2/4p3/P3P3/6B1/6PP/5RK1 w k - 1 30,657,0.32850,MID,58,30,21,20,20,0,0,53.24,16
rnbqk2r/ppp1ppbp/6pn/8/3P4/2N2N2/PPP2PPP/R2QKB1R w KQkq - 0 7,-479,-0.23950,OPEN,12,7,35,38,41,0,0,14.97,12
r1bk1b1r/pppn1ppp/5n2/4p1B1/4P3/2N2N2/PPP2PPP/R3KB1R b KQ - 3 7,-13,-0.00650,END,13,7,29,29,40,1,0,14.96,11
rnbqkb1r/pp3ppp/2p1pn2/8/2pP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 0 6,55,0.02750,OPEN,10,6,38,39,44,0,0,14.98,9
2k1r3/ppp2pp1/2n2n2/2b5/2P4N/P2rP3/1B1N1P2/R3K1R1 w Q - 0 20,-49,-0.02450,END,38,20,23,24,28,1,0,13.96,8
2bk3r/1p3ppp/1N2p3/2bP4/6n1/2P5/PP2BP1P/R2QKR2 w Q - 1 19,819,0.40950,MID,36,19,31,19,31,0,0,13.92,14
r1bq1rk1/pppnnppp/3b4/3P4/3PQ3/5N2/PPP1BPPP/RNB2RK1 b - - 0 8,-117,-0.05850,OPEN,15,8,39,37,42,0,0,12.97,10
2r3k1/n4p2/7p/p1N1pqpP/P7/3P1P2/1PP3Q1/2K3R1 w - - 1 30,129,0.06450,MID,58,30,23,22,28,0,0,13.06,9
r7/3k1p2/p1p1pQ2/3p4/3P4/q1N4P/2PK1P2/6R1 b - - 0 28,-487,-0.24350,MID,55,28,21,19,23,0,0,14.48,12
1k1r3r/pp3p1p/1q2p2p/1P1p1n2/3P3P/1P4P1/1R1NBP2/3R2K1 w - - 1 24,-547,-0.27350,MID,46,24,22,29,34,0,0,14.77,14
8/3b1k2/p3pb1r/1pPp4/6P1/2P1R2P/PP3PK1/4R3 b - - 3 40,-87,-0.04350,END,79,40,17,15,27,1,0,14.83,10
r1bq1bnr/ppppk1p1/7p/4Q3/2BpPB2/8/PPP2PPP/RN2K2R b KQ - 0 11,-2000,-1.00000,OPEN,21,11,35,35,40,0,1,1.99,0
r1b2r1k/3pb1pp/p1p5/8/8/2P1B3/PP1N1PPP/R4RK1 b - - 1 19,-147,-0.07350,END,37,19,22,21,30,1,0,13.65,10
r1b2rk1/ppp1ppbp/2n3p1/4P3/5Bn1/2N2N2/PPP2PPP/3RKB1R w K - 3 10,40,0.02000,END,18,10,29,29,40,1,0,14.97,10
rnbqk2r/pp3ppp/2pb1n2/3p4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 5 7,37,0.01850,OPEN,13,7,38,38,42,0,0,14.96,10
r1bq1rk1/pp1pbppp/2n1pn2/2p5/4P3/2N3PP/PPPPNPB1/R1BQK2R w KQ - 3 7,16,0.00800,OPEN,12,7,39,39,46,0,0,14.91,11
rnbqkb1r/p5pp/1p1ppn2/2p1P3/2B5/5N2/PPP2PPP/RNBQK2R b KQkq - 0 7,-143,-0.07150,OPEN,13,7,38,38,42,0,0,14.96,11
r3k2r/pp3pp1/2p5/4p1P1/P2pPn1p/3P3P/1PPR1P2/4KB1R w Kkq - 0 22,-213,-0.10650,END,42,22,21,21,38,1,0,14.96,11
5rk1/5p1p/2p2BpP/1p2PB1R/2q2pP1/2P5/b7/2K3R1 w - - 0 29,-327,-0.16350,MID,56,29,20,23,27,0,0,52.63,11
Nnbk1b1r/pp3ppp/7n/8/2B2p2/1P6/PBPP1PPP/2KR3R w - - 1 15,287,0.14350,END,28,15,26,23,36,1,0,14.96,10
r2qkbnr/ppp2ppp/2np4/8/Q1b1PB2/2N2N2/PP3PPP/R3K2R b KQkq - 1 8,340,0.17000,OPEN,15,8,34,38,39,0,0,12.97,11
r5nr/p1pk1ppp/2pbb3/8/2p1N3/6P1/PP2PPBP/R1B2RK1 b - - 6 11,-6,-0.00300,END,21,11,25,26,36,1,0,13.96,10
2r5/5p2/3p1kp1/3Pp3/1p2P1Pp/pPrR3P/P1PR4/1K6 w - - 6 32,-168,-0.08400,END,62,32,17,17,32,1,0,14.96,10
r1b1kb1r/p1p2ppp/2p2n2/8/2B1P3/2N5/PPP2PPP/R1B2RK1 b kq - 1 10,-241,-0.12050,END,19,10,26,25,36,1,0,13.48,12
r2r2k1/pb3ppp/1p2pn2/2n1N3/2B2B2/P1P2P2/2P3PP/3RR1K1 w - - 1 19,-2,-0.00100,END,36,19,25,25,34,1,0,13.97,8
r1b2rk1/pppp1pp1/1bn2q1p/4p3/P3P3/1NPP1N2/1P3PPP/R2QKB1R b KQ - 0 9,46,0.02300,OPEN,17,9,36,36,44,0,0,14.96,8
3r2k1/1r3pp1/p6p/1pp1p3/4Nq2/1P3P1P/1Q4P1/5R1K b - - 0 29,526,0.26300,MID,57,29,21,26,28,0,0,13.98,13
rn2kbnr/ppp1pppp/4q3/3N1b2/1P6/P7/2PP1PPP/R1BQKBNR w KQkq - 3 7,177,0.08850,OPEN,12,7,38,38,42,0,0,14.96,11
6k1/1b3r2/2prp1pp/6p1/1P4B1/R1P4P/5PP1/4R1K1 b - - 3 30,-154,-0.07700,END,59,30,18,18,26,1,0,14.97,11
rn1qk2r/ppp1bppp/4pn2/5b2/2BP4/2N1PN2/PP3PPP/R1BQ1RK1 b kq - 5 7,-41,-0.02050,OPEN,13,7,38,38,42,0,0,15.62,9
r7/pp3pkq/2p5/3p3p/3Pp3/2P1P3/PP3P1N/2K3Q1 b - - 1 29,527,0.26350,MID,57,29,18,21,30,0,0,13.42,13
rnbqkbnr/1p1ppp1p/p5p1/2p5/4PP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,79,0.03950,OPEN,6,4,39,39,46,0,0,12.97,12
1b5k/3q2p1/1r3p1p/1p3P2/1B1pP3/1Q1P3P/6B1/2R4K w - - 2 41,341,0.17050,MID,80,41,24,22,25,0,0,14.49,11
rn1qkb1r/ppp2ppp/5n2/3p4/3P1P2/5bP1/PPP2P1P/RN1QKB1R w KQkq - 0 7,-439,-0.21950,OPEN,12,7,33,38,42,0,0,15.96,13
1k4r1/1p1r1p1p/p3p3/2pn4/P7/1P1B1P1b/2PPQP1P/1R2K2R w K - 0 21,438,0.21900,MID,40,21,29,22,34,0,0,15.01,14
r2qkbnr/pp3ppp/2n1b3/2p5/5N2/6P1/PP1PPPBP/R1BQK1NR b KQkq - 2 7,-154,-0.07700,OPEN,13,7,38,37,40,0,0,15.54,10
4k2r/p1p3pp/1r6/3bN3/4q3/B7/P2K1PPP/R7 b - - 4 24,931,0.46550,MID,47,24,15,26,23,0,0,13.35,14
r5k1/p4pp1/7p/3qP3/1ppP2P1/2n4P/P1Q4K/R5B1 b - - 0 32,434,0.21700,MID,63,32,22,23,28,0,0,13.45,11
4r1k1/ppp2p1p/5np1/1P6/4r3/2P2K2/P2R1PPP/7R w - - 2 22,-537,-0.26850,END,42,22,16,19,29,1,0,14.95,14
3r3r/ppk2p2/2p1pp1p/7P/3PR3/2P5/PP3PP1/2KR4 b - - 0 23,54,0.02700,END,45,23,17,17,32,1,0,13.96,11
r1b2rk1/2p1ppbp/p1p3p1/4P3/8/2N2N2/PPP2PPP/3RR1K1 b - - 2 13,-9,-0.00450,END,25,13,23,23,36,1,0,12.98,10
6k1/pp3pp1/7p/3n3n/1P6/P5P1/2B2P2/4B1K1 w - - 1 28,49,0.02450,END,54,28,10,11,22,1,0,14.39,11
2rr4/k3q1pp/pp3p2/1P1P4/P7/8/2P2PPP/3RR1K1 w - - 0 29,375,0.18750,MID,56,29,17,24,29,0,0,13.96,13
r1b1kb1r/pp3ppp/2n1p3/2p2P2/2P1n3/5N2/PPP3PP/RNBR2K1 b kq - 0 9,516,0.25800,END,17,9,26,29,39,1,0,12.98,13
r6k/1R2Q1p1/2p2pqp/p5b1/8/2B4P/P4PP1/6K1 w - - 2 28,27,0.01350,MID,54,28,21,22,24,0,0,14.54,9
3r4/1p5k/p2pq1p1/7p/2P1Pb2/1P1Q3P/P3B1P1/5RK1 b - - 1 36,-1,-0.00050,MID,71,36,23,22,28,0,0,12.95,11
rn1qk1nr/pbp2p2/1p2p1pp/3pPP2/1b1P2P1/2NB1N2/PPP4P/R1BQK2R b KQkq - 0 9,-201,-0.10050,OPEN,17,9,39,39,46,0,0,14.96,11
4r1k1/2q2pp1/p4n1p/1p6/2pR4/2P1PQ2/PP3PPP/6K1 b - - 0 27,413,0.20650,MID,53,27,21,23,31,0,0,14.46,13
r7/bb2r3/p2k1Q1p/5p2/1P2p3/B7/P4PPP/2R3K1 b - - 0 31,-935,-0.46750,MID,61,31,22,20,25,0,0,14.04,13
2r2rk1/1b3ppp/p2P4/1p2P3/8/b4B2/3N2PP/2RR2K1 b - - 0 26,408,0.20400,END,51,26,20,21,26,1,0,15.96,14
3r2k1/pb3pp1/1p6/2p4p/2N1P3/P4P1P/1PK3P1/8 w - - 0 23,-620,-0.31000,END,44,23,9,14,27,1,0,14.37,14
5rk1/pp3pp1/4n2p/2b5/4B3/6P1/PP3P1P/R2R3K b - - 2 26,-339,-0.16950,END,51,26,18,16,26,1,0,15.74,15
r3kb1r/pp1qpppp/2n2n2/2pp1b2/3P1B2/1QP1PN2/PP1N1PPP/R3KB1R b KQkq - 6 7,12,0.00600,OPEN,13,7,39,39,46,0,0,15.47,11
8/5pk1/6p1/3K3p/3P1P1P/r7/3n4/8 b - - 0 41,758,0.37900,END,81,41,3,11,14,1,0,14.44,13
r1b2rk1/2b2ppp/p1pp1n2/Pp2P3/1P2P3/2NPB2P/B1P2P2/R3K2R b KQ - 0 16,-46,-0.02300,END,31,16,27,26,40,1,0,15.01,11
1k5r/pp4Rp/3qnp2/8/2P1P3/1P2N3/P6P/R2K4 w - - 0 30,-678,-0.33900,MID,58,30,18,21,24,0,0,13.95,15
r4r1k/6p1/2n1B2p/1R1pPp2/P7/4P2P/2P3P1/5RK1 b - - 2 26,-372,-0.18600,END,51,26,19,17,26,1,0,13.82,12
8/3kn1pp/p1nb1p2/2p1pPP1/2PpP2P/q2P1N2/2PQBK2/8 w - - 0 27,-240,-0.12000,MID,52,27,22,25,35,0,0,14.90,12
r1bqk2r/Bppp1pp1/p1n3np/4p3/2B1P3/2NP1N1P/PPP2PP1/R2Q1RK1 b kq - 0 9,-52,-0.02600,OPEN,17,9,39,36,45,0,0,13.96,12
r2r4/2p2p2/6bk/1p6/1P1N4/2P5/5KR1/3R4 b - - 1 42,79,0.03950,END,83,42,15,16,16,1,0,15.96,8
r5k1/pppb3p/3b1Qp1/8/4P3/3P3P/PPP2PP1/R4RK1 b - - 0 20,-621,-0.31050,MID,39,20,27,16,32,0,0,13.99,13
r1bqk1nr/ppp1bppp/2np4/8/3PP3/5P2/PP4PP/RNBQKBNR w KQkq - 1 6,106,0.05300,OPEN,10,6,38,38,42,0,0,13.96,12
r5k1/pp3pb1/2pPb1B1/6pn/5P2/7P/P3Q1PK/3R4 w - - 0 24,598,0.29900,MID,46,24,22,19,27,0,0,15.37,15
2k3r1/1pp4Q/3p4/p3p1p1/2P1P1P1/1q1P4/4BK2/7R b - - 0 37,51,0.02550,MID,73,37,21,20,25,0,0,12.96,11
1r3rk1/1b1R1pbp/p3p1p1/1p6/8/1NP1N1P1/PP3PP1/3R2K1 b - - 2 21,17,0.00850,END,41,21,22,22,32,1,0,15.73,11
rnbqkbnr/pp3ppp/8/2pp4/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 5,-17,-0.00850,OPEN,9,5,38,38,42,0,0,14.05,8
r1bnk2r/ppp1nppp/8/2b1P3/2N5/8/PPP2PPP/RNB1KB1R w KQkq - 1 9,162,0.08100,END,16,9,29,28,38,1,0,13.96,12
r2qkbnr/ppp3pp/2np1p2/4p3/3PP3/2N1Bb2/PPP1BPPP/R2QK2R w KQkq - 0 7,179,0.08950,OPEN,12,7,36,39,45,0,0,13.96,13
4r1k1/7p/4p1p1/p2pQp2/4n3/1B5P/5qP1/2R2b1K w - - 0 44,-592,-0.29600,MID,86,44,19,26,23,0,0,13.51,12
rnbqkb1r/5ppp/p3pn2/1ppp4/8/P1PPPN2/1P1NBPPP/R1BQK2R b KQkq - 0 7,51,0.02550,OPEN,13,7,39,39,46,0,0,15.73,9
rnbqkbnr/pppp1p1p/6p1/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 1 3,-29,-0.01450,OPEN,5,3,39,39,46,0,0,14.96,8
1r4k1/p4pp1/2p4p/P1Pp4/Q2N2b1/6P1/6P1/4qBK1 b - - 1 34,2000,1.00000,MID,67,34,19,23,26,0,1,14.19,25
r2r2k1/pp3ppp/2n2n2/4p3/1B2P3/2P2PN1/P1P3PP/R3KR2 b Q - 0 16,-26,-0.01300,END,31,16,23,22,34,1,0,13.96,9
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,72,0.03600,OPEN,8,5,39,39,46,0,0,14.00,10
4R1rk/p5p1/7p/7Q/6b1/6P1/PP3P1P/2R3K1 w - - 1 33,883,0.44150,MID,64,33,24,11,21,0,0,12.97,15
rnbqk1nr/pppp1ppp/8/2b1p3/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3,49,0.02450,OPEN,4,3,39,39,46,0,0,14.67,8
8/R4Rp1/8/2bB4/6p1/P3P1k1/4K1P1/7r w - - 3 35,483,0.24150,END,68,35,16,10,15,1,0,13.96,14
r3kb1r/pp1qpppp/3p1n2/2p5/3nPPb1/2N2NP1/PPPP2BP/R1BQ1RK1 w kq - 5 8,47,0.02350,OPEN,14,8,39,39,46,0,0,15.86,10
rnb1kbnr/pppp1ppp/5q2/4p3/8/1P2PQ2/P1PP1PPP/RNB1KBNR b KQkq - 2 3,55,0.02750,OPEN,5,3,39,39,46,0,0,13.96,11
5k2/3q4/8/2b5/6R1/4P1BK/5P2/8 w - - 0 42,-266,-0.13300,END,82,42,10,12,8,1,0,15.96,11
5rk1/5ppp/8/p7/2rq4/1P3QP1/P4PBP/2R3K1 w - - 0 25,480,0.24000,MID,48,25,22,23,24,0,0,12.96,13
2r3k1/pb3p1p/1p1r2p1/8/4PP2/2pB3P/P1P3P1/2KR3R b - - 0 22,187,0.09350,END,43,22,19,19,30,1,0,13.99,11
r2qkbnr/2pbpppp/n2p4/8/P3P3/2N5/1P1P1PPP/R1BQKBNR b KQkq - 0 6,-216,-0.10800,OPEN,11,6,38,37,40,0,0,13.96,12
2r1k2r/p7/4pp1p/2bp4/Pp6/8/1PPN1PPP/R4RK1 w k - 0 20,-95,-0.04750,END,38,20,19,19,30,1,0,15.25,11
brR3k1/5p1p/3bp1p1/3pN3/n2P4/3BP2P/5PP1/2R3K1 b - - 1 30,-482,-0.24100,END,59,30,21,19,28,1,0,13.96,14
rn2kbnr/ppp2ppp/8/q7/3p4/2N5/PPPBNPPP/R2Q1RK1 w kq - 0 9,388,0.19400,OPEN,16,9,34,35,38,0,0,14.95,11
8/2kb4/7b/p1pB1pp1/3P4/2P1P3/PP3PPP/RNB2RK1 w - - 0 16,966,0.48300,END,30,16,27,10,31,1,0,13.96,16
7k/6p1/p7/2pN1bBp/2Pbp2P/1P4P1/P5K1/8 b - - 3 41,33,0.01650,END,81,41,11,11,24,1,0,13.96,11
r2qkbnr/ppp2p1p/3pb1p1/3Q4/2nNP3/2N5/PPP2PPP/R1B1K2R w KQkq - 2 9,226,0.11300,OPEN,16,9,35,38,41,0,0,13.97,11
N2Q3r/1p3ppk/p6p/2q4P/8/2P5/2P5/1K1R4 w - - 3 27,193,0.09650,MID,52,27,20,19,21,0,0,13.96,10
1r1r4/6pp/Q1B2k2/p2pNp2/3P4/2n1P3/P4PPP/R3K2R w KQ - 5 21,2000,1.00000,MID,40,21,31,18,30,0,1,16.05,25
R1b2rk1/1p5p/1pn3p1/3p2B1/4pN2/1Pb5/3N1PPP/4K2R b K - 1 19,-297,-0.14850,END,37,19,23,20,29,1,0,14.96,11
r1bq1rk1/pp1nppbp/2Np2p1/8/8/1P2P3/PBPNBPPP/R2Q1RK1 b - - 0 10,-16,-0.00800,OPEN,19,10,38,35,41,0,0,12.97,11
rnbqkb1r/pp3ppp/2p1p3/3p4/2PPnB2/P3PN2/1P3PPP/RN1QKB1R b KQkq - 0 6,-52,-0.02600,OPEN,11,6,39,39,46,0,0,13.96,9
1r1nk2r/p4pp1/7p/4p3/1Q6/3PP3/5PPP/3BK2R b - - 0 28,520,0.26000,MID,55,28,22,18,26,0,0,12.97,15
8/p7/5kr1/1P1p4/P3p3/5b2/5R1K/5B2 w - - 1 46,-94,-0.04700,END,90,46,10,11,14,1,0,13.97,10
rnb1k1nr/pp1p1ppp/1qp1p3/8/1bBPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 2 6,-83,-0.04150,OPEN,11,6,39,39,46,0,0,13.96,10
r2qkbnr/ppp1pppp/2n5/8/2BP4/2N2P2/PP3PPP/R1BQK2R b KQkq - 0 6,-123,-0.06150,OPEN,11,6,35,35,40,0,0,12.97,8
5rk1/ppq1pp1p/2p3p1/8/2P1P3/1P1rNP2/P5PP/3Q2K1 w - - 0 25,-443,-0.22150,MID,48,25,19,26,33,0,0,13.96,12
5rk1/5rp1/6q1/2pQ4/2P3P1/pP5P/P2R1P1K/8 b - - 0 36,497,0.24850,MID,71,36,20,22,23,0,0,13.96,13
r4rk1/2p2ppp/P3p3/3p1b2/3P1P1n/1BP5/1P1Q1PPP/R3R1K1 w - - 2 19,605,0.30250,MID,36,19,30,22,36,0,0,13.72,16
4b1k1/1p4bp/p5p1/2qp4/7P/3P2Q1/P7/7K b - - 0 31,737,0.36850,MID,61,31,12,20,20,0,0,15.96,15
5r1k/3b2bp/p2N4/3P1p2/4pP2/4P2P/6B1/1rN1K2R w - - 1 33,-542,-0.27100,END,64,33,18,20,24,1,0,14.97,14
r1bqk2r/pppnbppp/3pp1n1/8/2PPPP2/2NB4/PP4PP/R1BQK1NR w KQkq - 1 7,219,0.10950,OPEN,12,7,39,39,46,0,0,14.92,10
N5nr/p2k1ppp/npp1p3/8/8/5B2/PPPb1PPP/R4RK1 w - - 1 15,360,0.18000,END,28,15,22,21,34,1,0,15.72,13
r3nb2/5k2/p2p4/2p3B1/1pP1P3/5P1B/PP6/2KR4 b - - 0 30,-246,-0.12300,END,59,30,16,15,24,1,0,15.51,11
rn5r/ppp1kp2/3p3p/4p1p1/5BP1/N1P2P1P/PP6/R3K2R b KQ - 0 17,385,0.19250,END,33,17,22,21,35,1,0,15.96,12
4r1k1/pp1b1ppp/2p5/6q1/2PP4/3P4/PB3PPP/R2Q2K1 w - - 1 17,7,0.00350,MID,32,17,24,23,32,0,0,14.00,9
1k4nr/1pp4p/2np4/7N/4p3/2NP1R1P/PPPQ2P1/R2B2K1 w - - 0 23,1082,0.54100,MID,44,23,34,16,31,0,0,14.00,16
3N4/p7/1p4kp/5p2/1P6/4R1P1/P4P2/3n2K1 w - - 0 31,625,0.31250,END,60,31,12,7,19,1,0,13.73,12
1k5r/2p1Q2p/pp3pp1/2N1p3/4P3/P7/1P3PPP/6K1 w - - 0 21,749,0.37450,MID,40,21,18,12,29,0,0,12.97,15
rn2kr2/6Q1/p3p3/1p2N3/1b1Pb3/4P3/PP5P/R5K1 b - - 0 26,-196,-0.09800,MID,51,26,22,22,24,0,0,15.48,10
r5k1/5bpp/p1p2b2/2Np4/1q4Q1/1P1P3P/P1P2PP1/4RK2 b - - 2 22,583,0.29150,MID,43,22,24,25,31,0,0,13.64,15
3r2k1/4q1p1/4pn1p/2p5/2N1P3/1P3P2/2P1Q1PP/3R2K1 b - - 1 27,-374,-0.18700,MID,53,27,23,21,26,0,0,13.89,11
5rk1/p5pp/8/4R3/3p4/1P1B1pP1/P1P2P1P/6K1 b - - 0 27,-540,-0.27000,END,53,27,14,10,25,1,0,12.92,14
7r/2pk1p2/Q1ppq1p1/8/4B3/8/PPP2PP1/2KR4 b - - 0 22,33,0.01650,MID,43,22,22,19,25,0,0,12.36,12
r1b1kb1r/pp1n1ppp/1qp1pn2/3p4/2PP1B2/2N2N2/PP2PPPP/1R1QKB1R w Kkq - 6 7,109,0.05450,OPEN,12,7,39,39,46,0,0,14.96,11
r1bqk2r/ppp1bppp/3p1n2/6B1/2PQ4/2N5/PP2PPPP/R3KB1R w KQkq - 1 8,19,0.00950,OPEN,14,8,35,35,40,0,0,12.95,9
r7/p2q1k1p/Q1p3p1/3prp2/5P2/2P5/PP4PP/4R2K w - - 0 23,41,0.02050,MID,44,23,20,25,29,0,0,12.89,10
5rk1/p1pr2pp/2p1p3/2P5/1P1pqB2/P3P2P/3Q1PP1/5R1K w - - 0 24,-223,-0.11150,MID,46,24,24,26,34,0,0,13.96,11
rnbqkbnr/pp1p2p1/2p1p2p/5p2/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq - 0 5,297,0.14850,OPEN,8,5,39,39,46,0,0,15.95,11
r1bqkb1r/pp2pppp/2n2n2/2pp4/6P1/3P1N1P/PPP2PB1/RNBQK2R w KQkq - 2 7,-158,-0.07900,OPEN,12,7,38,39,44,0,0,14.96,11
r1bqk2r/ppp2ppp/2n5/2b1p3/2BP1n2/2P2N2/PP3PPP/RNBQR1K1 b kq - 0 8,-230,-0.11500,OPEN,15,8,38,38,42,0,0,13.97,11
r4q2/pQp3pk/7p/3R4/3B4/1P4PP/P4P1K/4r3 w - - 1 27,335,0.16750,MID,52,27,22,23,24,0,0,13.59,11
r1bqkbnr/pppp2pp/2n5/4NP2/3Pp3/2P5/PP3PPP/RNBQKB1R b KQkq - 1 6,-139,-0.06950,OPEN,11,6,39,38,44,0,0,14.96,10
rn3rk1/pp3ppp/2pb4/4p3/8/2PPBQP1/PP3KB1/8 b - - 2 18,190,0.09500,MID,35,18,20,23,31,0,0,13.36,11
rn1qk2r/pbpp1ppp/1p1bp1n1/8/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 1 7,185,0.09250,OPEN,12,7,39,39,46,0,0,15.96,11
8/p5p1/k6p/1p1P4/4P3/P2p4/5KPP/2R5 w - - 0 38,794,0.39700,END,74,38,10,5,21,1,0,15.96,14
2rqk2r/5ppp/p7/1p1R2P1/8/bPP1P2P/1K3P2/7R w k - 0 23,-904,-0.45200,MID,44,23,16,27,28,0,0,13.95,15
