fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rnbqk2r/pp3ppp/2p2n2/3p2B1/3P4/2P2N2/P1Q1PPPP/R3KB1R b KQkq - 1 8,-38,-0.01900,OPEN,15,8,35,35,40,0,0,13.64,9
r3kb1r/p3pppp/b1p2n2/8/Bn6/5N2/PPP2PPP/R1BNK2R w KQkq - 2 11,450,0.22500,END,20,11,28,28,36,1,0,13.96,12
3r1rk1/ppp1bpp1/2npb2p/1B2N3/4P3/2N1B3/PPP2PPP/2KR3R b - - 0 13,-44,-0.02200,END,25,13,29,26,39,1,0,13.48,9
r1b2rk1/ppp2ppp/8/8/3NP3/5PP1/PP3K1P/n1B4R b - - 0 15,408,0.20400,END,29,15,17,22,31,1,0,14.96,12
r4b1r/pp1knppp/8/2pP4/8/8/PPP2PPP/RNB1K2R w KQ - 0 11,147,0.07350,END,20,11,23,22,34,1,0,13.99,11
r3k2r/ppp1bp1p/7p/8/2R5/2N4P/PPP3P1/2K4R b kq - 0 16,44,0.02200,END,31,16,18,19,28,1,0,13.81,10
1r2rk2/5ppb/p3p2p/3p3P/1P4P1/1PnB4/2P2P2/2K1R2R b - - 2 27,520,0.26000,END,53,27,19,22,31,1,0,13.96,14
r2r2k1/pp3pbp/2p2np1/4pb2/2P5/1PN1PP2/PB2B1PP/3R1RK1 b - - 0 14,22,0.01100,END,27,14,26,26,38,1,0,13.97,10
1r2rbk1/5ppp/8/1Pp2N2/2B1n3/1P6/6PP/R3R1K1 w - - 2 26,223,0.11150,END,50,26,20,20,24,1,0,15.11,11
r3kb1r/pppbpppp/5n2/1B1P4/3n3P/2N5/PPP2PP1/R1B1K1NR w KQkq - 1 10,-28,-0.01400,END,18,10,29,29,40,1,0,14.72,10
5rk1/1B5p/4p3/3pPpp1/4nB2/1PP2R1P/1P4PK/r7 b - - 0 24,538,0.26900,END,47,24,17,18,28,1,0,12.95,13
2k2r2/ppp4p/6p1/3r4/8/3P4/PPP2PPP/R3R1K1 w - - 2 18,316,0.15800,END,34,18,17,15,28,1,0,14.06,11
r1bqkbnr/pp3ppp/2n5/2pp4/8/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 6,1,0.00050,OPEN,10,6,38,38,42,0,0,14.96,9
r1b1kbnr/ppp2ppp/2n5/4p3/4P3/P4N2/1PP2PPP/RNBK1B1R b kq - 0 6,39,0.01950,END,11,6,29,29,40,1,0,13.96,9
r1bqkb1r/pp2pppp/2n2n2/2pp4/5B2/2PP1N2/PP2PPPP/RN1QKB1R w KQkq - 2 5,-22,-0.01100,OPEN,8,5,39,39,46,0,0,14.96,9
r2q1rk1/ppp1ppbp/2n2npB/3p1b1P/3P4/5N2/PPP1PPP1/RNQ1KB1R w KQ - 1 8,99,0.04950,OPEN,14,8,39,39,46,0,0,15.47,11
r7/pp3kb1/2p5/q1Pp1bB1/8/P1P5/1PN1KP2/R6R b - - 0 25,601,0.30050,MID,49,25,21,24,26,0,0,15.18,13
rnb1k2r/pp1p2pp/4pP1n/8/3P4/2P2N1P/P2N1PP1/2R1KB1R b Kkq - 0 14,-88,-0.04400,END,27,14,26,25,36,1,0,14.96,9
rn1q1rk1/pbppbppp/1p2pn2/7P/4PP2/3P4/PPP3PR/RNBQKBN1 b Q - 0 7,62,0.03100,OPEN,13,7,39,39,46,0,0,13.96,8
6k1/4q3/p1p2p1r/1p1p2pr/1P1PP3/P4RQ1/3B2K1/8 b - - 0 41,552,0.27600,MID,81,41,21,25,26,0,0,13.98,13
1rb4r/4k3/4p3/6RB/3P4/1pp3P1/5P1P/4R1K1 w - - 0 33,-373,-0.18650,END,64,33,17,16,20,1,0,12.97,10
r2r2k1/pp3ppp/8/3p4/8/5N2/P4PPP/3R2K1 w - - 1 20,-529,-0.26450,END,38,20,12,16,24,1,0,12.96,13
2kr3r/pp3p2/3b4/7q/2P5/5NB1/P4PPP/R4RK1 w - - 3 21,-452,-0.22600,MID,40,21,21,25,24,0,0,13.50,15
rnbqkb1r/ppppnppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 4,20,0.01000,OPEN,6,4,38,39,44,0,0,13.94,9
2r1r1k1/6p1/p1PR1pp1/4pb2/8/BP3P2/3R2PP/6K1 w - - 1 29,157,0.07850,END,56,29,18,18,26,1,0,13.83,11
8/6k1/p4r2/3p1p2/2pP4/P1P2K2/1P6/7R b - - 3 37,2,0.00100,END,73,37,9,9,18,1,0,12.96,10
r4rk1/p4p1p/1p1p1p1b/2q3P1/P6P/R3P1PB/1P6/2B2RK1 b - - 0 25,532,0.26600,MID,49,25,22,28,32,0,0,14.16,15
b2B1br1/5Q1p/6pk/4p3/2B1P3/2N5/PP4PP/R5K1 w - - 1 29,1087,0.54350,MID,56,29,28,14,24,0,0,13.96,14
4R1k1/1ppq1pp1/1pnp3p/5b2/2PP3P/2N3P1/PP1Q1PB1/6K1 b - - 0 19,-93,-0.04650,MID,37,19,27,22,35,0,0,14.09,11
r4bnr/pB2k1pp/n7/2p2p2/8/8/PPP2PPP/RNB1K1NR w KQ - 2 12,817,0.40850,END,22,12,28,24,33,1,0,14.13,15
r1bq1rk1/pppp1ppp/5n2/4p3/1bBNP3/2NP4/PPP2PPP/R1BQ1RK1 b - - 0 7,-53,-0.02650,OPEN,13,7,39,36,45,0,0,13.86,11
r1b4r/1p1k1p1p/p3p3/2pp1nP1/5P2/2NR4/PPP1N3/R3K3 b Q - 1 20,331,0.16550,END,39,20,21,23,32,1,0,15.02,12
r4r2/pp3kpQ/2p1pp2/3p4/4n3/2P4R/PP4PK/4q3 w - - 2 27,-728,-0.36400,MID,52,27,18,29,28,0,0,13.55,13
8/1kr5/qp1Qp3/3p1p2/2p5/2R4P/4n1P1/1R5K b - - 0 38,557,0.27850,MID,75,38,21,22,20,0,0,14.98,14
rnbqk2r/ppp1ppbp/1n4p1/8/3PP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 7,91,0.04550,OPEN,12,7,38,38,42,0,0,14.43,8
rnb1kbnr/pp2qppp/2p5/4p3/4P3/P1N2N2/1PP2PPP/R1BQKB1R b KQkq - 0 6,-47,-0.02350,OPEN,11,6,38,38,42,0,0,13.68,10
b4b1N/2k3pp/1p1pPn2/2pn1P2/3p4/8/PPP3PP/R1B2RK1 b - - 0 24,-287,-0.14350,END,47,24,23,18,34,1,0,13.96,13
4rrk1/pp1b1p2/4pn1p/3pP1p1/8/2PB2PP/PP1N2P1/R4RK1 b - - 0 17,-75,-0.03750,END,33,17,23,23,36,1,0,15.10,11
2r1k3/pp2p2p/6p1/4Bb2/2q5/8/P4PPP/4RRK1 b - - 2 21,618,0.30900,MID,41,21,17,22,24,0,0,13.09,14
3r2k1/pp2n1p1/2p1pp2/2P3B1/1P2N3/P4B1P/1b3P2/4K2R w K - 0 28,306,0.15300,END,54,28,19,17,29,1,0,14.93,13
rn2k2r/pb2bppp/1p2p3/1N1N4/8/4P3/PPKB1PPP/3R1B1R b kq - 0 13,-388,-0.19400,END,25,13,28,25,35,1,0,13.96,8
2r2rk1/p4ppp/1p6/3P4/2Q1n3/2P5/P2B1PPP/R4RK1 b - - 0 19,9,0.00450,MID,37,19,28,18,29,0,0,13.96,10
5rk1/ppp1r1pp/3n4/3P4/3b1B2/2Pp3P/PP3PP1/2KR4 w - - 0 25,-686,-0.34300,END,48,25,15,22,32,1,0,13.96,15
r4rk1/1pp2pp1/p6p/3Pp3/1P2P3/P1N3P1/3BK2P/8 b - - 0 28,486,0.24300,END,55,28,12,17,30,1,0,13.96,14
r3kbnr/p1p1pppp/2p5/8/8/2NPB2B/PPn2PPP/R4RK1 w kq - 0 14,23,0.01150,END,26,14,25,26,36,1,0,14.36,11
r1bk3r/pp2n2p/2p2pp1/4p3/2B5/2N1P2P/PPP2PP1/R3K2R w KQ - 0 13,98,0.04900,END,24,13,23,23,36,1,0,13.96,11
r1b1kbnr/pppp1ppp/2n5/4P3/8/5N2/PPPBqPPP/RN2KB1R w KQkq - 0 7,53,0.02650,OPEN,12,7,29,38,41,0,0,13.96,11
rn2k2r/pppbb1pp/4p3/4P3/8/2P4P/PP2P3/RNBK1B1R b kq - 0 14,200,0.10000,END,27,14,25,25,34,1,0,13.17,11
r1b5/pp4pp/4kn2/8/8/2NQ4/PP3PPP/R4RK1 b - - 0 19,-928,-0.46400,MID,37,19,27,15,25,0,0,13.96,15
rnbqk2r/ppppbppp/4p2n/8/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 4 4,83,0.04150,OPEN,6,4,39,39,46,0,0,14.96,9
1r6/6pk/6bp/8/p2P2P1/P1P4P/1P3P2/5RK1 w - - 0 33,-85,-0.04250,END,64,33,12,11,23,1,0,12.97,10
6k1/p3np1p/1q2p1p1/3p4/3P4/b2BP3/PPRN1PPP/5RK1 w - - 0 22,543,0.27150,MID,42,22,23,21,33,0,0,13.17,14
r7/1pB3pk/3p4/p4b1p/1n1P4/2N1q3/PPPn1RPP/R5K1 w - - 0 22,-631,-0.31550,MID,42,22,22,28,31,0,0,13.96,14
3rr3/ppk4p/2p5/3p3Q/3P3P/2N3P1/PPP2P2/R3K3 w Q - 4 18,668,0.33400,MID,34,18,24,15,29,0,0,14.99,15
7k/pp5p/4R3/1bPp1p2/3P1P2/5r2/8/1B5K b - - 0 36,395,0.19750,END,71,36,11,13,20,1,0,13.96,11
rn6/4kp2/2p5/pp2P3/6N1/1P3p2/PBP5/1K1R4 b - - 0 28,-403,-0.20150,END,55,28,15,13,23,1,0,15.14,12
8/p4ppk/4p2p/2P5/1P5b/P4P2/4K3/8 w - - 0 57,-307,-0.15350,END,112,57,4,8,19,1,0,13.96,10
4r1k1/p5p1/2p5/1p2B1n1/4qQ2/P6P/P1P2P1K/R7 w - - 0 37,35,0.01750,MID,72,37,22,21,24,0,0,14.91,10
6k1/1p3pp1/p3n2p/3p4/2pP4/2P2PP1/PPB2K2/8 w - - 0 27,-138,-0.06900,END,52,27,9,10,28,1,0,13.79,10
rn1qkb1r/ppp2ppp/4p3/7b/3PpBP1/2N5/PPP1NP2/R2QKB1R b KQkq - 0 8,-261,-0.13050,OPEN,15,8,37,36,41,0,0,14.96,9
5rk1/pN2bppp/4pn2/8/b7/P1rP1PP1/6KP/R1B2R2 w - - 1 24,-637,-0.31850,END,46,24,21,24,29,1,0,14.07,13
r3kbnr/p1p2ppp/p3P3/7b/8/P1N2N1P/1PP2PP1/R1BR2K1 b kq - 0 12,-222,-0.11100,END,23,12,26,25,36,1,0,14.96,12
8/kpqbQ3/3rn3/p7/P2p4/1PP5/1K4P1/1B2R3 w - - 0 43,-438,-0.21900,MID,84,43,21,23,21,0,0,13.01,12
2kr1bnr/ppp1pppp/8/8/4N3/P2P3P/1P1KBPP1/n1B4R w - - 0 13,-371,-0.18550,END,24,13,20,26,35,1,0,14.96,13
rnbqk2r/pppp2pp/4p3/4Pp2/2P1n1Q1/2P5/PP3PPP/R1B1KBNR w KQkq f6 0 7,432,0.21600,OPEN,12,7,36,36,44,0,0,14.05,12
6nr/3kr3/p6p/1pb1P3/2p2Pp1/P1P3P1/1B1N3P/R3K3 w - - 0 30,-275,-0.13750,END,58,30,17,21,29,1,0,14.96,12
r2qkb1r/pp1n1ppp/2p1p3/8/1n1P4/2N1PN2/PP1Q1PPP/R1B1K2R w KQkq - 4 10,76,0.03800,OPEN,18,10,35,35,40,0,0,14.97,10
r1bqkb1r/ppp1pppp/2np1n2/8/3P4/P1P5/1P2PPPP/RNBQKBNR w KQkq - 1 4,44,0.02200,OPEN,6,4,39,39,46,0,0,12.97,8
rn2kb1r/p1p2p1p/1p6/3R4/6P1/1P4P1/P1P1B3/R1B1K1N1 b Qkq - 0 18,-567,-0.28350,END,35,18,24,21,29,1,0,14.94,13
r4rk1/p3bppp/1p2p3/3p4/1PP5/P7/3n1PPP/R3R1K1 w - - 0 25,-613,-0.30650,END,48,25,16,23,32,1,0,14.96,15
r1b1kb1r/pp3ppp/2n1pq2/2pp4/3P4/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 7,58,0.02900,OPEN,13,7,36,36,44,0,0,14.96,10
rn1qkbnr/pbpp1ppp/1p2p3/8/2P5/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 0 4,45,0.02250,OPEN,6,4,39,39,46,0,0,12.97,11
2kr3r/ppp2pp1/5n2/4q3/4P3/2N2pP1/PPP2P1P/R3BRK1 b - - 0 17,705,0.35250,MID,33,17,23,28,34,0,0,13.96,14
rnbq1bnr/pp3kpp/2p5/4p3/4p3/5P2/PPPP2PP/RNBQK1NR w KQ - 0 6,-422,-0.21100,OPEN,10,6,35,38,41,0,0,16.96,11
r5k1/p5pp/1p1p4/2pP4/4q3/4K3/P4P2/7R w - - 0 33,-510,-0.25500,MID,64,33,8,20,21,0,0,14.56,11
rn1r2k1/p4pb1/bp2p1p1/1NpnP2p/P1N4P/6P1/1PP2PB1/R1B2RK1 b - - 2 15,-32,-0.01600,END,29,15,29,29,40,1,0,14.04,11
5rk1/p3pp1p/1p2q1p1/2p1b3/4Q2P/PP2P3/2P2PP1/3RB1K1 w - - 2 24,42,0.02100,MID,46,24,24,24,34,0,0,13.96,9
rnbq1rk1/1pp1bppp/4pn2/3p4/p7/2PP1NP1/PP1NPPBP/R1BQ1RK1 w - - 0 8,-22,-0.01100,OPEN,14,8,39,39,46,0,0,13.96,10
r1b2rk1/p1p2pbp/2p2np1/8/2P2B2/2N1P3/PP2BPPP/R3K2R w KQ - 0 12,283,0.14150,END,22,12,26,25,36,1,0,11.90,12
r1bqkbnr/p3nppp/2pp4/4p3/B3P3/5N2/PPP2PPP/RNBQK2R b KQkq - 1 7,-56,-0.02800,OPEN,13,7,38,38,42,0,0,13.95,10
r1bqk2r/pp2bppp/2np1n2/1N2p1B1/2B1P3/2N5/PPP2PPP/R2QK2R b KQkq - 3 8,13,0.00650,OPEN,15,8,38,38,42,0,0,14.48,11
3r2k1/2pp1p1p/2n1p1p1/3nP3/8/1P2P3/1P1N1PPP/Q4RK1 w - - 1 21,590,0.29500,MID,40,21,24,17,32,0,0,12.97,15
r1b4r/ppp1kppp/2nN1n2/4p1B1/8/5N2/PPP1PPPP/2KR1B1R b - - 0 9,-8,-0.00400,END,17,9,29,26,39,1,0,13.96,10
r2qkbnr/pb2pppp/1pnp4/2p5/2B1PP2/2N2N2/PPPP2PP/R1BQ1RK1 b kq - 3 6,-122,-0.06100,OPEN,11,6,39,39,46,0,0,13.96,9
1r1r2k1/n1p2p1p/p3pbp1/8/2pPB3/P4N2/1P3PPP/2R1R1K1 w - - 3 25,-87,-0.04350,END,48,25,22,23,34,1,0,14.98,10
r5r1/ppp4p/3k3B/4q3/3n4/3N3P/PP3PP1/R4RK1 w - - 0 29,292,0.14600,MID,56,29,21,26,26,0,0,13.98,12
7k/5Bpp/8/4r3/8/7P/PP4P1/5RK1 w - - 0 28,572,0.28600,END,54,28,12,7,15,1,0,14.25,13
4k1nr/1pB2pbp/6p1/3b4/3n4/3P4/PPP2PPP/2K2BNR b - - 0 17,282,0.14100,END,33,17,21,21,31,1,0,14.94,11
3r2k1/pp3ppp/2b5/4p1P1/4P2P/q1P2Q2/P1P5/2K3NR w - - 3 24,-691,-0.34550,MID,46,24,23,23,30,0,0,13.96,12
8/p5pp/1p2k3/8/8/1P1K2P1/1P5P/8 b - - 4 32,104,0.05200,END,63,32,4,4,16,1,0,13.96,11
8/1pp5/p5pk/5p2/3r4/3B1N1P/P1P3K1/8 b - - 1 39,377,0.18850,END,77,39,9,10,19,1,0,15.47,12
5rk1/6pp/2p2p2/R7/3NP3/2P4P/2P2PP1/3b1K2 b - - 4 28,-366,-0.18300,END,55,28,14,12,24,1,0,16.95,11
k3r3/1p3pp1/p4q1p/8/2P5/1P4Q1/P4PPP/3R2K1 b - - 0 28,-94,-0.04700,MID,55,28,20,19,26,0,0,11.97,10
rnb1kbnr/pp2pppp/8/3q4/8/8/PP1P1PPP/RNBQKBNR w KQkq - 0 5,50,0.02500,OPEN,8,5,37,37,38,0,0,12.97,9
6k1/p1p2Q2/2ppp2p/2b3p1/4P3/2NP2PP/PPP3P1/2K5 b - - 0 21,-216,-0.10800,MID,41,21,20,10,33,0,0,14.96,11
6k1/p3n1p1/4p2p/1p1pP3/2pP4/2P4P/PP1N1KP1/8 b - - 1 27,27,0.01350,END,53,27,10,10,30,1,0,14.09,11
4r1k1/p1qQ1p1p/1p3bp1/2P5/PP6/4P2P/5PP1/2RR2K1 b - - 2 27,-565,-0.28250,MID,53,27,26,22,30,0,0,13.93,13
8/4p1kp/p1nppnp1/2p5/4P3/2PPN2P/1r2BPP1/5RK1 w - - 0 25,-186,-0.09300,END,48,25,17,18,32,1,0,15.03,8
r5kr/p4pp1/8/4N2p/8/P1N5/1P3PPP/R4RK1 b - - 0 24,-739,-0.36950,END,47,24,21,14,24,1,0,12.97,15
5k2/p4p1p/p1p1pNp1/4N3/3r1B2/3P3P/4KRP1/q7 w - - 0 24,67,0.03350,MID,46,24,17,21,26,0,0,13.68,11
r6k/2p2p1p/p4r2/1b6/2R5/7P/P2R1PP1/6K1 w - - 1 27,-442,-0.22100,END,52,27,14,17,21,1,0,14.97,13
5k2/5ppN/1rp5/4n3/2b5/2P1P3/P3BPPP/R3K2R b KQ - 0 21,-605,-0.30250,END,41,21,22,14,25,1,0,13.96,13
r3k2r/pp3pp1/1pp5/7p/4Pp2/2NPnN2/PPP3K1/R4R2 w kq - 1 19,23,0.01150,END,36,19,21,21,33,1,0,15.38,12
rnb4r/ppN1kppp/2p2n2/4p1B1/1bB1P3/P7/1PP2PPP/2KR2NR b - - 0 11,-313,-0.15650,END,21,11,29,29,40,1,0,12.49,13
r2qkb1r/pppn1pp1/4pn1p/5b2/2BP1B2/2N2N2/PPP2PPP/R2Q1RK1 w kq - 4 9,198,0.09900,OPEN,16,9,38,38,42,0,0,13.96,9
2r3k1/7p/1p4p1/pP3p2/K7/7P/3N4/8 b - - 1 41,653,0.32650,END,81,41,5,10,16,1,0,13.67,13
6r1/pp3k2/4p3/3pPp2/7p/2Pq1P2/PPQ5/2R3K1 w - - 4 35,-407,-0.20350,MID,68,35,19,20,26,0,0,14.34,10
8/1p6/3Pkp2/p2p2r1/P3b3/1P2R1P1/6P1/R5K1 w - - 1 34,107,0.05350,END,66,34,15,12,22,1,0,14.96,11
r1bqkb1r/pp4pp/2n2n2/2p1pP2/2Pp4/5NP1/PP1P1PBP/RNBQR1K1 b kq - 2 8,-79,-0.03950,OPEN,15,8,39,38,44,0,0,13.96,10
r1bqkb1r/pppp1Npp/2n5/8/2B1n3/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,-163,-0.08150,OPEN,9,5,38,37,40,0,0,13.96,10
rnbqkb1r/pppp1pp1/4pn2/8/2PPP2p/5N2/PP3PPP/RNBQKB1R w KQkq - 1 5,204,0.10200,OPEN,8,5,39,39,46,0,0,13.96,10
r4rk1/1b2pp1p/1B1p2p1/R2P4/1pP2P2/1P4NP/6P1/6K1 w - - 1 26,-219,-0.10950,END,50,26,17,19,30,1,0,13.95,12
rnbq1rk1/ppp1bppp/4pn2/6B1/3P4/2NB1N2/PPP2PPP/R2QK2R w KQ - 4 8,159,0.07950,OPEN,14,8,38,38,42,0,0,13.96,9
3Q2k1/p4pq1/1p4p1/4Pb2/5P1P/8/6PK/4R3 b - - 0 37,-375,-0.18750,MID,73,37,18,16,20,0,0,15.45,11
8/p3r1k1/2p5/2p5/1P1p1KB1/P2P4/5P2/8 b - - 0 42,369,0.18450,END,83,42,7,9,18,1,0,12.97,12
5rk1/4bpp1/p3p2p/1p2P3/3pq3/1P3N2/P4PPP/3Q1RK1 w - - 0 24,-99,-0.04950,MID,46,24,23,24,32,0,0,13.87,10
7r/3k2b1/8/4p3/8/4NKP1/3q3P/8 b - - 4 45,2000,1.00000,END,89,45,5,18,10,1,1,13.96,16
r4rk1/ppp2p2/4pN1p/2b3pb/3n4/2NBB2P/PPP2PP1/R3R1K1 b - - 0 15,-643,-0.32150,END,29,15,28,26,37,1,0,13.96,14
8/pp2k2p/1r2p3/8/4N3/4p3/P1K4P/4R3 b - - 6 33,-157,-0.07850,END,65,33,10,10,17,1,0,12.97,10
rnb1k1nr/pp2ppbp/1qpp2p1/8/2PPPP2/2N5/PP4PP/R1BQKBNR w KQkq - 1 6,62,0.03100,OPEN,10,6,39,39,46,0,0,13.95,10
r1bqkb1r/pppp1ppp/5n2/4n3/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,170,0.08500,OPEN,10,6,38,38,42,0,0,14.04,10
rnbqk2r/pp2bppp/3ppn2/2p5/2B1P3/3P4/PPP1NPPP/RNBQ1RK1 w kq - 2 6,-2,-0.00100,OPEN,10,6,39,39,46,0,0,14.62,10
3r1k2/6pp/3b1n2/p3R2b/Np6/1P6/P4PPP/3R2K1 w - - 3 25,-179,-0.08950,END,48,25,18,18,25,1,0,14.96,9
r5r1/ppp2R2/2kp4/5R1p/3n3B/3P2PP/PP1bP1K1/8 w - - 2 22,-380,-0.19000,END,42,22,19,21,29,1,0,14.25,11
r1bqkb1r/pppp1ppp/2n2n2/4pP2/4P3/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 5,-53,-0.02650,OPEN,8,5,39,39,46,0,0,12.76,8
rnbqkbnr/pp2pppp/2p5/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3,12,0.00600,OPEN,5,3,39,39,46,0,0,15.11,9
2b1r1k1/4P1p1/p4r1p/1pBn4/1Pp5/7P/P1B1R1P1/4R2K b - - 0 36,-103,-0.05150,END,71,36,21,21,28,1,0,13.96,11
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P1B2/2P1P3/PP3PPP/RN1QKBNR w KQkq - 0 5,146,0.07300,OPEN,8,5,39,39,46,0,0,14.95,11
r4rk1/1p3p1p/1B4p1/1p1b4/3N4/P7/1PP2PPP/2KR3R w - - 3 20,527,0.26350,END,38,20,22,18,29,1,0,13.96,15
rn1q1rk1/pppb1ppp/4pn2/8/2BP4/P1b1PN2/1P1B1PPP/R2QK2R w KQ - 0 9,55,0.02750,OPEN,16,9,35,38,41,0,0,13.96,9
8/6R1/n3kp1p/4p3/8/2P3P1/1P3P1P/6K1 w - - 0 31,590,0.29500,END,60,31,10,6,18,1,0,14.15,12
rnbqkbnr/pp2pppp/2p5/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,50,0.02500,OPEN,4,3,39,39,46,0,0,13.96,10
8/5pk1/2p1bppp/p7/3Q3P/4PP2/qr1NRKP1/8 b - - 0 36,416,0.20800,MID,71,36,21,23,26,0,0,14.39,12
r3k2r/ppp2ppp/4pq2/8/2B5/1P2Pb2/P4PPP/2KR3R w kq - 0 14,-676,-0.33800,MID,26,14,19,29,33,0,0,13.95,15
r3kb1r/pp4p1/n4n1p/1Np5/8/2Pp4/PP3PPP/RNBR2K1 b kq - 1 15,-64,-0.03200,END,29,15,25,25,34,1,0,12.44,10
r5k1/1p3ppp/p3p3/2p1q1P1/P5n1/2K5/1P3P2/6RR w - - 2 27,-779,-0.38950,MID,52,27,14,24,27,0,0,13.46,15
rn1k3r/pB3Nbp/7p/2p5/2P3P1/7P/PP3P2/RN3K2 b - - 2 17,-390,-0.19500,END,33,17,20,20,28,1,0,15.96,12
N5k1/pp4pp/2n5/3p4/5r2/3PbP1P/PP6/4RR1K b - - 2 23,6,0.00300,END,45,23,18,16,26,1,0,14.55,11
rn2kb1r/pp3ppp/4bn2/3pp3/8/1PN1PNP1/1P1P1PBP/R1B1K2R b KQkq - 1 9,33,0.01650,END,17,9,29,29,40,1,0,14.07,10
r7/k1q3pp/2p1Qn2/p1P1B3/4P3/8/P5PP/5RK1 b - - 0 34,-344,-0.17200,MID,67,34,22,21,24,0,0,13.96,11
rn1qkbnr/1b1ppppp/p7/1pp5/4P3/1PN5/PBPP1PPP/R2QKBNR w KQkq - 0 5,29,0.01450,OPEN,8,5,39,39,46,0,0,14.96,9
4R3/p1p3k1/1p3p2/4n2p/1PP3q1/P3Pb2/1B3QP1/2R3K1 b - - 1 27,-536,-0.26800,MID,53,27,27,20,27,0,0,15.07,11
1R3rk1/p1p3bp/2Pp4/p3p1p1/8/2P3Pq/P3QP2/1R4K1 w - - 0 31,646,0.32300,MID,60,31,24,24,30,0,0,14.54,12
r1bqk1nr/pppp1ppp/2n5/2b5/3NP3/2P5/PP3PPP/RNBQKB1R w KQkq - 1 6,63,0.03150,OPEN,10,6,38,38,42,0,0,13.96,7
5rk1/5pp1/p6p/1ppR4/4Q3/8/PP3PP1/2q3K1 w - - 2 29,-412,-0.20600,MID,56,29,18,20,24,0,0,15.02,12
8/ppB1k1pp/5p2/3qn3/6P1/3P2P1/PPPQ4/6K1 w - - 1 24,114,0.05700,MID,46,24,18,17,26,0,0,14.96,9
7r/p1pk1ppp/1B6/5n2/5P2/8/PP3PKP/R4R2 b - - 0 25,-291,-0.14550,END,49,25,18,13,25,1,0,15.08,11
4rr2/p4pk1/1P2p1p1/3pP2p/3Pn2P/1NP2R2/1P4P1/5RK1 b - - 0 24,18,0.00900,END,47,24,20,19,32,1,0,13.96,9
rnbqk2r/ppp1bp2/4pn1p/3p2p1/2PP3B/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 7,99,0.04950,OPEN,12,7,39,39,46,0,0,15.61,9
r6r/p3k2p/2n2np1/1pp5/4N3/1P2P3/P3BPPP/3RK2R w K - 1 19,429,0.21450,END,36,19,22,21,30,1,0,13.77,12
r3r1k1/pp3ppp/8/3ppP2/1P4P1/P4P1P/2P5/R4RK1 b - - 0 26,111,0.05550,END,51,26,17,17,32,1,0,15.96,11
r1b5/1p5p/p1ppk1p1/8/2P1PPP1/1P5P/P5B1/5RK1 b - - 0 29,-224,-0.11200,END,57,29,15,14,30,1,0,15.96,11
3r1rk1/p3qp2/1p1p3Q/2pP4/2P1B3/3P2P1/PP5P/R5K1 b - - 0 24,-366,-0.18300,MID,47,24,24,24,30,0,0,12.82,10
r2r2k1/p1pn1pbp/bp4p1/4p3/4P3/1BN2P1P/PPP3P1/R1B1R1K1 w - - 3 14,203,0.10150,END,26,14,26,26,38,1,0,13.96,11
r2q2k1/pp4pp/2p2P2/3b1Q2/3P4/P6P/1BP2P2/4R1K1 b - - 0 25,44,0.02200,MID,49,25,23,22,28,0,0,13.98,11
r1b2rk1/pp3pp1/2pp3p/4p3/2B1P3/3P1P2/PPP2P1P/2KR3R w - - 0 14,8,0.00400,END,26,14,21,21,38,1,0,13.96,10
6k1/p1p5/1p1p2qp/3Pp1r1/R5P1/3Q4/PPP5/6K1 b - - 2 29,347,0.17350,MID,57,29,19,20,26,0,0,13.10,10
r4b1r/p2k1ppp/3p4/2p5/8/2P5/PP1P1PPP/RNB2RK1 b - - 1 12,-458,-0.22900,END,23,12,23,19,33,1,0,13.49,13
2r3k1/1ppn2p1/3p1pnp/pN1P4/5P2/P4R2/BPR5/6K1 b - - 3 34,-503,-0.25150,END,67,34,20,18,29,1,0,13.65,12
r1bqkbnr/pp2pppp/2n5/3p4/3P1B2/4P3/PP3PPP/RN1QKBNR b KQkq - 0 5,-5,-0.00250,OPEN,9,5,38,38,42,0,0,15.11,8
8/3r2bk/2q5/p2npQ2/P7/8/5BP1/3R2K1 b - - 0 36,366,0.18300,MID,71,36,19,22,15,0,0,13.96,11
r1bqk2r/ppp2ppp/2n1p3/3p3n/1bPP1B2/2N1PN2/PP3PPP/R2QKB1R w KQkq - 1 7,122,0.06100,OPEN,12,7,39,39,46,0,0,14.96,9
