fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/8/3P2P1/PPPNPPBP/R1BQNRK1 w - - 5 8,23,0.01150,OPEN,14,8,39,39,46,0,0,14.04,10
2r2rk1/p1b2ppp/2p3b1/5p2/4P3/1P4P1/PBPR2BP/2K4R w - - 0 19,170,0.08500,END,36,19,22,22,32,1,0,13.55,11
rnbqkbnr/pp4pp/8/2pp1p2/3Pp3/4P3/PPPBBPPP/RN1QK1NR w KQkq - 0 6,82,0.04100,OPEN,10,6,39,39,46,0,0,16.24,11
6k1/p4p1p/5bp1/1p1Rr3/6K1/1P6/7P/3R4 w - - 0 30,15,0.00750,END,58,30,12,13,18,1,0,13.96,11
5rk1/pp3p1p/8/3p2p1/1P2n1N1/P1b5/2P1KPPP/3R1B1R b - - 3 22,-311,-0.15550,END,43,22,22,17,31,1,0,14.96,11
r4rk1/p4ppp/8/1B2P2n/6P1/2B5/5P1P/R3K2R b KQ - 0 20,-452,-0.22600,END,39,20,20,17,23,1,0,15.92,13
r4rk1/pp2n1pp/5p2/4p3/8/1PP1RN2/1P3PPP/R5K1 w - - 1 18,-21,-0.01050,END,34,18,19,19,30,1,0,14.96,10
2r1r1k1/p4ppp/1p6/2nqP3/8/5N2/P4PPP/3RR1K1 w - - 0 20,-46,-0.02300,MID,38,20,18,27,27,0,0,13.48,10
rn1qkbnr/ppp1p1pp/8/3pPb1Q/8/8/PPP2PPP/RNB1KBNR b KQkq - 2 5,37,0.01850,OPEN,9,5,38,38,42,0,0,14.96,11
r4b1r/pp1k1p1p/3p1pn1/3P4/8/2N2N2/PP2KPPP/R3R3 b - - 1 16,49,0.02450,END,31,16,22,22,32,1,0,14.84,10
r1bqkbnr/pp2pppp/2np4/2p5/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq - 0 4,15,0.00750,OPEN,7,4,39,39,46,0,0,13.96,9
5rk1/1p3p1p/3p2p1/1B1R4/P7/2n1PN2/3K1PPP/2r5 b - - 4 26,412,0.20600,END,51,26,16,18,26,1,0,13.96,13
rnbq1rk1/2p1bppp/1p2pB2/p7/2BPP3/2N2N2/PP3PPP/R2Q1RK1 b - - 0 9,-104,-0.05200,OPEN,17,9,38,35,41,0,0,13.96,10
r1b2rk1/p7/2p4p/n1b2pp1/8/2NP4/PPP1NPPP/R3KB1R b KQ - 1 18,-200,-0.10000,END,35,18,26,24,34,1,0,13.86,9
r2r2k1/6pp/1pp1bp2/3np3/2n5/B1P1PNP1/P2P1PBP/R4RK1 w - - 4 17,-8,-0.00400,END,32,17,26,25,36,1,0,13.96,9
3r1rk1/1p4p1/2p4p/3pNb2/p2P4/P1P2RqP/1P3PP1/4R1K1 w - - 0 25,282,0.14100,MID,48,25,20,28,33,0,0,15.43,13
7Q/3nk1p1/p1pNpq1p/4p3/4P3/2P2N1P/PP3PP1/2KR3R w - - 1 27,2000,1.00000,MID,52,27,32,18,33,0,1,32.10,245
r2qkbnr/pp1bpp1p/2np2p1/1Bp5/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 6,-78,-0.03900,OPEN,11,6,39,39,46,0,0,14.91,10
4r1k1/1b3pp1/pp3n1p/2pp4/P4P2/3P1NKP/BPP2P2/R7 b - - 2 22,263,0.13150,END,43,22,18,18,34,1,0,14.95,11
5br1/3pkp2/2nNp3/p1P1P1p1/Pp6/1P2R3/1B3PP1/3R2K1 b - - 1 36,-506,-0.25300,END,71,36,22,17,31,1,0,13.83,14
6k1/pp3ppp/2q2rb1/8/4P3/8/PPP3QP/R1K3R1 b - - 0 24,169,0.08450,MID,47,24,24,22,26,0,0,13.98,10
r2qkb1r/pbpp1ppp/1p3n2/n3p3/4P3/2P2N1P/PPBP1PP1/RNBQK2R w KQkq - 4 7,137,0.06850,OPEN,12,7,39,39,46,0,0,14.96,10
5rk1/pR2p1bp/8/p2P2p1/3PQ1P1/q3P1B1/5P2/5K2 w - - 2 26,540,0.27000,MID,50,26,22,22,26,0,0,14.79,11
r1b1kbnr/pppp1ppp/2n5/4p3/2B1P3/2P2N2/PP1P1PPP/RNB1K2R b KQkq - 0 5,-1,-0.00050,END,9,5,30,30,44,1,0,13.68,8
r2q2k1/pp4p1/2p4p/2N5/8/P4R2/1PP2PP1/1R4K1 b - - 3 22,301,0.15050,MID,43,22,18,19,25,0,0,14.68,11
r3k2r/pp1b1ppp/2n1p3/3pP3/B7/P1N5/1P3PPP/R4RK1 b kq - 5 16,356,0.17800,END,31,16,22,23,34,1,0,13.96,12
2kr3r/1p1n1pp1/p1p1p1np/8/3P1B2/7P/PPP1NPP1/1K1R3R w - - 1 18,29,0.01450,END,34,18,23,23,36,1,0,13.45,9
r3kb1r/1p3ppp/4p3/pP1pPn2/1n1P1P2/1N3N2/1P4PP/R1B2RK1 b kq - 0 15,74,0.03700,END,29,15,26,26,38,1,0,13.96,10
7k/1p4p1/p1p1r2p/4Pp2/P4P1B/2q1PQ1P/5K2/R7 w - - 3 40,327,0.16350,MID,78,40,22,20,27,0,0,14.66,12
r5r1/1ppk1qpp/1p1p4/3Qp3/4P3/8/PPP3PP/R5K1 w - - 0 22,543,0.27150,MID,42,22,20,26,31,0,0,15.13,13
2kr1bnr/1pp1n3/3p3p/1p1Pp1p1/P1N1Pp2/2P2N2/1P3PPP/R1B1R1K1 b - - 0 15,293,0.14650,END,29,15,27,27,42,1,0,13.96,12
3r1k2/1p3p2/p1pp1b2/5P2/1PP1Q2p/P1q2P1P/7B/6RK w - - 7 33,156,0.07800,MID,64,33,23,23,30,0,0,13.89,11
5rk1/pp2R1pp/2p2n2/6q1/2PP4/5Q2/PP3PPP/R5K1 w - - 3 20,502,0.25100,MID,38,20,26,22,30,0,0,14.99,13
2r4k/1R4p1/p5Bp/1p5P/8/P4p2/1K6/8 b - - 0 38,34,0.01700,END,75,38,10,10,17,1,0,12.99,12
r5k1/pp3ppp/b1pQ4/3p4/1P4n1/2P5/P1B2qP1/4R2K b - - 0 26,2000,1.00000,MID,51,26,21,27,29,0,1,35.60,245
r1bb2k1/1p3p2/2p3p1/2N1n3/1p2P1P1/5P2/PPP1N3/2K2B2 b - - 1 24,672,0.33600,END,47,24,15,19,29,1,0,12.77,15
7r/5Q1p/3b2p1/2p2pN1/1P6/P2kP2P/4nPP1/R1B2R1K w - - 4 29,1079,0.53950,MID,56,29,31,15,28,0,0,12.96,14
2r1k2r/6p1/pp2B3/2p4p/8/1P1P2P1/P4P1P/R2Q2K1 b k - 0 20,-749,-0.37450,MID,39,20,23,15,27,0,0,13.56,16
r1b1k2r/1p2bppp/2n4n/3pP1N1/3p2PP/Pp3N2/1P3P2/R1B1KB1R b KQkq - 0 16,370,0.18500,END,31,16,28,29,38,1,0,15.39,12
2r3k1/p1r2ppp/1p2p3/3p4/3P4/4QNPP/P1q2PK1/4R3 b - - 3 27,485,0.24250,MID,53,27,22,26,30,0,0,14.76,13
rnbqkb1r/ppp1pp2/7p/3pN1p1/3Pn3/2PBP3/PP3PPP/RNBQK2R w KQkq - 2 7,183,0.09150,OPEN,12,7,39,39,46,0,0,14.96,10
2kr1bnr/ppp2p1p/2n5/3pP1p1/3P3N/4P1PB/PPP4P/RNBK3R b - - 1 9,-536,-0.26800,END,17,9,30,26,41,1,0,15.96,15
r3r1k1/p4p2/2p1p1p1/1p2p1qP/4P3/1P3Q1P/1P3P1K/7R b - - 0 25,552,0.27600,MID,49,25,20,26,31,0,0,15.99,14
r1bqk2r/pp1pnpbp/2n3p1/2p1p3/2B1PPQ1/2NP1N2/PPP3PP/R1B1K2R b KQkq - 4 7,369,0.18450,OPEN,13,7,39,39,46,0,0,13.24,11
2kr1bnr/pppqppp1/2n5/3p3p/3P1Bb1/2NBPN2/PPP2PPP/R2Q1RK1 b - - 8 7,73,0.03650,OPEN,13,7,39,39,46,0,0,13.96,11
r7/1pk1br2/2np4/p1p1p3/2P2P2/PP2P3/1B2N1PP/3R1RK1 w - - 0 26,443,0.22150,END,50,26,23,21,32,1,0,13.96,12
r1b1kbnr/p5pp/4pp2/n2pP3/2pP4/P4N2/2P1BPPP/R1BN1RK1 b kq - 1 12,26,0.01300,END,23,12,29,29,40,1,0,14.96,10
r2qk2r/ppp2p2/3p1p1p/3Np3/2BbP1b1/3P4/PPPQ1PPP/R3K2R w KQkq - 0 11,126,0.06300,OPEN,20,11,33,33,42,0,0,15.25,9
r1bqk2r/ppp1npbp/3p1np1/3Pp3/4P2P/2N1B3/PPP1NPP1/R2QKB1R w KQkq - 1 8,59,0.02950,OPEN,14,8,39,39,46,0,0,13.95,9
3r2k1/pp3pp1/3p3p/4p3/P1r1P3/R1P2P2/5P1P/5RK1 b - - 1 24,141,0.07050,END,47,24,16,17,30,1,0,13.97,10
2kr1b1r/ppp1pppp/2n5/5bN1/2B5/2P5/PPP2PPP/R1BK3R w - - 5 9,101,0.05050,END,16,9,26,26,38,1,0,13.65,10
1k6/8/1p1p4/2p5/1q6/p7/2K5/8 b - - 1 48,2000,1.00000,END,95,48,0,13,9,1,1,15.96,17
3r2k1/pp4p1/6p1/1PRn1p2/P2Pp3/4B1PP/5P2/6K1 b - - 2 29,-10,-0.00500,END,57,29,14,14,28,1,0,12.98,9
1r5k/7p/5pp1/8/brBN3P/1P6/2P2PP1/1K1R3R w - - 0 30,585,0.29250,END,58,30,21,16,23,1,0,14.01,14
2r2rk1/p4ppp/1pn1pn2/3p4/8/1NP3PP/PP6/2KR3R b - - 0 18,595,0.29750,END,35,18,18,23,31,1,0,14.97,15
1k1rr3/ppp2p1p/3b1p2/7P/2Pp2P1/P2B1P1R/1Pq5/1K1R2N1 w - - 0 24,443,0.22150,MID,46,24,22,29,34,0,0,13.65,14
5qk1/1p5p/4p1p1/p3P3/P1pr4/4Q2P/1PB3P1/7K w - - 0 33,415,0.20750,MID,64,33,17,20,26,0,0,14.57,13
r4rk1/4bppp/3np3/3p4/1N3B1P/4PP2/1PP3P1/1K1R3R w - - 1 23,183,0.09150,END,44,23,22,21,30,1,0,15.35,12
r6r/pbpp3p/1p2k1p1/1N2p3/8/2KPq3/PPP4P/R6R w - - 0 22,-719,-0.35950,MID,42,22,18,29,31,0,0,13.47,12
8/pkp5/1p1p4/8/3QqPb1/2P1P3/Pn1K2PP/R6R b - - 1 30,285,0.14250,MID,59,30,25,19,26,0,0,12.65,11
r2nkbnr/ppp2ppp/8/4N3/2B1P1b1/8/PPP2PPP/RNB1K2R b KQkq - 0 7,-168,-0.08400,END,13,7,29,28,38,1,0,12.98,9
rn1qkbnr/pbp1pppp/1p1p4/8/4P3/2N2N2/PPPPBPPP/R1BQK2R b KQkq - 1 4,-61,-0.03050,OPEN,7,4,39,39,46,0,0,12.98,9
3rr1k1/ppp2ppp/8/3bP3/6n1/1PP1PNP1/P4PP1/R3RNK1 w - - 2 19,206,0.10300,END,36,19,24,22,36,1,0,16.08,12
2rr2k1/1b3pbp/pp2p1p1/2p5/PnP1P3/1PN1B3/2PRNPPP/3R2K1 b - - 3 18,-115,-0.05750,END,35,18,27,26,40,1,0,13.50,10
4r1k1/7p/3ppQp1/4n3/P3q3/7P/2P3P1/5R1K b - - 0 29,394,0.19700,MID,57,29,18,21,21,0,0,12.77,12
rnbqkb1r/ppp2ppp/5n2/4N3/4pP2/2N5/PPPP2PP/R1BQKB1R b KQkq - 0 5,63,0.03150,OPEN,9,5,38,38,42,0,0,15.60,8
r7/pppQ1pk1/6p1/3pP2p/8/PqN3P1/1P2R1P1/3R2K1 w - - 1 25,744,0.37200,MID,48,25,27,21,30,0,0,12.95,16
r4rk1/p5pp/1pp2b2/8/1P6/P4NP1/5PP1/3R1RK1 w - - 1 23,-12,-0.00600,END,44,23,18,18,26,1,0,13.01,9
3k4/2p2qb1/p1p5/3pPpp1/8/3RPP1P/PPP5/2KR4 b - - 0 25,441,0.22050,MID,49,25,17,18,30,0,0,14.96,13
5r2/1p4p1/3kn3/Pprp4/8/5P1P/B5P1/4R1K1 b - - 7 40,660,0.33000,END,79,40,12,17,21,1,0,12.97,13
6k1/1q2r1p1/5p1p/p1p1nQ2/Pp1pR3/1P4PP/2P5/4R1K1 w - - 4 36,-79,-0.03950,MID,70,36,24,24,30,0,0,14.29,9
rnbqkbnr/pp3ppp/4p3/3p4/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 5,26,0.01300,OPEN,9,5,38,38,42,0,0,13.57,10
2kr3r/2p2pp1/p2p1n1p/Pn1P4/1bN1P1b1/5NP1/5PBP/R1B2RK1 w - - 3 20,113,0.05650,END,38,20,28,28,36,1,0,15.96,11
r3k2r/1b2bpp1/p3p2p/1p1nP3/4B3/5N2/PP3PPP/RN1R2K1 w kq - 0 16,-34,-0.01700,END,30,16,25,25,34,1,0,14.46,10
r1bqkb1r/pp1p1ppp/2n2n2/2p1p3/2P1P3/P1NP1N2/1P3PPP/R1BQKB1R b KQkq - 1 6,-6,-0.00300,OPEN,11,6,39,39,46,0,0,14.33,9
rn1qkbnr/p1pppppp/1p6/8/2B1b3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,62,0.03100,OPEN,6,4,38,39,44,0,0,13.96,10
r1bqkb1r/pp3ppp/2n2n2/3pp3/8/2P2NP1/PP2PP1P/RNBQKB1R w KQkq - 0 7,-117,-0.05850,OPEN,12,7,38,38,42,0,0,17.07,10
r1bqkbnr/pppn1ppp/3p4/4p3/3PP3/2N5/PPP1NPPP/R1BQKB1R b KQkq - 1 4,-34,-0.01700,OPEN,7,4,39,39,46,0,0,14.47,8
3N2k1/p1p3n1/1p2p1p1/1Pn1PpP1/2P2P2/P5P1/5K2/8 b - - 0 37,254,0.12700,END,73,37,10,12,29,1,0,14.99,11
r4r2/ppp2pk1/6pR/3p1p2/3P4/2P5/PP3KQ1/5NR1 w - - 2 30,2000,1.00000,MID,58,30,26,17,28,0,1,19.06,41
5r1k/4n3/r2B1b2/p3p1pp/4Pp2/2N2P2/PP4PP/2RR2K1 w - - 0 25,255,0.12750,END,48,25,22,21,30,1,0,12.97,11
rnb1kbnr/ppq2ppp/2p5/4p3/8/2Np1NP1/PP2PPBP/R1BQ1RK1 b kq - 3 7,61,0.03050,OPEN,13,7,37,39,42,0,0,12.96,11
5rk1/5ppp/p3b3/1p6/2nB4/2P5/P5PP/R5K1 w - - 2 25,-513,-0.25650,END,48,25,12,16,23,1,0,14.40,13
2kr4/2p3p1/pp1qp1P1/3p1n2/5P2/2N2Q2/PPP5/2K4R w - - 0 21,-254,-0.12700,MID,40,21,22,23,28,0,0,13.91,11
3r2r1/1Qpk1p1p/p1p2p2/8/8/3q4/P3RP1P/5K2 b - - 0 26,787,0.39350,MID,51,26,17,25,23,0,0,14.57,13
r1bqk2r/pp1pppbp/2n2np1/2p5/4PB2/2PP4/PP1Q1PPP/RN2KBNR w KQkq - 1 6,-67,-0.03350,OPEN,10,6,39,39,46,0,0,14.81,7
r5k1/1p4p1/p2b3p/2p5/4P1n1/1P1P4/P1P2q2/1R1KR3 b - - 2 25,916,0.45800,MID,49,25,15,25,26,0,0,14.25,15
3R4/5pkp/4p1p1/8/3Pp3/2P1P2P/r4PP1/1R4K1 w - - 1 27,636,0.31800,END,52,27,16,10,25,1,0,12.86,14
2r3k1/pp1qbp1p/3p2p1/7P/8/1P1P4/1P1QBP2/1K4R1 b - - 0 22,174,0.08700,MID,43,22,22,23,28,0,0,13.86,10
r3kb1r/pp2npp1/1qn1p2p/3pP3/3P3B/3Q1N2/PP3PPP/RN3RK1 w kq - 2 12,-34,-0.01700,OPEN,22,12,35,35,40,0,0,14.48,9
r4r2/p2b1kpQ/1p1p3R/1P1P4/P2P4/8/1K2p1P1/3q4 b - - 3 32,893,0.44650,MID,63,32,19,27,26,0,0,14.96,15
r1b1rb2/2p2kp1/pp3n2/3Pp1B1/1PP5/P1N3P1/5PBP/R3R1K1 b - - 1 25,-351,-0.17550,END,49,25,26,24,34,1,0,13.89,11
r1b1k2r/p4ppp/2p5/3p4/8/1P2P3/P1P2nPP/B2K1B1R w kq - 0 15,-626,-0.31300,END,28,15,17,22,31,1,0,13.96,15
1k1r4/p4pp1/p2r3p/8/2R1P3/1P3P1P/6P1/5R1K b - - 0 28,-14,-0.00700,END,55,28,15,15,24,1,0,14.34,9
r3k2r/pp2pp1p/3p4/7Q/4P3/2q5/P1P2PP1/3R1K2 b kq - 1 17,515,0.25750,MID,33,17,19,25,27,0,0,13.97,15
r4r2/1p4pk/p1pp3n/2b5/5Pb1/1BN5/PP1B2PK/4RR2 b - - 0 23,201,0.10050,END,45,23,23,24,28,1,0,14.38,10
r1bqkbnr/pp2pppp/2n5/2p5/3pPP2/3P1N2/PPP1N1PP/R1BQKB1R b KQkq - 2 6,41,0.02050,OPEN,11,6,39,39,46,0,0,15.61,10
1b6/pp6/2p2k2/8/1P1P1p2/P6P/7K/5R2 w - - 0 39,398,0.19900,END,76,39,9,7,18,1,0,14.49,13
1k6/1p5p/6p1/4np2/7q/P1N1P1NP/1PP2P2/3Q2K1 b - - 0 31,-477,-0.23850,MID,61,31,21,16,25,0,0,13.96,14
r1bqkbnr/1p2pppp/p1np4/2p5/4P3/3P1N2/PPP1BPPP/RNBQK2R w KQkq - 0 5,45,0.02250,OPEN,8,5,39,39,46,0,0,13.96,9
r5k1/5pp1/b1P1r2p/p3B3/4n3/1P2PN2/P5PP/1RR3K1 w - - 1 28,303,0.15150,END,54,28,22,20,28,1,0,15.17,12
r3k2r/pp3ppp/2n1pn2/3p4/8/2P3P1/PP5P/RN2K2R w KQkq - 0 15,-630,-0.31500,END,28,15,18,23,31,1,0,13.98,14
6rk/2Q3bp/4P1p1/pp2Bp2/8/q7/5PPP/4R1K1 w - - 2 32,1148,0.57400,MID,62,32,21,22,24,0,0,13.07,15
4k2r/pp3pp1/2p1b3/4P3/3r1Bp1/2N5/PPP1B1P1/R4RK1 b k - 1 18,-510,-0.25500,END,35,18,24,19,30,1,0,14.49,13
r3k3/pp2p1b1/2p1R3/7p/3P4/7P/1P3PP1/4R1K1 w q - 0 28,483,0.24150,END,54,28,15,13,24,1,0,12.97,12
r4rk1/2p2pp1/4b3/1p4P1/p2nP3/K2P4/6P1/3R1B1R b - - 1 26,618,0.30900,END,51,26,17,21,25,1,0,12.97,15
rn2k2r/ppp1bppp/5n2/8/3P1Bb1/2N2N2/PP2BPPP/R3K2R b KQkq - 4 10,23,0.01150,END,19,10,28,28,36,1,0,13.97,10
rn1qkb1r/pp2pppp/2p2n2/3P4/3P1P2/4P3/PP4PP/1RBQKBNR b Kkq - 0 6,-58,-0.02900,OPEN,11,6,36,35,42,0,0,14.67,8
5r1k/6pp/ppN2b2/2pn4/P4B2/2P5/2P3PP/3R1RK1 w - - 0 24,672,0.33600,END,46,24,21,16,27,1,0,14.57,15
r1b2rk1/pppp1p2/2n2p1p/4p3/2B1P3/2P5/PP3PPP/RN2R1K1 b - - 1 12,113,0.05650,END,23,12,23,24,38,1,0,14.27,11
8/4b1k1/2p2pb1/2Pp3p/pP3K2/P1P3PP/8/8 b - - 0 40,607,0.30350,END,79,40,6,11,24,1,0,12.96,13
r3kb1r/ppp2ppp/2n5/3qp3/6b1/3P1N2/PPP1BPPP/R1BQK2R w KQkq - 0 8,-44,-0.02200,OPEN,14,8,35,35,40,0,0,12.50,8
r3kb1r/pp2ppp1/2p2n1p/3P4/3n4/2N2PBP/PP3PP1/2R1KB1R b Kkq - 0 12,-51,-0.02550,END,23,12,26,26,38,1,0,13.98,9
r4rk1/5pp1/2p4p/1p6/1P1p1n2/P2P4/1B3PPP/R4RK1 w - - 0 22,-8,-0.00400,END,42,22,19,19,30,1,0,13.95,10
4rk2/1p3ppp/8/p7/1q3B2/1P1Q2P1/PKP4P/R6R w - - 0 30,832,0.41600,MID,58,30,27,19,26,0,0,14.30,16
r2q1b1r/ppp3pp/2n1kn2/3p4/3PP3/2N5/PPP2PPP/R1BQK2R w KQ - 0 9,137,0.06850,OPEN,16,9,33,34,39,0,0,12.97,9
r3k2r/pp3ppp/1qn1bn2/1B1p4/1b1N4/2N1P3/PP3PPP/R1BQK2R w KQkq - 5 11,42,0.02100,OPEN,20,11,37,37,38,0,0,13.97,10
rnbb1rk1/p1p2ppp/1p3n2/1P2p3/4P3/2P3PP/P3NPB1/RNB1K2R b KQ - 1 11,110,0.05500,END,21,11,29,29,40,1,0,14.96,10
r4Rk1/ppp3p1/2n5/6B1/4p1P1/2P4P/PPP5/3R2K1 b - - 0 21,-277,-0.13850,END,41,21,19,13,27,1,0,12.97,11
rnbq1rk1/pp3ppp/4pn2/2pp4/2PP4/5NP1/PP1BPPBP/R2QK2R w KQ - 0 8,146,0.07300,OPEN,14,8,36,36,44,0,0,15.98,11
rn2kb1r/pp3ppp/2p1p3/2Pp1b1n/3P1B2/1PN1P3/1P3PPP/R3KBNR w KQkq - 1 9,165,0.08250,END,16,9,30,30,44,1,0,16.05,10
2r4q/p7/p1pkb3/4N3/P2Pp3/1P6/5PPP/2R2RK1 b - - 0 25,356,0.17800,MID,49,25,19,21,26,0,0,14.94,13
2kr2nr/ppp1qppp/2nb4/8/6b1/2P1PN2/PP1NBPPP/R1BQK2R b KQ - 0 8,-31,-0.01550,OPEN,15,8,38,37,40,0,0,13.03,8
r3kb1r/2p2p2/p3p1pp/1pBpP3/3P4/1P3P2/P1P1NP2/1K1R1R2 b kq - 2 21,-390,-0.19500,END,41,21,23,21,37,1,0,13.96,13
r1bqk2r/pppp1pb1/2n2Bpp/4p3/2B1P3/3P1Q2/PPP1NPPP/RN2K2R b KQkq - 0 7,84,0.04200,OPEN,13,7,39,36,45,0,0,13.75,11
r1b3k1/pppr1ppp/8/2B2N2/2B5/4nP2/PPPN3P/2KR3R w - - 3 17,837,0.41850,END,32,17,27,22,32,1,0,14.02,15
6k1/5pp1/5n1p/7P/ppPr1P2/3B4/P1K2P2/4R3 b - - 4 29,118,0.05900,END,57,29,13,13,24,1,0,14.07,11
rnb1kb1r/pp3ppp/5n2/2qpp3/8/2NBPN2/PPP2PPP/R1BQK2R w KQkq - 0 7,112,0.05600,OPEN,12,7,38,38,42,0,0,14.78,11
r2qkb1r/ppp2ppp/2n1pn2/5b2/2QP4/5NP1/PP2PPBP/RNB1K2R b KQkq - 0 7,4,0.00200,OPEN,13,7,38,38,42,0,0,12.97,10
r2B2k1/ppp2pbp/2n3p1/3B4/2Pp4/5r1P/PP3PP1/R4RK1 b - - 0 17,58,0.02900,END,33,17,22,23,34,1,0,12.97,11
rnb1kb1r/ppp1n1pp/8/3p1p2/8/1PN5/PBPP1PPP/R3KBNR b KQkq - 1 7,-125,-0.06250,END,13,7,29,29,40,1,0,13.99,9
rnbqk1nr/pp2ppb1/2pp2pp/8/2BPP3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 6,-73,-0.03650,OPEN,11,6,39,39,46,0,0,13.96,11
r5k1/5pp1/p1p4p/1pP2b2/P7/5R2/3r2PP/5RK1 b - - 0 27,558,0.27900,END,53,27,14,19,25,1,0,12.69,14
rnb2r2/ppp2pk1/4pp1p/8/3P1bN1/2P5/PP1N1PPP/R3KB1R w KQ - 4 13,41,0.02050,END,24,13,26,26,38,1,0,12.97,10
rnbqkbnr/ppp2ppp/3pp3/8/3PPB2/8/PPP2PPP/RN1QKBNR b KQkq - 0 3,-41,-0.02050,OPEN,5,3,39,39,46,0,0,15.03,9
